  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   01:32:43  03/06/2024 iqiq     
   hydr3d   version  23.2.0.20 win64     12/04/2023 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob       
       1     1002      0.000E+00      3.341E+00
   time              pfxob_1         pfyob_1         pfzob_1
   1.1191773E+00   7.9725739E-03  -4.7844310E+00  -2.2981490E-01
   1.1221519E+00   1.2664285E-02  -4.7916350E+00  -2.2603579E-01
   1.1258461E+00   1.1311486E-02  -4.7446828E+00  -2.3666754E-01
   1.1287832E+00   1.6108392E-02  -4.6865034E+00  -2.1598995E-01
   1.1324322E+00   7.8944955E-03  -4.6689906E+00  -2.1162899E-01
   1.1360571E+00   1.5569157E-02  -4.6394906E+00  -2.1256395E-01
   1.1389402E+00   1.4360242E-02  -4.6016903E+00  -2.0645595E-01
   1.1425236E+00   8.4996466E-03  -4.5769072E+00  -2.0508900E-01
   1.1460851E+00   1.2195092E-02  -4.5144749E+00  -2.0178977E-01
   1.1489187E+00   1.9534826E-02  -4.4953728E+00  -2.0099622E-01
   1.1524421E+00   1.2524958E-02  -4.4766726E+00  -1.9978623E-01
   1.1560540E+00   9.7994460E-03  -4.4673157E+00  -1.8847200E-01
   1.1595490E+00   1.5821392E-02  -4.3991570E+00  -1.9132932E-01
   1.1624463E+00   2.7237409E-03  -4.3631988E+00  -1.8243231E-01
   1.1663138E+00   6.7479708E-03  -4.3301129E+00  -1.7968555E-01
   1.1692173E+00   1.3374555E-02  -4.2854018E+00  -1.7949674E-01
   1.1721231E+00  -2.1503861E-03  -4.2410040E+00  -1.8810713E-01
   1.1760004E+00  -2.2304913E-03  -4.2305365E+00  -1.7466295E-01
   1.1789104E+00   1.0473108E-02  -4.2069669E+00  -1.7084144E-01
   1.1827925E+00  -2.9162088E-04  -4.1638432E+00  -1.6972618E-01
   1.1857055E+00   3.3979353E-03  -4.1149836E+00  -1.6669171E-01
   1.1895907E+00  -1.1354769E-02  -4.0623293E+00  -1.7635430E-01
   1.1925050E+00  -3.0811864E-03  -4.0215759E+00  -1.6246971E-01
   1.1963907E+00  -7.3657813E-04  -4.0026565E+00  -1.6042528E-01
   1.1993047E+00   1.6764099E-02  -3.9535928E+00  -1.5721159E-01
   1.2022182E+00  -1.1136254E-02  -3.9188209E+00  -1.5836884E-01
   1.2061025E+00  -1.0339480E-03  -3.8499334E+00  -1.5281536E-01
   1.2090155E+00   2.1947029E-03  -3.8342533E+00  -1.5179767E-01
   1.2128992E+00   4.6547288E-03  -3.8138204E+00  -1.4989793E-01
   1.2158120E+00   3.5216454E-03  -3.7557600E+00  -1.5345007E-01
   1.2196952E+00   1.1693936E-05  -3.7081184E+00  -1.4712529E-01
   1.2226076E+00   3.3641662E-03  -3.6552701E+00  -1.4081240E-01
   1.2255197E+00   3.7516595E-03  -3.6386626E+00  -1.4129749E-01
   1.2294021E+00   1.9963093E-03  -3.5138426E+00  -1.3689768E-01
   1.2323136E+00  -1.3401610E-03  -3.5950997E+00  -1.4129364E-01
   1.2361950E+00   6.5481747E-03  -3.5859461E+00  -1.3639310E-01
   1.2391056E+00   6.4239758E-03  -3.4474108E+00  -1.3379219E-01
   1.2429856E+00   7.3239822E-03  -3.3879838E+00  -1.3268298E-01
   1.2458950E+00  -1.1622566E-03  -3.3601642E+00  -1.3046142E-01
   1.2497737E+00   4.9423529E-03  -3.3404565E+00  -1.2880968E-01
   1.2526823E+00  -1.0658064E-03  -3.2723854E+00  -1.2981242E-01
   1.2555906E+00   8.2533312E-04  -3.2305515E+00  -1.2786745E-01
   1.2594677E+00   1.0507595E-02  -3.1936002E+00  -1.2676376E-01
   1.2623757E+00   2.0357007E-03  -3.1585205E+00  -1.2563235E-01
   1.2662539E+00   3.5311359E-03  -3.1034846E+00  -1.2467419E-01
   1.2691674E+00   5.1090000E-03  -3.0560122E+00  -1.2380903E-01
   1.2730840E+00  -6.2927012E-03  -2.9686275E+00  -1.2228240E-01
   1.2760409E+00  -1.0808105E-02  -2.9420798E+00  -1.1976015E-01
   1.2789993E+00   1.4297611E-03  -2.9243345E+00  -1.2040372E-01
   1.2829385E+00   6.9057080E-04  -2.8664055E+00  -1.1823919E-01
   1.2858906E+00  -2.2119074E-03  -2.8137746E+00  -1.1828906E-01
   1.2898273E+00  -8.1062096E-04  -2.7703407E+00  -1.1597654E-01
   1.2927829E+00   8.5049840E-03  -2.7284961E+00  -1.1772660E-01
   1.2957422E+00  -1.3458551E-02  -2.6558573E+00  -1.1348149E-01
   1.2993497E+00  -1.0104754E-02  -2.6224785E+00  -1.1622804E-01
   1.3032817E+00  -2.0252492E-03  -2.5456655E+00  -1.1251358E-01
   1.3062552E+00  -3.1017885E-03  -2.5261040E+00  -1.1270381E-01
   1.3092315E+00  -3.1516603E-03  -2.4793246E+00  -1.1112155E-01
   1.3132030E+00  -1.1555676E-03  -2.4270151E+00  -1.1007034E-01
   1.3161826E+00  -2.6146269E-03  -2.3734322E+00  -1.0816918E-01
   1.3191625E+00  -5.3665326E-03  -2.2916141E+00  -1.0977402E-01
   1.3231349E+00  -2.1727271E-03  -2.2660103E+00  -1.0881820E-01
   1.3261135E+00  -3.2750783E-03  -2.2424731E+00  -1.0808789E-01
   1.3290912E+00  -2.9862291E-04  -2.1797402E+00  -1.0744896E-01
   1.3330603E+00  -6.7947074E-03  -2.0767117E+00  -1.0617896E-01
   1.3360361E+00  -2.2498223E-03  -2.0186665E+00  -1.0607050E-01
   1.3400021E+00  -2.6728425E-03  -2.0066135E+00  -1.0556236E-01
   1.3429754E+00  -4.3075667E-03  -1.9557033E+00  -1.0519195E-01
   1.3459474E+00  -4.0148497E-03  -1.9122754E+00  -1.0687171E-01
   1.3498894E+00  -4.2628609E-03  -1.8413957E+00  -1.0450637E-01
   1.3528039E+00  -2.5389371E-03  -1.7827628E+00  -1.0337684E-01
   1.3568383E+00  -3.9490978E-03  -1.6995306E+00  -1.0245208E-01
   1.3601433E+00  -4.0805792E-03  -1.6697354E+00  -1.0174976E-01
   1.3633937E+00  -1.7549827E-03  -1.6148633E+00  -1.0264001E-01
   1.3665709E+00  -1.7220094E-03  -1.5674744E+00  -1.0290930E-01
   1.3696697E+00  -6.6343490E-03  -1.5262698E+00  -1.0158303E-01
   1.3727477E+00  -6.1490387E-03  -1.4326922E+00  -9.6326143E-02
   1.3758210E+00  -5.1191417E-03  -1.3793471E+00  -9.8120153E-02
   1.3800167E+00  -1.5307615E-03  -1.3534454E+00  -1.0230651E-01
   1.3832445E+00  -8.1381993E-04  -1.2998095E+00  -1.0086995E-01
   1.3865038E+00  -4.5995263E-04  -1.2332598E+00  -9.8997690E-02
   1.3898032E+00  -2.5195454E-04  -1.1297477E+00  -1.0125414E-01
   1.3927718E+00   9.6451805E-04  -1.1235442E+00  -1.0294864E-01
   1.3968428E+00  -4.9200985E-03  -1.0457493E+00  -1.0439982E-01
   1.3999735E+00   1.7747345E-03  -9.9722159E-01  -9.4419383E-02
   1.4030867E+00   1.9839758E-03  -9.4243395E-01  -1.0131826E-01
   1.4061959E+00  -2.2048573E-03  -8.9722323E-01  -1.0099930E-01
   1.4093051E+00  -1.7721228E-03  -8.4031081E-01  -9.8075852E-02
   1.4135026E+00   7.8580150E-04  -7.5668097E-01  -9.9913329E-02
   1.4158450E+00  -7.4213739E-03  -6.5641594E-01  -9.8992214E-02
   1.4199524E+00   9.7204914E-04  -6.5138030E-01  -1.0595666E-01
   1.4235514E+00   2.6878100E-03  -5.9416729E-01  -1.0595695E-01
   1.4267513E+00   5.6612666E-04  -5.3515416E-01  -1.0002644E-01
   1.4291600E+00  -1.8343285E-03  -4.7850004E-01  -1.0199377E-01
   1.4329633E+00  -1.4772898E-04  -3.9756301E-01  -1.0007372E-01
   1.4367522E+00   2.6003469E-04  -3.2215667E-01  -1.0378379E-01
   1.4392716E+00   1.3132190E-03  -2.9037875E-01  -1.0456964E-01
   1.4430429E+00  -1.7718973E-03  -2.4415562E-01  -1.0412117E-01
   1.4467930E+00  -1.2902530E-03  -1.7047815E-01  -1.0385536E-01
   1.4492480E+00  -1.6312778E-04  -1.1774605E-01  -1.0502943E-01
   1.4529237E+00  -7.5191190E-04  -3.2634772E-02  -1.0812093E-01
   1.4566363E+00   1.4355497E-02   1.3373896E-02  -1.1022270E-01
   1.4604018E+00  -3.6482490E-03   9.0539128E-02  -1.0737316E-01
   1.4629074E+00  -1.7072548E-03   1.3778950E-01  -1.0466665E-01
   1.4667138E+00  -4.4724187E-03   1.8772009E-01  -1.0614296E-01
   1.4693192E+00  -4.7214073E-03   2.5453791E-01  -1.0616283E-01
   1.4732347E+00  -3.7144014E-04   3.7716275E-01  -1.0869300E-01
   1.4771550E+00  -9.7333966E-03   4.2408898E-01  -1.0996009E-01
   1.4797716E+00  -5.8909608E-03   4.5456663E-01  -1.0901470E-01
   1.4834877E+00  -2.9794483E-03   5.1431817E-01  -1.0797844E-01
   1.4871154E+00  -2.7426246E-03   6.2854052E-01  -1.0794775E-01
   1.4894432E+00  -1.3719426E-02   6.6136938E-01  -1.0813180E-01
   1.4927990E+00  -1.2961878E-02   7.1979004E-01  -1.1190794E-01
   1.4966495E+00  -1.2951309E-03   7.9326624E-01  -1.1360045E-01
   1.5002389E+00  -4.2078630E-03   8.5615665E-01  -1.1513547E-01
   1.5028462E+00  -1.3961319E-03   9.2974824E-01  -1.1861978E-01
   1.5068927E+00  -1.0951214E-02   1.0026010E+00  -1.1916641E-01
   1.5101908E+00  -1.6399080E-02   1.0440280E+00  -1.2272079E-01
   1.5131229E+00  -6.3883872E-03   1.1181868E+00  -1.1912201E-01
   1.5165173E+00  -5.8415565E-03   1.1795639E+00  -1.2460209E-01
   1.5203758E+00  -5.6371377E-03   1.2725078E+00  -1.2734239E-01
   1.5230228E+00  -1.2381134E-02   1.3018060E+00  -1.3237946E-01
   1.5270079E+00  -6.8796342E-03   1.3732942E+00  -1.3134989E-01
   1.5296798E+00  -7.8747086E-03   1.4199963E+00  -1.3147108E-01
   1.5337144E+00   1.0963487E-02   1.6020259E+00  -1.2952583E-01
   1.5364224E+00  -6.7339100E-02   1.5349373E+00  -1.5021914E-01
   1.5405087E+00   4.9827616E-03   1.5665184E+00  -1.4064029E-01
   1.5432462E+00   1.3029847E-02   1.6198199E+00  -1.3600455E-01
   1.5473646E+00   1.8098604E-04   1.9433026E+00  -1.4306244E-01
   1.5501143E+00  -1.4086300E-02   1.6239158E+00  -1.6501883E-01
   1.5534774E+00  -4.5099552E-03   1.8346153E+00  -1.4474075E-01
   1.5568480E+00  -1.4969480E-02   2.1116681E+00  -1.4887379E-01
   1.5607501E+00  -2.1712869E-02   1.9922571E+00  -1.5236580E-01
   1.5633653E+00  -3.2893687E-02   2.0414920E+00  -1.5586010E-01
   1.5674212E+00  -1.0422489E-02   2.1555951E+00  -1.5961896E-01
   1.5699908E+00  -6.2297517E-03   2.2629762E+00  -1.6039467E-01
   1.5739353E+00  -1.3073339E-02   2.2892027E+00  -1.6512519E-01
   1.5773168E+00  -6.0965586E-03   2.3439505E+00  -1.6887282E-01
   1.5798622E+00  -1.5211591E-02   2.3762944E+00  -1.6997242E-01
   1.5839839E+00  -2.2343125E-02   2.6003802E+00  -1.7188829E-01
   1.5867366E+00  -2.3001205E-02   2.5292408E+00  -1.6867989E-01
   1.5894890E+00  -1.3897867E-02   2.5283866E+00  -1.6728650E-01
   1.5936177E+00  -2.4136541E-02   2.7835572E+00  -1.7175862E-01
   1.5963699E+00  -1.4283703E-02   2.7086253E+00  -1.8250221E-01
   1.5998292E+00   8.8937143E-03   2.7004285E+00  -1.8073823E-01
   1.6033612E+00  -2.8094485E-02   2.8472421E+00  -1.8566655E-01
   1.6067011E+00  -1.7576814E-02   2.9482617E+00  -1.8933959E-01
   1.6101454E+00  -1.8227762E-02   2.9981878E+00  -1.8057886E-01
   1.6140391E+00  -4.2697699E-03   3.1224637E+00  -1.9693151E-01
   1.6168661E+00  -1.3155480E-02   3.1017063E+00  -1.9765112E-01
   1.6204090E+00  -2.8635960E-02   3.1540625E+00  -2.0394711E-01
   1.6235589E+00  -2.6397625E-02   3.2111771E+00  -2.0126796E-01
   1.6272051E+00  -3.0553888E-03   3.3433082E+00  -2.0536365E-01
   1.6298774E+00   4.2499597E-03   3.3830917E+00  -2.1619393E-01
   1.6338239E+00  -2.7810406E-02   3.4177458E+00  -2.0702349E-01
   1.6363975E+00  -6.7791292E-03   3.4720926E+00  -2.1200813E-01
   1.6404178E+00  -1.6305987E-02   3.5399671E+00  -2.1171878E-01
   1.6429827E+00  -4.5249183E-02   3.6146877E+00  -2.0542933E-01
   1.6469030E+00  -5.0625592E-03   3.5202100E+00  -1.9124724E-01
   1.6505754E+00  -2.0795405E-02   3.8989356E+00  -1.9477358E-01
   1.6534801E+00  -2.0802844E-02   3.6239328E+00  -2.5985771E-01
   1.6570905E+00   2.1570770E-03   3.8294532E+00  -1.9299614E-01
   1.6604818E+00  -5.7019752E-02   4.0074797E+00  -2.2108068E-01
   1.6641147E+00  -2.9599337E-02   4.0604930E+00  -2.0018868E-01
   1.6670673E+00   2.1197351E-02   4.0476069E+00  -2.1442477E-01
   1.6702679E+00   3.1242220E-02   4.0554481E+00  -2.0921916E-01
   1.6741582E+00  -1.6875518E-02   4.1847534E+00  -2.0265362E-01
   1.6764073E+00  -9.5386030E-03   4.2770553E+00  -2.1101393E-01
   1.6802953E+00  -2.4761593E-02   4.3046465E+00  -2.2453918E-01
   1.6834834E+00  -2.3754647E-02   4.3216553E+00  -2.0795335E-01
   1.6866571E+00   1.0539384E-02   4.3611484E+00  -1.9829148E-01
   1.6901153E+00  -8.0128862E-03   4.4847627E+00  -1.9399294E-01
   1.6938087E+00  -1.2225574E-03   4.5942421E+00  -1.8698843E-01
   1.6971961E+00  -1.8934136E-02   4.5379047E+00  -1.8835960E-01
   1.7004669E+00  -1.6723596E-02   4.5897903E+00  -1.8724641E-01
   1.7036335E+00  -1.5381068E-02   4.7305760E+00  -1.7698622E-01
   1.7067904E+00  -1.0730158E-02   4.7949986E+00  -1.7647173E-01
   1.7104177E+00  -3.6247489E-03   4.8081589E+00  -1.9859701E-01
   1.7140744E+00   1.2519483E-02   4.8701482E+00  -1.8792370E-01
   1.7167369E+00   4.8148371E-03   4.9278650E+00  -1.9039266E-01
   1.7209510E+00  -6.1813029E-03   5.0335183E+00  -1.9151731E-01
   1.7233871E+00   4.3615964E-03   5.0600142E+00  -1.8681006E-01
   1.7273078E+00   1.0539360E-03   5.1173496E+00  -1.9215161E-01
   1.7307358E+00   6.9960556E-04   5.1873517E+00  -1.8264426E-01
   1.7339027E+00   1.8831810E-02   5.2544770E+00  -1.8666306E-01
   1.7369483E+00   8.6515071E-04   5.3002663E+00  -1.8794212E-01
   1.7409226E+00  -2.6847732E-03   5.3315248E+00  -1.9281632E-01
   1.7432202E+00   1.6642099E-02   5.4119983E+00  -1.8852314E-01
   1.7470055E+00  -7.0015565E-03   5.5325108E+00  -1.8683931E-01
   1.7510628E+00   5.2311495E-03   5.4892821E+00  -1.8769042E-01
   1.7538048E+00  -3.8346538E-04   5.5178733E+00  -1.8358347E-01
   1.7565002E+00   3.0731470E-03   5.5787721E+00  -1.9067346E-01
   1.7606114E+00   6.7966082E-03   5.6901083E+00  -2.0004198E-01
   1.7633110E+00  -5.3508426E-03   5.7270913E+00  -1.9391096E-01
   1.7667634E+00   4.0647970E-04   5.7861347E+00  -2.0441365E-01
   1.7707757E+00   5.9785629E-03   5.8341718E+00  -1.8460748E-01
   1.7739253E+00   5.0691548E-03   5.8934789E+00  -2.2450705E-01
   1.7775713E+00   1.1649934E-02   5.9336224E+00  -2.1505684E-01
   1.7808729E+00   1.5813002E-02   6.1021910E+00  -2.1886641E-01
   1.7843595E+00   6.5273228E-03   5.9764380E+00  -2.4460314E-01
   1.7869840E+00   4.0064366E-03   6.1507778E+00  -2.3310147E-01
   1.7903336E+00   1.5364954E-02   6.1013613E+00  -2.3544016E-01
   1.7937073E+00   1.8088639E-02   6.1195126E+00  -2.4314862E-01
   1.7975703E+00  -1.0453577E-03   6.2546206E+00  -2.5610653E-01
   1.8002505E+00   7.6468419E-03   6.2468581E+00  -2.5402245E-01
   1.8041080E+00   4.8318622E-03   6.2866187E+00  -2.5283128E-01
   1.8071538E+00   1.0393712E-02   6.4131589E+00  -2.6627350E-01
   1.8111513E+00   5.7582394E-03   6.4454241E+00  -2.7104551E-01
   1.8133823E+00  -1.0474588E-02   6.4421477E+00  -2.7667651E-01
   1.8171638E+00  -4.3657520E-03   6.4989567E+00  -2.8485554E-01
   1.8211241E+00  -8.6910678E-03   6.5819736E+00  -2.8720412E-01
   1.8237600E+00   1.1190117E-03   6.5984597E+00  -2.9316556E-01
   1.8277084E+00   1.6202553E-03   6.6311226E+00  -2.9628474E-01
   1.8303374E+00  -9.3840528E-04   6.7055244E+00  -3.0210763E-01
   1.8342766E+00   6.0929544E-04   6.7586098E+00  -2.9989389E-01
   1.8369000E+00  -1.9596428E-02   6.7976675E+00  -3.0984208E-01
   1.8408319E+00  -1.1620404E-02   6.8318038E+00  -3.1602848E-01
   1.8434509E+00  -1.9004047E-02   6.8488746E+00  -3.1500801E-01
   1.8473768E+00  -7.2770525E-04   6.9119444E+00  -3.2517070E-01
   1.8512999E+00  -7.2099247E-05   6.9711747E+00  -3.2601699E-01
   1.8534877E+00  -1.6517026E-02   7.0479097E+00  -3.5194382E-01
   1.8571883E+00  -1.0521136E-02   7.0508442E+00  -3.2919437E-01
   1.8602237E+00  -2.6319252E-02   7.0813246E+00  -3.3202645E-01
   1.8637375E+00  -1.8917326E-02   7.1219816E+00  -3.3263439E-01
   1.8673409E+00  -3.4951689E-03   7.1876130E+00  -3.2718173E-01
   1.8702877E+00   4.5855986E-03   7.2104030E+00  -3.2316586E-01
   1.8740798E+00  -9.3944957E-03   7.2979131E+00  -3.5247898E-01
   1.8772364E+00  -1.0978932E-02   7.2805343E+00  -3.4042305E-01
   1.8809496E+00  -3.7251227E-02   7.3512034E+00  -3.6367616E-01
   1.8844095E+00  -2.3180338E-02   7.4015965E+00  -3.3934352E-01
   1.8877653E+00  -1.5432664E-02   7.4177570E+00  -3.3786139E-01
   1.8910131E+00   1.3840713E-02   7.4735279E+00  -3.3809054E-01
   1.8941697E+00  -3.8178254E-02   7.5356736E+00  -3.5213459E-01
   1.8972480E+00  -3.8769641E-03   7.5398507E+00  -3.4166789E-01
   1.9010001E+00  -1.0745898E-03   7.5652370E+00  -3.4549859E-01
   1.9039302E+00  -2.1381311E-03   7.6202884E+00  -3.7017435E-01
   1.9075216E+00  -2.2059256E-02   7.6144848E+00  -3.5916749E-01
   1.9110391E+00  -2.6927669E-02   7.6721711E+00  -3.6772242E-01
   1.9144893E+00   1.4490155E-03   7.7089415E+00  -3.4881100E-01
   1.9172049E+00  -1.2851211E-02   7.7542706E+00  -3.6918160E-01
   1.9205465E+00  -1.7623637E-02   7.7553415E+00  -3.8720396E-01
   1.9244944E+00  -1.2365193E-02   7.7876711E+00  -3.7945396E-01
   1.9277338E+00  -1.9173756E-02   7.8390656E+00  -3.7475041E-01
   1.9306566E+00   2.2123465E-03   7.8545308E+00  -3.8626519E-01
   1.9343644E+00  -3.5263911E-02   7.8953829E+00  -3.6241022E-01
   1.9374847E+00  -1.2067827E-02   7.8919573E+00  -3.8506991E-01
   1.9411417E+00  -7.5052851E-03   7.8908710E+00  -3.8446292E-01
   1.9443392E+00  -1.6800892E-02   7.9053931E+00  -3.8383955E-01
   1.9476477E+00  -1.3345934E-02   7.9452386E+00  -3.6561453E-01
   1.9508595E+00  -8.6894697E-03   7.9717569E+00  -4.2868999E-01
   1.9543120E+00   1.1247495E-03   7.9690866E+00  -4.1389313E-01
   1.9576648E+00  -2.3745408E-02   7.9691939E+00  -4.1010913E-01
   1.9605999E+00  -5.5221730E-04   8.0221968E+00  -4.1372049E-01
   1.9642503E+00  -1.3803842E-02   8.0023708E+00  -4.2426413E-01
   1.9677438E+00  -1.8175950E-02   8.0239458E+00  -4.2344171E-01
   1.9707102E+00  -2.3631167E-02   8.0437050E+00  -4.3258196E-01
   1.9743159E+00  -2.0299813E-02   8.0353947E+00  -4.3086800E-01
   1.9773240E+00  -2.4093583E-02   8.0289965E+00  -4.5932341E-01
   1.9809948E+00  -1.8696362E-02   8.0318623E+00  -4.5626107E-01
   1.9848202E+00  -1.6278669E-02   8.0471411E+00  -4.6407023E-01
   1.9881135E+00  -1.6864810E-02   8.0530844E+00  -4.7288787E-01
   1.9906737E+00  -1.0901920E-02   8.0611477E+00  -4.8788220E-01
   1.9940804E+00  -1.9461235E-02   7.9993453E+00  -4.8739064E-01
   1.9975926E+00  -1.4630923E-02   8.0638628E+00  -4.6570647E-01
   2.0013087E+00  -1.9617753E-02   8.0438242E+00  -4.9473530E-01
   2.0046597E+00  -2.7249663E-03   8.0109520E+00  -5.0855035E-01
   2.0075684E+00  -1.5660780E-02   7.9486737E+00  -5.2442652E-01
   2.0111041E+00  -2.5092013E-02   7.9525151E+00  -5.3268981E-01
   2.0140347E+00  -2.2279561E-02   7.9308243E+00  -5.3170365E-01
   2.0178354E+00   9.4898986E-03   7.9194846E+00  -5.4825288E-01
   2.0210757E+00  -5.9586028E-03   7.8908210E+00  -5.5398959E-01
   2.0239239E+00  -2.6482638E-02   7.8985176E+00  -5.5145192E-01
   2.0274572E+00   3.5936184E-02   7.7896204E+00  -5.7348353E-01
   2.0308313E+00  -1.9806264E-02   7.7677350E+00  -5.7346803E-01
   2.0341904E+00  -1.8109050E-02   7.8037710E+00  -5.8151352E-01
   2.0377910E+00  -3.3358578E-03   7.7454224E+00  -5.8259654E-01
   2.0414331E+00  -8.3969504E-04   7.6570697E+00  -6.1221433E-01
   2.0440853E+00  -1.5075750E-02   7.6704378E+00  -6.0207987E-01
   2.0480869E+00  -1.1593548E-02   7.6240349E+00  -6.2814993E-01
   2.0511024E+00  -4.8309965E-03   7.5989614E+00  -6.4874053E-01
   2.0549324E+00  -2.7249462E-03   7.5425124E+00  -6.5123332E-01
   2.0579021E+00   5.4968162E-03   7.5230522E+00  -6.5920639E-01
   2.0610368E+00  -9.0776011E-03   7.4707227E+00  -6.7625666E-01
   2.0641403E+00  -1.3516664E-02   7.4096951E+00  -6.8507218E-01
   2.0679641E+00  -7.8957976E-04   7.3590946E+00  -6.9764638E-01
   2.0714002E+00  -1.0384739E-03   7.3242559E+00  -7.0407623E-01
   2.0743179E+00  -3.0099130E-03   7.2332001E+00  -7.0784515E-01
   2.0782135E+00   3.9036088E-03   7.1471753E+00  -7.2920096E-01
   2.0811267E+00   1.3320908E-03   7.1905136E+00  -7.3740059E-01
   2.0850000E+00   1.0960143E-02   7.0542850E+00  -7.5122899E-01
   2.0874703E+00   2.7171893E-03   7.0338635E+00  -7.6173890E-01
   2.0912588E+00   1.1316477E-02   6.9724350E+00  -7.6856488E-01
   2.0941503E+00  -1.7577332E-02   6.9068222E+00  -7.8355002E-01
   2.0980043E+00   3.5236139E-02   6.8201246E+00  -7.9705316E-01
   2.1008928E+00  -6.2942300E-03   6.7457776E+00  -8.0435985E-01
   2.1047635E+00   6.1666956E-03   6.6931257E+00  -8.1594515E-01
   2.1077518E+00   6.2383669E-03   6.6280918E+00  -8.2841700E-01
   2.1108091E+00   6.2442278E-03   6.5368261E+00  -8.3523935E-01
   2.1148939E+00   6.2356191E-03   6.4411988E+00  -8.5563433E-01
   2.1179683E+00   7.0273378E-03   6.3603287E+00  -8.6339945E-01
   2.1210303E+00   6.1427890E-03   6.2916493E+00  -8.7257999E-01
   2.1248891E+00   6.9495263E-03   6.2455640E+00  -8.8507986E-01
   2.1279149E+00  -6.9861875E-05   6.1112385E+00  -8.9991617E-01
   2.1315689E+00   7.8380154E-03   6.0410113E+00  -9.0880787E-01
   2.1347146E+00  -1.7994571E-02   5.9314885E+00  -9.1939521E-01
   2.1375113E+00   1.0954572E-02   5.9223700E+00  -9.2052114E-01
   2.1417737E+00   8.2572326E-03   5.7956276E+00  -9.2984170E-01
   2.1450102E+00   2.3537180E-03   5.6605830E+00  -9.5609647E-01
   2.1481738E+00   2.7955390E-04   5.5159264E+00  -9.8905981E-01
   2.1513913E+00  -2.6115702E-02   5.4643426E+00  -9.7258312E-01
   2.1545637E+00   7.4019929E-04   5.4728107E+00  -9.7070247E-01
   2.1578584E+00   5.3068432E-03   5.3900480E+00  -9.9165034E-01
   2.1616559E+00  -5.0044013E-03   5.1223488E+00  -1.0100501E+00
   2.1649895E+00   1.1740465E-02   4.9961176E+00  -1.0153064E+00
   2.1681046E+00  -2.4452733E-03   5.0134683E+00  -1.0168159E+00
   2.1712716E+00   8.5911052E-03   4.9437323E+00  -1.0366863E+00
   2.1745677E+00   1.4425027E-03   4.7629619E+00  -1.0404758E+00
   2.1779642E+00   5.6203315E-03   4.6387882E+00  -1.0466204E+00
   2.1814244E+00  -5.3289230E-03   4.5681229E+00  -1.0563565E+00
   2.1849494E+00  -3.7952306E-04   4.4851584E+00  -1.0650784E+00
   2.1884992E+00   9.7579435E-03   4.2254486E+00  -1.0733526E+00
   2.1911812E+00   5.1576649E-03   4.1802840E+00  -1.0814861E+00
   2.1948845E+00   4.9905694E-04   4.1515508E+00  -1.0885906E+00
   2.1976676E+00  -2.9109789E-03   4.0459962E+00  -1.0969909E+00
   2.2014408E+00  -1.4038414E-02   3.8188784E+00  -1.0991032E+00
   2.2052419E+00  -7.5098416E-03   3.6846602E+00  -1.1062374E+00
   2.2081213E+00  -7.7902549E-03   3.6219888E+00  -1.1139162E+00
   2.2110252E+00  -1.6917067E-02   3.5716436E+00  -1.1159691E+00
   2.2149675E+00  -6.6191051E-03   3.4229627E+00  -1.1234138E+00
   2.2178881E+00  -1.1812556E-02   3.2160125E+00  -1.1243981E+00
   2.2217774E+00  -1.1645539E-02   3.0754192E+00  -1.1301228E+00
   2.2246897E+00  -3.2406759E-02   3.0322363E+00  -1.1316850E+00
   2.2282043E+00  -2.1376651E-02   2.8918698E+00  -1.1356412E+00
   2.2310629E+00  -3.6413305E-02   2.8130844E+00  -1.1348023E+00
   2.2348790E+00  -7.7462578E-03   2.7049201E+00  -1.1402773E+00
   2.2378964E+00  -7.6778540E-03   2.5086274E+00  -1.1429890E+00
   2.2417803E+00  -2.9949637E-02   2.4025772E+00  -1.1455711E+00
   2.2446325E+00  -1.1734746E-02   2.3464379E+00  -1.1533865E+00
   2.2483571E+00  -9.1108251E-03   2.1949222E+00  -1.1487318E+00
   2.2511218E+00  -6.2946300E-03   2.0771725E+00  -1.1566050E+00
   2.2548239E+00  -1.9751087E-02   1.9549189E+00  -1.1501144E+00
   2.2586446E+00  -2.2657992E-02   1.7954530E+00  -1.1562892E+00
   2.2615421E+00  -1.4299467E-02   1.6798204E+00  -1.1576138E+00
   2.2653580E+00  -3.6193710E-02   1.5857453E+00  -1.1603742E+00
   2.2682316E+00  -1.6395405E-02   1.3542056E+00  -1.1475586E+00
   2.2718992E+00  -1.2980700E-02   1.3606650E+00  -1.1575117E+00
   2.2745628E+00  -1.3438701E-02   1.3136069E+00  -1.1583370E+00
   2.2786272E+00  -2.2722278E-02   1.1043483E+00  -1.1505147E+00
   2.2815461E+00  -1.4845441E-02   9.9221456E-01  -1.1564009E+00
   2.2845702E+00  -2.4073560E-02   9.0090996E-01  -1.1509399E+00
   2.2884996E+00  -2.7012769E-02   7.2123230E-01  -1.1504691E+00
   2.2914574E+00   5.8852993E-03   5.8545655E-01  -1.1515702E+00
   2.2954447E+00  -3.0497955E-02   5.8278012E-01  -1.1484970E+00
   2.2985799E+00  -2.0083100E-02   4.6422830E-01  -1.1447113E+00
