  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   17:15:17  02/16/2024 iqiq     
   hydr3d   version  23.2.0.20 win64     12/04/2023 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob       
       1      994      0.000E+00      1.714E+00
   time              pfxob_1         pfyob_1         pfzob_1
   6.0148305E-01  -2.5117937E-03  -1.6907694E+00  -7.8284693E-01
   6.0328215E-01   8.1456136E-03  -1.6974964E+00  -7.8416687E-01
   6.0507733E-01   2.0696178E-02  -1.6718057E+00  -7.8888226E-01
   6.0685861E-01   1.5366286E-02  -1.6575935E+00  -7.8147423E-01
   6.0781658E-01   2.0567002E-02  -1.6740938E+00  -7.8092891E-01
   6.1012274E-01   1.2990692E-02  -1.8585373E+00  -7.7200860E-01
   6.1161321E-01  -3.1899193E-03  -1.8727103E+00  -7.7587360E-01
   6.1317492E-01  -2.1615026E-03  -1.8533075E+00  -7.7359301E-01
   6.1486369E-01   3.7166555E-03  -1.8316066E+00  -7.6907283E-01
   6.1672556E-01   6.8976181E-03  -1.8347503E+00  -7.6828730E-01
   6.1877829E-01   7.6742740E-03  -1.9172263E+00  -7.6297659E-01
   6.1988223E-01   9.7310822E-03  -1.9323665E+00  -7.6263535E-01
   6.2225848E-01   8.8435914E-03  -2.0156472E+00  -7.5776434E-01
   6.2350017E-01   2.1569410E-02  -2.0209157E+00  -7.5503939E-01
   6.2597030E-01   2.7460969E-04  -2.0530701E+00  -7.5017715E-01
   6.2723279E-01  -1.1238287E-03  -2.0508618E+00  -7.4830502E-01
   6.2845975E-01   1.2736302E-02  -2.0727611E+00  -7.4478245E-01
   6.3024294E-01   8.0843382E-03  -2.0968456E+00  -7.3493302E-01
   6.3188213E-01  -8.2129277E-03  -2.1551137E+00  -7.4917221E-01
   6.3356560E-01   4.0297559E-03  -2.1932237E+00  -7.4791676E-01
   6.3596892E-01   2.5764110E-02  -2.1857047E+00  -7.1957213E-01
   6.3746452E-01  -1.3990251E-02  -2.2050602E+00  -7.2415054E-01
   6.3890278E-01  -9.7660383E-04  -2.2183688E+00  -7.2004491E-01
   6.4043999E-01   6.2629264E-03  -2.2435846E+00  -7.1228743E-01
   6.4213479E-01   1.1266040E-04  -2.2807505E+00  -7.1386987E-01
   6.4400327E-01  -7.2550932E-03  -2.3241904E+00  -7.1028113E-01
   6.4606333E-01   1.6412865E-02  -2.3481660E+00  -7.1161902E-01
   6.4715666E-01   3.4667879E-02  -2.3626008E+00  -6.9858205E-01
   6.4929193E-01  -1.7537945E-05  -2.3707583E+00  -6.9629872E-01
   6.5129077E-01   2.2525594E-02  -2.4149187E+00  -6.9189000E-01
   6.5321404E-01   8.3705001E-03  -2.4279530E+00  -6.8609941E-01
   6.5423465E-01   1.7174140E-02  -2.4417467E+00  -6.8984413E-01
   6.5611082E-01   1.4286491E-02  -2.4577680E+00  -6.8399894E-01
   6.5781826E-01   4.6771229E-03  -2.4730060E+00  -6.7801064E-01
   6.5970075E-01  -4.2422090E-02  -2.5131488E+00  -6.7422748E-01
   6.6169214E-01   2.4177562E-03  -2.5321279E+00  -6.6842651E-01
   6.6274887E-01   1.8813662E-03  -2.5359089E+00  -6.6827774E-01
   6.6499650E-01   3.2117404E-02  -2.5604129E+00  -6.6992593E-01
   6.6608673E-01   1.6482495E-02  -2.5711589E+00  -6.6532040E-01
   6.6822505E-01  -1.2820197E-02  -2.5992453E+00  -6.5718222E-01
   6.7028689E-01  -3.1924475E-02  -2.6317244E+00  -6.5751469E-01
   6.7129540E-01   4.0806681E-03  -2.6260850E+00  -6.5626502E-01
   6.7326331E-01   2.1317849E-02  -2.6373973E+00  -6.4884162E-01
   6.7493570E-01   6.3246600E-03  -2.6513696E+00  -6.4272183E-01
   6.7663878E-01  -2.5940469E-02  -2.6852002E+00  -6.4563268E-01
   6.7848104E-01   1.6099416E-02  -2.6899862E+00  -6.3683885E-01
   6.8031567E-01   1.2147970E-02  -2.7038703E+00  -6.3640058E-01
   6.8211484E-01  -9.1153476E-03  -2.6885653E+00  -6.3265097E-01
   6.8389547E-01  -1.1592992E-03  -2.7181611E+00  -6.2932599E-01
   6.8566197E-01  -1.5883537E-03  -2.7385228E+00  -6.2667120E-01
   6.8740779E-01  -3.1209425E-03  -2.7281137E+00  -6.2737125E-01
   6.8918920E-01  -6.0817408E-03  -2.7405245E+00  -6.2465394E-01
   6.9010186E-01  -3.7514984E-03  -2.7461202E+00  -6.2053436E-01
   6.9191545E-01   1.5397975E-02  -2.7754850E+00  -6.1799860E-01
   6.9374514E-01  -1.8352887E-02  -2.7975888E+00  -6.1839777E-01
   6.9557190E-01   4.2299107E-03  -2.7943666E+00  -6.1610818E-01
   6.9739699E-01   2.4693848E-03  -2.8095243E+00  -6.1342347E-01
   6.9919693E-01  -4.4670510E-03  -2.8169250E+00  -6.0736692E-01
   7.0100904E-01   3.9494568E-03  -2.8262873E+00  -6.0983241E-01
   7.0280856E-01   3.8614675E-02  -2.8027368E+00  -5.9971106E-01
   7.0458931E-01  -1.9241028E-03  -2.8449924E+00  -5.9872705E-01
   7.0552331E-01  -3.0252356E-02  -2.8706551E+00  -5.9712702E-01
   7.0750397E-01  -1.4244601E-02  -2.8553205E+00  -5.9659743E-01
   7.0948732E-01   4.1772155E-03  -2.8563488E+00  -5.9183967E-01
   7.1143544E-01  -1.4955929E-03  -2.8434930E+00  -5.8942312E-01
   7.1239710E-01  -1.4672944E-03  -2.8403642E+00  -5.9315193E-01
   7.1439511E-01   1.5551236E-03  -2.8676207E+00  -5.8969742E-01
   7.1644557E-01  -2.0152191E-03  -2.8962779E+00  -5.8697307E-01
   7.1752530E-01  -7.0982846E-04  -2.8813505E+00  -5.8208668E-01
   7.1981603E-01   5.8089281E-03  -2.8799098E+00  -5.7859772E-01
   7.2097927E-01  -1.5258749E-02  -2.8704250E+00  -5.7819909E-01
   7.2329068E-01  -9.5268479E-03  -2.8747113E+00  -5.7452148E-01
   7.2440410E-01  -5.5084098E-03  -2.8841002E+00  -5.6769872E-01
   7.2656685E-01   2.0812666E-02  -2.8711710E+00  -5.7310319E-01
   7.2766858E-01  -2.4828936E-03  -2.8631697E+00  -5.7218224E-01
   7.2989547E-01  -1.7398041E-02  -2.8734546E+00  -5.6634682E-01
   7.3208320E-01  -1.2749489E-03  -2.8765435E+00  -5.6517029E-01
   7.3316324E-01  -1.0368117E-03  -2.8748674E+00  -5.6661350E-01
   7.3529726E-01   1.2428061E-02  -2.8638220E+00  -5.5894762E-01
   7.3635185E-01   6.8022301E-03  -2.8542087E+00  -5.5925471E-01
   7.3843765E-01  -9.0146959E-03  -2.8788192E+00  -5.5494350E-01
   7.4049407E-01  -2.7676677E-02  -2.8497853E+00  -5.5026448E-01
   7.4151188E-01  -1.0820607E-03  -2.8500500E+00  -5.4768741E-01
   7.4352765E-01   1.3871402E-02  -2.8397267E+00  -5.5188066E-01
   7.4551839E-01   1.3332258E-02  -2.8597052E+00  -5.4392564E-01
   7.4748546E-01  -6.8962476E-03  -2.8443000E+00  -5.4302180E-01
   7.4851513E-01   2.5712771E-03  -2.8375599E+00  -5.4050297E-01
   7.5069463E-01   2.7023509E-04  -2.8255620E+00  -5.3998774E-01
   7.5181210E-01  -7.8050857E-03  -2.8272831E+00  -5.3647089E-01
   7.5410354E-01  -1.9622566E-02  -2.8014588E+00  -5.2918744E-01
   7.5524533E-01  -2.5831165E-03  -2.7854226E+00  -5.3211385E-01
   7.5752592E-01  -1.0083472E-02  -2.7969213E+00  -5.3131294E-01
   7.5866550E-01  -2.8337571E-03  -2.7660725E+00  -5.3071076E-01
   7.6093459E-01  -7.7740662E-04  -2.7737381E+00  -5.2751631E-01
   7.6204216E-01  -5.1542968E-03  -2.7607999E+00  -5.2664775E-01
   7.6421839E-01  -1.6610766E-02  -2.7587097E+00  -5.1956254E-01
   7.6535487E-01  -1.3164071E-02  -2.7251933E+00  -5.2395511E-01
   7.6759005E-01   3.1773895E-03  -2.7406306E+00  -5.2479345E-01
   7.6977271E-01  -7.9937326E-03  -2.7063713E+00  -5.2952600E-01
   7.7086943E-01  -8.7294623E-04  -2.7008102E+00  -5.2543187E-01
   7.7305007E-01  -1.5303409E-02  -2.6786802E+00  -5.1215464E-01
   7.7414024E-01  -1.8488968E-02  -2.6728609E+00  -5.0332022E-01
   7.7632076E-01  -8.4755979E-03  -2.6512294E+00  -5.0608253E-01
   7.7741098E-01  -8.1241466E-03  -2.6409411E+00  -5.0695384E-01
   7.7955943E-01  -1.9254386E-02  -2.6180062E+00  -5.0401992E-01
   7.8162640E-01  -1.5422737E-03  -2.6248844E+00  -5.0716048E-01
   7.8265131E-01  -1.2760410E-02  -2.5915458E+00  -5.0497413E-01
   7.8465092E-01  -1.5273450E-03  -2.5649834E+00  -5.0226510E-01
   7.8644168E-01  -5.5560665E-03  -2.5526750E+00  -4.9167547E-01
   7.8841603E-01   6.1111641E-03  -2.5655940E+00  -4.9815902E-01
   7.8943920E-01  -7.0527277E-04  -2.5385854E+00  -4.9545807E-01
   7.9194081E-01  -6.0589593E-03  -2.5118065E+00  -4.9959248E-01
   7.9359543E-01  -1.0115251E-02  -2.4725842E+00  -4.8896199E-01
   7.9525715E-01   1.7362088E-02  -2.4902904E+00  -4.8714361E-01
   7.9691333E-01   2.0352523E-03  -2.4594483E+00  -4.8895773E-01
   7.9873931E-01  -9.6567618E-03  -2.4304762E+00  -4.8990786E-01
   7.9972130E-01  -4.5281090E-03  -2.4324598E+00  -4.8983130E-01
   8.0175251E-01  -5.6714209E-04  -2.4121885E+00  -4.8721337E-01
   8.0373019E-01  -7.7895271E-03  -2.3961697E+00  -4.8196220E-01
   8.0551791E-01  -7.2856932E-03  -2.3725955E+00  -4.7973216E-01
   8.0731595E-01  -2.0642076E-02  -2.3225667E+00  -4.7745496E-01
   8.0828297E-01   6.5259956E-04  -2.3178308E+00  -4.7717774E-01
   8.1036443E-01   7.5272482E-04  -2.2554557E+00  -4.7519371E-01
   8.1257200E-01  -1.3632693E-02  -2.2955778E+00  -4.7649959E-01
   8.1365776E-01  -1.8471768E-02  -2.2698953E+00  -4.7397247E-01
   8.1565893E-01   2.6421962E-04  -2.2343431E+00  -4.7191280E-01
   8.1720275E-01   4.8916135E-03  -2.1987042E+00  -4.6688390E-01
   8.1890488E-01   2.2158970E-03  -2.1303957E+00  -4.6782085E-01
   8.2076979E-01  -1.8221164E-03  -2.1764615E+00  -4.7058219E-01
   8.2254517E-01   1.6100161E-02  -2.1041505E+00  -4.6836385E-01
   8.2418185E-01  -5.7232729E-04  -2.1212230E+00  -4.6753457E-01
   8.2575989E-01   1.5667521E-03  -2.0735326E+00  -4.6639341E-01
   8.2735795E-01   2.2522043E-04  -2.0533135E+00  -4.6025535E-01
   8.2894856E-01   7.3588626E-03  -1.9979718E+00  -4.6183723E-01
   8.3141679E-01  -4.5968080E-03  -2.0015395E+00  -4.5875305E-01
   8.3227897E-01  -1.7255709E-04  -2.0000279E+00  -4.5701417E-01
   8.3477193E-01  -1.7074170E-02  -1.9541309E+00  -4.5237017E-01
   8.3637059E-01  -1.1878802E-02  -1.9516704E+00  -4.5192850E-01
   8.3792853E-01   4.7084806E-03  -1.9221416E+00  -4.4838339E-01
   8.3945197E-01  -1.3141312E-02  -1.8880745E+00  -4.4945461E-01
   8.4141767E-01  -1.0199438E-02  -1.8691713E+00  -4.4313708E-01
   8.4322232E-01   3.8274322E-03  -1.8073090E+00  -4.3861181E-01
   8.4490430E-01   3.7966704E-03  -1.7346588E+00  -4.3973058E-01
   8.4652287E-01   1.5972286E-02  -1.7503316E+00  -4.3725029E-01
   8.4829593E-01  -1.8130595E-04  -1.7662311E+00  -4.3504432E-01
   8.4962100E-01   4.1491860E-03  -1.7762822E+00  -4.3293411E-01
   8.5162026E-01   2.2199089E-03  -1.7329309E+00  -4.2941713E-01
   8.5293597E-01   9.3642296E-04  -1.7052716E+00  -4.3202311E-01
   8.5482931E-01   3.7314217E-03  -1.6413057E+00  -4.2441908E-01
   8.5658878E-01  -2.3547530E-03  -1.5743036E+00  -4.2255440E-01
   8.5827345E-01  -3.6381979E-03  -1.5749373E+00  -4.1955489E-01
   8.5991699E-01   1.9668790E-02  -1.5600375E+00  -4.1666570E-01
   8.6154324E-01   6.9144061E-03  -1.5584329E+00  -4.1758016E-01
   8.6371553E-01   1.3514106E-02  -1.5301784E+00  -4.1455212E-01
   8.6536688E-01  -1.4288935E-02  -1.4893438E+00  -4.1239008E-01
   8.6702371E-01  -1.9873425E-03  -1.4444243E+00  -4.1196969E-01
   8.6868376E-01   2.3948990E-03  -1.3777279E+00  -4.0847382E-01
   8.7035984E-01   2.7231905E-03  -1.3519374E+00  -4.0558851E-01
   8.7205517E-01   1.8195642E-02  -1.3314347E+00  -4.0673113E-01
   8.7377983E-01   3.6459928E-03  -1.3137829E+00  -4.0389171E-01
   8.7554199E-01  -9.6779868E-06  -1.3106821E+00  -4.0183887E-01
   8.7734979E-01   7.4908352E-03  -1.2373177E+00  -4.0166706E-01
   8.7921298E-01   1.7344886E-02  -1.2040744E+00  -4.0162292E-01
   8.8048774E-01  -3.8303607E-03  -1.1926091E+00  -3.9619753E-01
   8.8241446E-01   7.4471673E-03  -1.1603260E+00  -3.9572361E-01
   8.8435113E-01  -1.8169826E-02  -1.1582741E+00  -3.9452910E-01
   8.8566107E-01  -2.6727822E-03  -1.1066742E+00  -3.9306235E-01
   8.8765371E-01   1.5790471E-03  -1.0935584E+00  -3.8975707E-01
   8.8899893E-01  -3.6259105E-03  -9.7719651E-01  -3.9098734E-01
   8.9103979E-01   1.1812585E-02  -9.5661414E-01  -3.8967752E-01
   8.9241719E-01   7.6678051E-03  -9.7982621E-01  -3.8833839E-01
   8.9452749E-01   8.8225743E-03  -9.9198335E-01  -3.8553563E-01
   8.9596736E-01   8.4822038E-03  -9.5758039E-01  -3.8000888E-01
   8.9752394E-01  -3.7884645E-03  -8.4383327E-01  -3.8199601E-01
   8.9924002E-01   4.8088683E-03  -8.2152033E-01  -3.8329393E-01
   9.0113205E-01   4.0451935E-03  -7.9256517E-01  -3.8031775E-01
   9.0321803E-01  -6.0976502E-03  -7.7411479E-01  -3.7931105E-01
   9.0433985E-01  -3.2857070E-03  -7.7743077E-01  -3.7915722E-01
   9.0653867E-01   1.4412056E-02  -7.4487144E-01  -3.8025939E-01
   9.0772122E-01  -4.6538650E-03  -6.9945657E-01  -3.7905231E-01
   9.0985143E-01   2.0923588E-02  -6.4033043E-01  -3.7454805E-01
   9.1179502E-01  -9.5193982E-03  -5.8271581E-01  -3.7620139E-01
   9.1282535E-01  -1.7596243E-03  -5.5815476E-01  -3.7739909E-01
   9.1504312E-01   3.8583281E-03  -5.3278983E-01  -3.7779596E-01
   9.1700190E-01  -4.2666614E-04  -5.1555234E-01  -3.7447315E-01
   9.1805536E-01   1.9665584E-02  -5.3344917E-01  -3.7309262E-01
   9.2032290E-01  -9.6965292E-03  -4.3862185E-01  -3.7106097E-01
   9.2146796E-01  -4.7694640E-03  -3.7760270E-01  -3.6894754E-01
   9.2367131E-01  -9.9352491E-04  -3.3568650E-01  -3.6878389E-01
   9.2480934E-01   2.0648306E-02  -3.3181179E-01  -3.6848763E-01
   9.2668515E-01   2.6130800E-03  -3.2946461E-01  -3.6227012E-01
   9.2893916E-01   1.5659340E-02  -3.4286854E-01  -3.6019570E-01
   9.3063593E-01   5.5680973E-03  -2.4604395E-01  -3.6467475E-01
   9.3250662E-01   5.1683849E-03  -1.4450598E-01  -3.6926368E-01
   9.3344253E-01   1.3018489E-03  -1.7588113E-01  -3.6762917E-01
   9.3528420E-01   1.8308852E-02  -1.4203462E-01  -3.6926281E-01
   9.3709040E-01   1.2857207E-02  -1.8280417E-01  -3.6353886E-01
   9.3870884E-01   4.6407958E-03  -8.8919528E-02  -3.5564089E-01
   9.4102669E-01   8.2151024E-03  -6.4723015E-02  -3.5638532E-01
   9.4266552E-01   6.9771502E-03  -7.1885968E-03  -3.5628143E-01
   9.4437784E-01   4.3591303E-03   5.6334171E-02  -3.5922417E-01
   9.4611818E-01   2.5013431E-03   7.6647252E-02  -3.6361811E-01
   9.4782591E-01   4.3039639E-03   9.7369865E-02  -3.6549506E-01
   9.4949251E-01  -1.6133565E-02   2.0249718E-01  -3.6319584E-01
   9.5074713E-01  -3.9182417E-03   1.6190463E-01  -3.5573786E-01
   9.5287424E-01   1.9442242E-02   2.1916647E-01  -3.5856560E-01
   9.5447546E-01  -1.0204437E-02   1.5251559E-01  -3.5525510E-01
   9.5614070E-01   8.1824306E-03   2.0199385E-01  -3.5527626E-01
   9.5781898E-01   1.6115146E-02   2.6240587E-01  -3.5470635E-01
   9.5950621E-01   1.4567408E-02   3.1292841E-01  -3.5650602E-01
   9.6120489E-01   5.3627458E-03   3.6937520E-01  -3.5346028E-01
   9.6304363E-01  -5.7616323E-04   3.7944466E-01  -3.5442197E-01
   9.6507084E-01   2.1503589E-03   4.3894565E-01  -3.5445124E-01
   9.6616113E-01   6.3399021E-03   4.5545775E-01  -3.5751694E-01
   9.6836424E-01   3.2919834E-04   4.9262407E-01  -3.5456824E-01
   9.6945035E-01  -9.7395228E-03   5.1926863E-01  -3.5325670E-01
   9.7159034E-01   2.6927362E-03   5.5811220E-01  -3.5382631E-01
   9.7369093E-01   2.5724852E-02   5.7074714E-01  -3.5068896E-01
   9.7472662E-01   1.7575737E-02   5.8019441E-01  -3.4426457E-01
   9.7661579E-01   2.7699161E-02   6.4232987E-01  -3.4913430E-01
   9.7869861E-01  -7.7898558E-03   6.7171210E-01  -3.5016513E-01
   9.7981876E-01  -9.4317542E-03   7.1386224E-01  -3.4408695E-01
   9.8222989E-01  -3.4779608E-03   7.9000419E-01  -3.4268492E-01
   9.8352659E-01   7.6803574E-03   7.9055768E-01  -3.5577720E-01
   9.8471892E-01   6.4819008E-03   7.9264349E-01  -3.4441414E-01
   9.8649585E-01   2.3510206E-02   8.7399006E-01  -3.4286964E-01
   9.8891038E-01   4.8228931E-03   8.6766219E-01  -3.5509890E-01
   9.9066699E-01   3.6695153E-03   9.2249072E-01  -3.3475623E-01
   9.9161172E-01  -1.2068009E-02   9.5649695E-01  -3.3562282E-01
   9.9364519E-01   8.2849963E-03   9.8577678E-01  -3.3571392E-01
   9.9588716E-01  -3.6432440E-03   1.0042894E+00  -3.4227613E-01
   9.9709284E-01   4.0118885E-03   1.0177557E+00  -3.1908169E-01
   9.9835885E-01  -6.5726251E-04   1.0567992E+00  -3.2418036E-01
   1.0010840E+00   3.0318855E-03   1.1051117E+00  -3.3946165E-01
   1.0025330E+00  -3.4784847E-03   1.1304184E+00  -3.3105037E-01
   1.0039819E+00  -9.4112335E-04   1.1477567E+00  -3.3862025E-01
   1.0053538E+00   2.6329341E-03   1.2028499E+00  -3.3744341E-01
   1.0080286E+00  -1.4417266E-03   1.2473501E+00  -3.3067736E-01
   1.0094186E+00  -1.9416378E-03   1.2577868E+00  -3.3503371E-01
   1.0108671E+00   3.9559565E-03   1.2701762E+00  -3.3696961E-01
   1.0123155E+00   1.5176791E-03   1.3018053E+00  -3.3708242E-01
   1.0137638E+00  -2.4007142E-03   1.3403534E+00  -3.3355132E-01
   1.0166520E+00  -3.6812057E-03   1.4138378E+00  -3.3460429E-01
   1.0180836E+00   6.4660213E-03   1.4331973E+00  -3.3382934E-01
   1.0194582E+00  -4.9793976E-03   1.4383160E+00  -3.3294132E-01
   1.0208731E+00   3.9027561E-03   1.4645408E+00  -3.3027732E-01
   1.0222796E+00  -3.3310892E-03   1.4806914E+00  -3.3674309E-01
   1.0250365E+00  -3.0997649E-03   1.5739301E+00  -3.3714470E-01
   1.0264182E+00  -3.8848529E-03   1.5684487E+00  -3.2733008E-01
   1.0277919E+00  -5.8563477E-03   1.5757813E+00  -3.4182692E-01
   1.0291574E+00   3.5725029E-03   1.6114519E+00  -3.3423191E-01
   1.0318643E+00   2.4559109E-03   1.6588238E+00  -3.2329661E-01
   1.0332060E+00  -6.4781802E-03   1.6470522E+00  -3.2529345E-01
   1.0345405E+00  -3.0415363E-03   1.7144758E+00  -3.3596018E-01
   1.0371898E+00   6.1104763E-03   1.7621412E+00  -3.3415267E-01
   1.0385052E+00   1.0725556E-02   1.7689198E+00  -3.2789505E-01
   1.0398149E+00   2.3202959E-03   1.7926434E+00  -3.5111830E-01
   1.0411133E+00  -2.8253591E-03   1.8194813E+00  -3.3465609E-01
   1.0436281E+00  -7.3029082E-03   1.8459696E+00  -3.1698111E-01
   1.0449191E+00   8.0745481E-03   1.8726156E+00  -3.2704842E-01
   1.0473210E+00  -8.1937443E-03   1.8985591E+00  -3.1407130E-01
   1.0484912E+00  -4.0453398E-03   1.9065957E+00  -3.2667616E-01
   1.0497199E+00  -6.6908367E-04   1.9554675E+00  -3.1685206E-01
   1.0522711E+00   3.3343208E-04   1.9812062E+00  -3.2395819E-01
   1.0535439E+00   4.8895865E-03   1.9711562E+00  -3.2684112E-01
   1.0548151E+00  -6.9862967E-03   2.0094607E+00  -3.2522866E-01
   1.0573540E+00  -1.4792292E-03   2.0450759E+00  -3.2492965E-01
   1.0586219E+00  -5.4118270E-03   2.0604990E+00  -3.1633055E-01
   1.0611557E+00  -1.2223269E-02   2.1184580E+00  -3.2461444E-01
   1.0624218E+00  -5.4554362E-03   2.1354198E+00  -3.2207945E-01
   1.0636874E+00   6.2893857E-03   2.1545005E+00  -3.1651643E-01
   1.0662180E+00  -2.8313647E-03   2.1894877E+00  -3.2197836E-01
   1.0674829E+00  -8.4720894E-05   2.2120800E+00  -3.2282063E-01
   1.0687478E+00   1.0912313E-02   2.2080333E+00  -3.2382971E-01
   1.0712324E+00  -5.9290156E-03   2.2558019E+00  -3.1267351E-01
   1.0724708E+00  -7.5274170E-03   2.2558401E+00  -3.1152961E-01
   1.0737004E+00   2.4915235E-03   2.2572787E+00  -3.2028994E-01
   1.0761112E+00  -1.1736573E-02   2.3390844E+00  -3.2030103E-01
   1.0772998E+00   8.3767273E-04   2.3314338E+00  -3.2042781E-01
   1.0796523E+00   4.5482535E-03   2.3878489E+00  -3.2087710E-01
   1.0808125E+00   3.3160560E-03   2.3910434E+00  -3.1404245E-01
   1.0830979E+00  -9.8973801E-03   2.3945308E+00  -3.2090425E-01
   1.0842249E+00   7.2268385E-04   2.4065883E+00  -3.2459518E-01
   1.0865167E+00   1.1057599E-02   2.4440811E+00  -3.2389307E-01
   1.0877492E+00   5.3789788E-03   2.4664593E+00  -3.2235846E-01
   1.0890434E+00  -7.3113083E-03   2.4712093E+00  -3.1898925E-01
   1.0913184E+00   1.5491448E-02   2.5648327E+00  -3.2742572E-01
   1.0933665E+00  -1.2568816E-02   2.5323019E+00  -3.2014394E-01
   1.0945506E+00  -4.3466580E-04   2.5364578E+00  -3.2865092E-01
   1.0965580E+00   1.2843360E-02   2.5410845E+00  -3.1099194E-01
   1.0980692E+00   1.2639995E-02   2.5926132E+00  -3.2390609E-01
   1.0997353E+00   2.0578548E-03   2.6149135E+00  -3.1784505E-01
   1.1013836E+00   1.4322203E-02   2.6321111E+00  -3.1956089E-01
   1.1034555E+00   3.6471277E-03   2.6383610E+00  -3.2128704E-01
   1.1049328E+00   6.0443330E-04   2.6481829E+00  -3.3154452E-01
   1.1065613E+00  -1.1940702E-02   2.6452813E+00  -3.3035362E-01
   1.1083568E+00  -1.8361790E-02   2.6898577E+00  -3.3675206E-01
   1.1103363E+00   1.9284919E-02   2.7047367E+00  -3.3017024E-01
   1.1120521E+00   1.1568079E-02   2.7256935E+00  -3.3548060E-01
   1.1137500E+00  -2.3503568E-02   2.7217262E+00  -3.3452100E-01
   1.1154863E+00   2.5482662E-02   2.7411909E+00  -3.4498486E-01
   1.1170533E+00  -4.7466945E-04   2.7684476E+00  -3.4480456E-01
   1.1187520E+00  -6.3120038E-03   2.7553844E+00  -3.4820089E-01
   1.1206249E+00   1.4226529E-02   2.7892153E+00  -3.3749816E-01
   1.1226897E+00  -1.8929964E-02   2.8058281E+00  -3.5760224E-01
   1.1238003E+00  -4.0719709E-03   2.8255234E+00  -3.4731996E-01
   1.1261907E+00   1.1424731E-02   2.8254550E+00  -3.5552016E-01
   1.1274761E+00  -1.1108534E-02   2.8310826E+00  -3.5175255E-01
   1.1288259E+00  -3.4674607E-02   2.8389626E+00  -3.5694313E-01
   1.1302433E+00  -2.1664638E-02   2.8336556E+00  -3.5728058E-01
   1.1328813E+00   3.6134616E-02   2.8705873E+00  -3.7322342E-01
   1.1342282E+00  -4.0480709E-03   2.8810635E+00  -3.7214118E-01
   1.1356425E+00  -2.4880156E-02   2.8945074E+00  -3.6771628E-01
   1.1377240E+00   8.7887533E-03   2.9138122E+00  -3.6986595E-01
   1.1394660E+00  -6.7095184E-03   2.9030795E+00  -3.7722778E-01
   1.1413865E+00   3.2341485E-03   2.9324484E+00  -3.7829679E-01
   1.1431644E+00   1.4343409E-02   2.9206817E+00  -3.8008589E-01
   1.1449065E+00   3.8692481E-03   2.9434896E+00  -3.8567922E-01
   1.1458435E+00  -3.5573516E-02   2.9467471E+00  -3.8274390E-01
   1.1478602E+00   8.9948773E-03   2.9484212E+00  -3.9149314E-01
   1.1500837E+00   3.1850520E-03   2.9493294E+00  -3.9189214E-01
   1.1511723E+00  -4.8257173E-03   2.9524205E+00  -3.9334485E-01
   1.1532936E+00  -1.8039871E-02   2.9847796E+00  -3.9761415E-01
   1.1551847E+00  -1.4041501E-02   3.0078087E+00  -4.0396056E-01
   1.1562018E+00   7.9546607E-04   2.9835641E+00  -4.0417054E-01
   1.1583912E+00   1.8440301E-02   3.0031047E+00  -4.0608370E-01
   1.1595482E+00  -5.8480222E-03   2.9932451E+00  -4.1010898E-01
   1.1613076E+00  -5.1976833E-03   3.0302927E+00  -4.1322455E-01
   1.1631562E+00   1.3581042E-02   3.0412741E+00  -4.2096332E-01
   1.1651348E+00  -1.7175838E-02   3.0237768E+00  -4.1806006E-01
   1.1671196E+00  -9.4851740E-03   3.0409961E+00  -4.2836824E-01
   1.1686138E+00  -9.3276268E-03   3.0379317E+00  -4.3078724E-01
   1.1702610E+00   8.5665416E-03   3.0404010E+00  -4.2826208E-01
   1.1720674E+00  -1.3957848E-02   3.0485387E+00  -4.3187255E-01
   1.1740485E+00  -4.4424203E-03   3.0372989E+00  -4.2925432E-01
   1.1751140E+00  -7.5374730E-03   3.0549674E+00  -4.3505216E-01
   1.1772866E+00  -4.8095104E-03   3.0349872E+00  -4.4469190E-01
   1.1783578E+00  -1.9611927E-02   3.0517831E+00  -4.5009443E-01
   1.1804705E+00   6.3679363E-03   3.0382190E+00  -4.4873872E-01
   1.1825407E+00  -8.1917671E-03   3.0628531E+00  -4.5064628E-01
   1.1835600E+00  -1.7284201E-02   3.0696499E+00  -4.2286077E-01
   1.1855692E+00   6.0535669E-03   3.0721898E+00  -4.5564997E-01
   1.1875299E+00  -1.2958414E-02   3.0409420E+00  -4.6138287E-01
   1.1894448E+00   7.8495201E-03   3.0673227E+00  -4.6217817E-01
   1.1903877E+00  -8.3255265E-03   3.0752838E+00  -4.5925325E-01
   1.1922476E+00  -1.1978488E-02   3.0607715E+00  -4.5885217E-01
   1.1940558E+00  -3.1908464E-03   3.0431612E+00  -4.6610692E-01
   1.1960864E+00  -1.4917202E-02   3.0851047E+00  -4.6725890E-01
   1.1977450E+00  -1.4338056E-03   3.0091755E+00  -4.6308532E-01
   1.1991535E+00   6.6694873E-03   3.0589073E+00  -4.6681735E-01
   1.2008655E+00  -1.3902913E-02   3.0598073E+00  -4.6707281E-01
   1.2029464E+00  -1.8996295E-02   3.0349317E+00  -4.7492597E-01
   1.2047964E+00  -7.0430660E-03   3.0327816E+00  -4.8175171E-01
