  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   18:20:22  02/26/2024 iqiq     
   hydr3d   version  23.2.0.20 win64     12/04/2023 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob       
       1     1002      0.000E+00      4.931E+00
   time              pfxob_1         pfyob_1         pfzob_1
   1.6873513E+00   1.0810960E-02   4.1767683E+00   1.2592525E+00
   1.6916064E+00   1.1413039E-02   4.1832271E+00   1.2584718E+00
   1.6957152E+00   1.1692054E-02   4.1869330E+00   1.2577766E+00
   1.7017428E+00   1.2134605E-02   4.1930594E+00   1.2561612E+00
   1.7056285E+00   1.2946513E-02   4.1995416E+00   1.2551123E+00
   1.7114518E+00   1.1647657E-02   4.2129726E+00   1.2529515E+00
   1.7153370E+00   1.2844033E-02   4.2103806E+00   1.2512059E+00
   1.7209144E+00   1.3451049E-02   4.2154412E+00   1.2493129E+00
   1.7261593E+00   1.6142441E-02   4.2194777E+00   1.2471478E+00
   1.7312258E+00   1.5463267E-02   4.2190504E+00   1.2470347E+00
   1.7361226E+00   1.2134630E-02   4.1716304E+00   1.2488831E+00
   1.7411062E+00   1.6611684E-02   4.2075186E+00   1.2409759E+00
   1.7459031E+00   1.4461989E-02   4.2390976E+00   1.2503737E+00
   1.7506858E+00   1.1347329E-02   4.2329564E+00   1.2451689E+00
   1.7553315E+00   1.8950149E-02   4.2038741E+00   1.2435056E+00
   1.7599784E+00   1.7537266E-02   4.1972623E+00   1.2449162E+00
   1.7645721E+00   1.5058716E-02   4.1989908E+00   1.2433301E+00
   1.7706568E+00   1.7089399E-02   4.1996727E+00   1.2435617E+00
   1.7751372E+00   1.6557690E-02   4.1730762E+00   1.2434744E+00
   1.7795643E+00   1.7515339E-02   4.1693382E+00   1.2434020E+00
   1.7854164E+00   1.7519381E-02   4.1380730E+00   1.2476985E+00
   1.7897673E+00   1.8726017E-02   4.1761894E+00   1.2470871E+00
   1.7940983E+00   1.7595237E-02   4.1791511E+00   1.2462156E+00
   1.7998400E+00   1.8410243E-02   4.1339016E+00   1.2436587E+00
   1.8041123E+00   1.8289218E-02   4.1141176E+00   1.2423787E+00
   1.8097603E+00   2.1661736E-02   4.1075740E+00   1.2412211E+00
   1.8139648E+00   1.6794404E-02   4.0965552E+00   1.2404381E+00
   1.8195338E+00   1.9006448E-02   4.0646305E+00   1.2406056E+00
   1.8236843E+00   2.0870749E-02   4.1285019E+00   1.2460519E+00
   1.8291925E+00   1.3191708E-02   3.9199395E+00   1.2439590E+00
   1.8346875E+00   1.1321115E-02   3.8776450E+00   1.2409832E+00
   1.8387891E+00   2.6862416E-02   4.0756707E+00   1.2403659E+00
   1.8442371E+00   1.2277466E-02   3.9728308E+00   1.2407115E+00
   1.8483173E+00   1.6077749E-02   3.9094968E+00   1.2428392E+00
   1.8537346E+00   1.4656981E-02   3.9805515E+00   1.2428391E+00
   1.8591696E+00   2.0492414E-02   3.9086347E+00   1.2420492E+00
   1.8632841E+00   1.7177638E-02   3.8411975E+00   1.2413598E+00
   1.8687747E+00   9.2924004E-03   3.8177638E+00   1.2411803E+00
   1.8731016E+00   1.6840765E-02   3.8102386E+00   1.2408036E+00
   1.8789536E+00   1.6034782E-02   3.7829230E+00   1.2405628E+00
   1.8834167E+00   1.5807558E-02   3.7414377E+00   1.2407448E+00
   1.8880115E+00   1.7906053E-02   3.7054579E+00   1.2414507E+00
   1.8927475E+00   1.5139851E-02   3.6322718E+00   1.2430807E+00
   1.8975710E+00   1.5991382E-02   3.6378198E+00   1.2432513E+00
   1.9025571E+00   1.6115407E-02   3.6523826E+00   1.2428643E+00
   1.9076145E+00   1.4488982E-02   3.6297090E+00   1.2419199E+00
   1.9126947E+00   1.4390886E-02   3.5370178E+00   1.2408017E+00
   1.9178015E+00   1.5231345E-02   3.4729640E+00   1.2401597E+00
   1.9229419E+00   1.6070768E-02   3.4514549E+00   1.2400436E+00
   1.9281160E+00   1.1018014E-02   3.4364023E+00   1.2391573E+00
   1.9332597E+00   1.4578016E-02   3.3959529E+00   1.2392578E+00
   1.9381045E+00   1.4432755E-02   3.3188753E+00   1.2396139E+00
   1.9432249E+00   1.2251400E-02   3.2608001E+00   1.2402812E+00
   1.9483248E+00   1.2047232E-02   3.2439826E+00   1.2393115E+00
   1.9517820E+00   1.1736382E-02   3.2097371E+00   1.2417426E+00
   1.9570404E+00   1.0383108E-02   3.1559196E+00   1.2399799E+00
   1.9623597E+00   1.0773096E-02   3.1028261E+00   1.2398740E+00
   1.9677494E+00   9.5193693E-03   3.0562949E+00   1.2388450E+00
   1.9713843E+00   9.7135007E-03   3.0230708E+00   1.2381904E+00
   1.9768875E+00   8.5745417E-03   2.9610307E+00   1.2370206E+00
   1.9822965E+00   8.4055653E-03   2.8795276E+00   1.2354403E+00
   1.9875735E+00   7.6069343E-03   2.8591137E+00   1.2345607E+00
   1.9927695E+00   6.4636734E-03   2.8172853E+00   1.2334957E+00
   1.9962084E+00   5.1959869E-03   2.7764230E+00   1.2330216E+00
   2.0013344E+00   4.3507423E-03   2.7146161E+00   1.2321711E+00
   2.0064132E+00   3.9441842E-03   2.4551795E+00   1.2317564E+00
   2.0114326E+00   1.3810456E-03   2.7483692E+00   1.2327054E+00
   2.0163901E+00   2.6849513E-03   2.2988603E+00   1.2299460E+00
   2.0212927E+00   1.0851296E-03   2.4024465E+00   1.2280860E+00
   2.0261459E+00  -4.4396968E-04   2.3749008E+00   1.2275668E+00
   2.0309544E+00  -1.2164788E-03   2.4521825E+00   1.2268100E+00
   2.0357237E+00  -3.2584774E-03   2.3632152E+00   1.2259042E+00
   2.0420353E+00  -3.3213601E-03   1.9997177E+00   1.2250776E+00
   2.0467520E+00  -3.4200174E-03   2.3621972E+00   1.2247542E+00
   2.0514660E+00  -5.2084341E-03   2.1995869E+00   1.2216156E+00
   2.0561879E+00  -6.3882531E-03   2.1031995E+00   1.2223208E+00
   2.0609200E+00  -6.0967933E-03   1.9999154E+00   1.2211968E+00
   2.0656545E+00  -7.3607755E-03   1.9580299E+00   1.2197573E+00
   2.0703866E+00  -7.6625501E-03   1.9097661E+00   1.2185824E+00
   2.0751166E+00  -8.1413193E-03   1.8528929E+00   1.2178725E+00
   2.0814221E+00  -7.6925550E-03   1.7666084E+00   1.2167612E+00
   2.0861549E+00  -8.3711268E-03   1.7113783E+00   1.2156974E+00
   2.0908992E+00  -9.0315137E-03   1.6568584E+00   1.2147661E+00
   2.0956602E+00  -8.4858593E-03   1.5975937E+00   1.2138693E+00
   2.1004462E+00  -9.7170742E-03   1.5302900E+00   1.2129421E+00
   2.1052818E+00  -9.9252360E-03   1.4688740E+00   1.2119039E+00
   2.1102092E+00  -1.0467829E-02   1.4055195E+00   1.2107298E+00
   2.1153109E+00  -1.1715265E-02   1.3662959E+00   1.2097391E+00
   2.1207573E+00  -1.3405284E-02   1.3030609E+00   1.2087659E+00
   2.1244581E+00  -1.1651477E-02   1.2564759E+00   1.2079349E+00
   2.1300216E+00  -1.1868801E-02   1.1766324E+00   1.2065488E+00
   2.1355984E+00  -1.3115143E-02   1.1034082E+00   1.2051921E+00
   2.1393192E+00  -1.2644820E-02   1.0465341E+00   1.2041638E+00
   2.1449063E+00  -1.4118122E-02   9.9398625E-01   1.2028782E+00
   2.1504970E+00  -1.3940854E-02   9.3079489E-01   1.2016675E+00
   2.1542273E+00  -1.4053282E-02   8.8512015E-01   1.2007903E+00
   2.1598301E+00  -1.5321282E-02   8.0506563E-01   1.1994729E+00
   2.1654463E+00  -1.5065732E-02   7.3654985E-01   1.1981087E+00
   2.1692004E+00  -1.6094854E-02   6.9163609E-01   1.1972847E+00
   2.1748507E+00  -1.6198309E-02   6.3384545E-01   1.1960872E+00
   2.1786327E+00  -1.6129652E-02   5.8389628E-01   1.1953322E+00
   2.1843333E+00  -1.6550545E-02   4.9636495E-01   1.1937364E+00
   2.1900735E+00  -1.7213264E-02   4.2801788E-01   1.1921394E+00
   2.1939270E+00  -1.6639287E-02   3.9040592E-01   1.1911906E+00
   2.1997385E+00  -1.7692471E-02   3.2615030E-01   1.1897185E+00
   2.2036245E+00  -1.7625540E-02   2.8128737E-01   1.1887330E+00
   2.2094750E+00  -1.8286098E-02   2.0535509E-01   1.1872978E+00
   2.2133927E+00  -2.0068297E-02   1.4502540E-01   1.1862519E+00
   2.2192996E+00  -2.0131655E-02   9.3892336E-02   1.1847999E+00
   2.2232616E+00  -2.0246305E-02   5.3228941E-02   1.1839869E+00
   2.2292445E+00  -1.9710280E-02  -1.6896339E-02   1.1826559E+00
   2.2332335E+00  -1.9869525E-02  -6.7183927E-02   1.1819456E+00
   2.2391808E+00  -2.0546300E-02  -1.3302813E-01   1.1806092E+00
   2.2431228E+00  -1.9980490E-02  -1.7124787E-01   1.1796204E+00
   2.2490032E+00  -2.0339716E-02  -2.3959431E-01   1.1781771E+00
   2.2529020E+00  -2.0610154E-02  -2.8263709E-01   1.1771504E+00
   2.2587199E+00  -2.2081064E-02  -3.5546079E-01   1.1759534E+00
   2.2625797E+00  -2.2403199E-02  -3.9070499E-01   1.1756276E+00
   2.2683427E+00  -2.1870105E-02  -4.5322743E-01   1.1745460E+00
   2.2721684E+00  -2.2267075E-02  -4.9014074E-01   1.1734862E+00
   2.2778852E+00  -2.3246745E-02  -5.4251969E-01   1.1739402E+00
   2.2835774E+00  -2.4740305E-02  -6.2134796E-01   1.1735228E+00
   2.2873604E+00  -2.5171991E-02  -6.5284032E-01   1.1728139E+00
   2.2930179E+00  -2.3775510E-02  -7.0785463E-01   1.1715516E+00
   2.2967796E+00  -2.5460050E-02  -7.2944623E-01   1.1716808E+00
   2.3024082E+00  -2.4584860E-02  -7.8312105E-01   1.1723739E+00
   2.3080237E+00  -2.4803372E-02  -8.4800494E-01   1.1729383E+00
   2.3117609E+00  -2.9923650E-02  -8.8067448E-01   1.1733457E+00
   2.3173573E+00  -2.6033327E-02  -9.3377918E-01   1.1752204E+00
   2.3229442E+00  -2.3423443E-02  -9.7657275E-01   1.1772947E+00
   2.3266647E+00  -2.6445303E-02  -9.9989080E-01   1.1779416E+00
   2.3322418E+00  -2.5003027E-02  -1.0536577E+00   1.1791450E+00
   2.3377893E+00  -2.6183968E-02  -1.0883640E+00   1.1799028E+00
   2.3425949E+00  -2.4825539E-02  -1.1182269E+00   1.1804768E+00
   2.3466544E+00  -2.5511492E-02  -1.1448663E+00   1.1819177E+00
   2.3515377E+00  -2.3251455E-02  -1.1947085E+00   1.1841378E+00
   2.3568671E+00  -2.6385644E-02  -1.2591460E+00   1.1853026E+00
   2.3614459E+00  -2.3492435E-02  -1.2648466E+00   1.1864784E+00
   2.3661849E+00  -1.9826861E-02  -1.3085328E+00   1.1891246E+00
   2.3720410E+00  -2.5215678E-02  -1.3473177E+00   1.1902524E+00
   2.3761237E+00  -2.5251271E-02  -1.3828801E+00   1.1926594E+00
   2.3818576E+00  -2.7048362E-02  -1.4277086E+00   1.1934907E+00
   2.3861585E+00  -2.4808070E-02  -1.4566667E+00   1.1949028E+00
   2.3908510E+00  -1.9887088E-02  -1.4585626E+00   1.1964945E+00
   2.3958118E+00  -2.1807030E-02  -1.4947152E+00   1.1978238E+00
   2.4018505E+00  -2.5369192E-02  -1.5477605E+00   1.2010710E+00
   2.4062476E+00  -2.2997694E-02  -1.5666988E+00   1.2027979E+00
   2.4113379E+00  -2.2524567E-02  -1.5919044E+00   1.2044593E+00
   2.4162059E+00  -2.1359108E-02  -1.6201724E+00   1.2057903E+00
   2.4204950E+00  -2.2659138E-02  -1.6494026E+00   1.2069647E+00
   2.4253030E+00  -2.2913152E-02  -1.6752979E+00   1.2095045E+00
   2.4308686E+00  -2.3433341E-02  -1.7061867E+00   1.2112180E+00
   2.4348967E+00  -2.8610304E-02  -1.7167135E+00   1.2138896E+00
   2.4410110E+00  -2.3912992E-02  -1.7363760E+00   1.2150755E+00
   2.4451482E+00  -2.6511032E-02  -1.7705966E+00   1.2167667E+00
   2.4514246E+00  -2.2514610E-02  -1.8090876E+00   1.2181468E+00
   2.4553077E+00  -2.5165986E-02  -1.8223995E+00   1.2193861E+00
   2.4610589E+00  -2.8717130E-02  -1.8485624E+00   1.2205555E+00
   2.4647756E+00  -2.0483108E-02  -1.8577578E+00   1.2217128E+00
   2.4700811E+00  -1.9937435E-02  -1.8764167E+00   1.2231249E+00
   2.4757323E+00  -1.9042820E-02  -1.9156466E+00   1.2251689E+00
   2.4793196E+00  -1.9327519E-02  -1.9329112E+00   1.2254589E+00
   2.4843209E+00  -2.3800181E-02  -1.9414337E+00   1.2254598E+00
   2.4894404E+00  -2.2051735E-02  -1.9659132E+00   1.2273619E+00
   2.4943249E+00  -2.1105327E-02  -1.9738226E+00   1.2288287E+00
   2.5004661E+00  -1.9282009E-02  -1.9897896E+00   1.2305357E+00
   2.5045700E+00  -1.9068273E-02  -2.0080674E+00   1.2305759E+00
   2.5092659E+00  -2.4043471E-02  -2.0496979E+00   1.2308922E+00
   2.5142710E+00  -8.4225805E-03  -2.0357974E+00   1.2311080E+00
   2.5196908E+00  -1.0852776E-03  -2.0460835E+00   1.2315166E+00
   2.5250483E+00  -3.1552333E-02  -2.0803440E+00   1.2323020E+00
   2.5289495E+00  -1.1790856E-02  -2.0878646E+00   1.2316946E+00
   2.5350134E+00   5.9955646E-03  -2.1163127E+00   1.2320433E+00
   2.5393395E+00  -3.6052484E-02  -2.1056988E+00   1.2325673E+00
   2.5443954E+00  -1.9605726E-02  -2.1205466E+00   1.2331572E+00
   2.5489464E+00  -2.8748201E-02  -2.1304851E+00   1.2336851E+00
   2.5537498E+00   9.7823581E-03  -2.1334434E+00   1.2339836E+00
   2.5588706E+00  -1.0604138E-02  -2.1601965E+00   1.2333653E+00
   2.5640616E+00  -1.5612209E-02  -2.1641283E+00   1.2332413E+00
   2.5689988E+00   1.3344444E-02  -2.1546803E+00   1.2334507E+00
   2.5736094E+00  -2.3701122E-02  -2.1346633E+00   1.2337993E+00
   2.5786762E+00  -3.3968303E-02  -2.1013949E+00   1.2328031E+00
   2.5835056E+00  -2.2936188E-02  -2.1996098E+00   1.2322453E+00
   2.5886407E+00   3.8521201E-03  -2.1803670E+00   1.2311276E+00
   2.5935197E+00  -3.3748834E-03  -2.2099485E+00   1.2295969E+00
   2.5986757E+00  -3.2081534E-04  -2.1746125E+00   1.2275306E+00
   2.6035514E+00   3.3166239E-03  -2.1662574E+00   1.2265573E+00
   2.6080821E+00  -1.7885895E-02  -2.2016959E+00   1.2257544E+00
   2.6129034E+00  -5.8418531E-03  -2.1704085E+00   1.2251065E+00
   2.6180744E+00  -6.1783753E-03  -2.1748002E+00   1.2241007E+00
   2.6228137E+00  -2.7167592E-02  -2.1833868E+00   1.2229322E+00
   2.6278186E+00   4.7513666E-03  -2.1688118E+00   1.2219548E+00
   2.6333375E+00  -1.6323108E-02  -2.1819427E+00   1.2208568E+00
   2.6382682E+00   1.2208342E-02  -2.1981404E+00   1.2196584E+00
   2.6424830E+00  -2.8121322E-02  -2.1587405E+00   1.2179793E+00
   2.6479573E+00  -1.5854120E-02  -2.1659677E+00   1.2153592E+00
   2.6524508E+00  -6.1397990E-03  -2.1604438E+00   1.2145309E+00
   2.6570354E+00  -5.5175857E-03  -2.1505954E+00   1.2138621E+00
   2.6627934E+00  -5.8405078E-03  -2.1508298E+00   1.2126096E+00
   2.6673932E+00  -9.1789626E-03  -2.1390133E+00   1.2110474E+00
   2.6719451E+00  -6.7337048E-03  -2.1440394E+00   1.2096616E+00
   2.6775939E+00  -8.5584419E-03  -2.1363590E+00   1.2086995E+00
   2.6820824E+00  -6.6461219E-03  -2.1290619E+00   1.2081374E+00
   2.6876585E+00  -7.0404657E-03  -2.1280563E+00   1.2068905E+00
   2.6921005E+00  -5.0028924E-05  -2.1088228E+00   1.2056756E+00
   2.6965714E+00   2.8559519E-03  -2.1132829E+00   1.2046826E+00
   2.7021413E+00  -1.6085322E-03  -2.1039598E+00   1.2032833E+00
   2.7065616E+00  -4.2698975E-03  -2.0935936E+00   1.2021383E+00
   2.7118282E+00  -6.2779118E-03  -2.0725498E+00   1.2003264E+00
   2.7164516E+00  -4.9675643E-03  -2.1042099E+00   1.1994441E+00
   2.7220716E+00  -3.7009132E-03  -2.0865424E+00   1.1988872E+00
   2.7266586E+00  -8.6632576E-03  -2.0694284E+00   1.1985829E+00
   2.7312026E+00  -4.8456732E-03  -2.0582557E+00   1.1973705E+00
   2.7369525E+00  -4.1779531E-03  -2.0471117E+00   1.1953360E+00
   2.7410390E+00  -4.6313936E-03  -2.0337512E+00   1.1944977E+00
   2.7456527E+00  -5.1295306E-03  -2.0695412E+00   1.1941098E+00
   2.7507994E+00  -8.0999061E-03  -2.0259409E+00   1.1936765E+00
   2.7557166E+00  -2.4335098E-03  -2.0212638E+00   1.1935450E+00
   2.7603927E+00  -1.9368754E-03  -1.9982243E+00   1.1909209E+00
   2.7657104E+00  -4.0973234E-03  -2.0166726E+00   1.1891873E+00
   2.7711999E+00  -4.1703396E-03  -2.0024335E+00   1.1895366E+00
   2.7752419E+00  -2.1237703E-03  -1.9952546E+00   1.1884294E+00
   2.7811103E+00  -1.8077831E-03  -1.9640193E+00   1.1874981E+00
   2.7865500E+00  -3.8592003E-03  -1.9719508E+00   1.1883909E+00
   2.7903450E+00  -5.4211444E-03  -1.9594115E+00   1.1847378E+00
   2.7965553E+00   2.3866226E-03  -1.9474891E+00   1.1880469E+00
   2.8002815E+00  -2.6307337E-03  -1.9371868E+00   1.1850423E+00
   2.8055742E+00  -3.6863454E-03  -1.9344527E+00   1.1843376E+00
   2.8109350E+00  -3.1121625E-03  -1.9157732E+00   1.1837097E+00
   2.8148670E+00  -2.5756503E-03  -1.9153886E+00   1.1832225E+00
   2.8204751E+00  -2.6273124E-03  -1.8979763E+00   1.1828489E+00
   2.8257575E+00  -3.1541737E-03  -1.8910604E+00   1.1824970E+00
   2.8310475E+00  -2.6379160E-03  -1.8821329E+00   1.1822449E+00
   2.8349664E+00  -2.2345067E-03  -1.8603694E+00   1.1817269E+00
   2.8408952E+00  -3.4791445E-03  -1.8589824E+00   1.1814576E+00
   2.8446193E+00  -3.3534986E-03  -1.8486127E+00   1.1836816E+00
   2.8498139E+00  -6.7271232E-03  -1.8269902E+00   1.1830897E+00
   2.8550024E+00   6.0350850E-04  -1.8327121E+00   1.1833457E+00
   2.8602421E+00   6.2978640E-03  -1.8191063E+00   1.1835903E+00
   2.8653078E+00  -3.4047358E-03  -1.7981750E+00   1.1846811E+00
   2.8702524E+00  -2.2573748E-03  -1.7872252E+00   1.1853269E+00
   2.8754783E+00  -3.7641549E-03  -1.7839046E+00   1.1863856E+00
   2.8792982E+00  -1.9089422E-03  -1.7697191E+00   1.1873719E+00
   2.8849552E+00   9.4233900E-03  -1.7543805E+00   1.1879976E+00
   2.8886802E+00   2.9388434E-04  -1.7336371E+00   1.1891218E+00
   2.8939669E+00  -2.2893250E-03  -1.7254215E+00   1.1895927E+00
   2.8986671E+00   5.8989138E-03  -1.7191142E+00   1.1907370E+00
   2.9034917E+00  -7.5153606E-03  -1.7007672E+00   1.1911898E+00
   2.9096677E+00  -1.8085963E-03  -1.6780741E+00   1.1910024E+00
   2.9140160E+00  -1.1585461E-03  -1.6681994E+00   1.1915883E+00
   2.9193528E+00  -8.8892388E-04  -1.6646175E+00   1.1918888E+00
   2.9233508E+00   1.0980937E-04  -1.6463360E+00   1.1922743E+00
   2.9287832E+00  -6.7432853E-04  -1.6301954E+00   1.1931480E+00
   2.9341269E+00  -1.6031787E-03  -1.6170013E+00   1.1937140E+00
   2.9382071E+00   1.0490471E-03  -1.5999991E+00   1.1952041E+00
   2.9435825E+00  -1.7918058E-03  -1.5783198E+00   1.1959804E+00
   2.9483132E+00  -4.5850677E-03  -1.5710397E+00   1.1966536E+00
   2.9534271E+00  -2.1599315E-03  -1.5521725E+00   1.1978911E+00
   2.9579732E+00  -9.2374504E-04  -1.5454154E+00   1.1985378E+00
   2.9627595E+00  -4.8187235E-03  -1.5279989E+00   1.1991557E+00
   2.9686799E+00   1.5424988E-03  -1.5072590E+00   1.1997294E+00
   2.9736626E+00   2.7498142E-03  -1.4858286E+00   1.1998628E+00
   2.9777999E+00   2.7539025E-03  -1.4428220E+00   1.1993090E+00
   2.9836171E+00   1.1121819E-03  -1.4678087E+00   1.1994383E+00
   2.9874234E+00   7.7863032E-04  -1.4814621E+00   1.2006975E+00
   2.9932051E+00   3.2907135E-03  -1.4334016E+00   1.2030993E+00
   2.9985032E+00   2.4848948E-03  -1.4055461E+00   1.2031660E+00
   3.0032136E+00   9.1117632E-04  -1.3568937E+00   1.2034348E+00
   3.0067596E+00   1.2291385E-03  -1.4495552E+00   1.2057568E+00
   3.0126994E+00   2.7270110E-03  -1.3779373E+00   1.2042371E+00
   3.0183275E+00   4.1468949E-03  -1.3695740E+00   1.2055135E+00
   3.0218956E+00   8.7808399E-04  -1.3427831E+00   1.2059125E+00
   3.0279450E+00   4.9915072E-03  -1.3154280E+00   1.2064774E+00
   3.0323663E+00   1.8331400E-03  -1.3052440E+00   1.2064177E+00
   3.0366778E+00   2.5950302E-03  -1.2950610E+00   1.2068578E+00
   3.0432274E+00   2.7980874E-03  -1.2739611E+00   1.2074511E+00
   3.0474787E+00   2.3462351E-03  -1.2610446E+00   1.2076685E+00
   3.0516028E+00   2.2350333E-03  -1.2440207E+00   1.2078087E+00
   3.0575728E+00   1.7897055E-03  -1.2173017E+00   1.2079523E+00
   3.0614314E+00   2.0706363E-03  -1.2064114E+00   1.2080708E+00
   3.0670736E+00  -3.5503088E-03  -1.1938890E+00   1.2084652E+00
   3.0725732E+00   2.9317925E-03  -1.1681856E+00   1.2089206E+00
   3.0761743E+00   1.0338281E-03  -1.1614231E+00   1.2092454E+00
   3.0814950E+00   1.1140318E-03  -1.1421324E+00   1.2097517E+00
   3.0867336E+00   3.8740356E-04  -1.1218752E+00   1.2105330E+00
   3.0919044E+00  -1.6838359E-04  -1.1008623E+00   1.2111464E+00
   3.0969038E+00   6.5460372E-05  -1.0838186E+00   1.2117389E+00
   3.1015089E+00  -7.3258462E-04  -1.0727257E+00   1.2121795E+00
   3.1065011E+00  -4.4360099E-04  -1.0524993E+00   1.2126237E+00
   3.1114855E+00  -9.3761599E-04  -1.0403366E+00   1.2131226E+00
   3.1162567E+00  -2.6498032E-03  -1.0170506E+00   1.2133585E+00
   3.1207290E+00  -8.4374403E-04  -9.9369770E-01   1.2134196E+00
   3.1256173E+00  -1.8665094E-03  -9.9302673E-01   1.2138065E+00
   3.1303132E+00  -1.4572204E-03  -9.6262062E-01   1.2140278E+00
   3.1362143E+00  -6.4195334E-03  -9.4914687E-01   1.2143599E+00
   3.1411498E+00  -1.8022885E-03  -9.2501622E-01   1.2145977E+00
   3.1460741E+00  -2.6793231E-03  -9.0822995E-01   1.2149433E+00
   3.1503503E+00  -1.2683826E-04  -8.9442003E-01   1.2149972E+00
   3.1550996E+00  -3.7422120E-03  -8.7679106E-01   1.2158858E+00
   3.1598859E+00  -3.3240921E-03  -8.6024112E-01   1.2159508E+00
   3.1661298E+00  -3.5626139E-03  -8.2659942E-01   1.2167364E+00
   3.1704345E+00  -3.4655482E-03  -8.1050920E-01   1.2170489E+00
   3.1755745E+00  -3.2561568E-03  -7.9586095E-01   1.2174953E+00
   3.1798708E+00   1.6301654E-03  -7.7692306E-01   1.2178367E+00
   3.1850314E+00  -1.6130371E-03  -7.3403537E-01   1.2178493E+00
   3.1902671E+00  -3.6419360E-03  -7.2802031E-01   1.2182517E+00
   3.1948586E+00  -5.1539754E-03  -7.2264791E-01   1.2186561E+00
   3.1997266E+00  -3.9936956E-03  -6.8766588E-01   1.2190315E+00
   3.2048571E+00  -5.0790459E-03  -6.6364932E-01   1.2193592E+00
   3.2095375E+00  -7.7762944E-03  -6.4188612E-01   1.2197877E+00
   3.2151747E+00  -2.4625761E-03  -6.3396823E-01   1.2204896E+00
   3.2198544E+00  -3.5856820E-03  -5.9943533E-01   1.2203608E+00
   3.2249908E+00  -3.2891573E-03  -5.8652413E-01   1.2204014E+00
   3.2297933E+00  -3.4982821E-03  -5.6848824E-01   1.2206119E+00
   3.2345772E+00  -5.2767959E-03  -5.3582931E-01   1.2205116E+00
   3.2391117E+00  -2.6083996E-03  -5.3084469E-01   1.2206787E+00
   3.2445440E+00  -3.6992077E-03  -5.0467408E-01   1.2211329E+00
   3.2492523E+00  -4.1077975E-03  -4.7879764E-01   1.2213435E+00
   3.2546442E+00  -1.4419436E-03  -4.6806136E-01   1.2215915E+00
   3.2589581E+00  -2.5700012E-03  -4.5465845E-01   1.2217422E+00
   3.2645123E+00  -1.7800687E-03  -4.1751409E-01   1.2217709E+00
   3.2685444E+00  -4.8698331E-04  -4.0030944E-01   1.2217989E+00
   3.2739372E+00  -6.5305689E-04  -3.7803492E-01   1.2216127E+00
   3.2783787E+00  -3.3875045E-04  -3.7268698E-01   1.2216339E+00
   3.2840436E+00   4.2080256E-04  -3.4292263E-01   1.2217637E+00
   3.2889352E+00   5.9725955E-04  -3.0962002E-01   1.2218274E+00
   3.2939610E+00  -2.1167963E-03  -2.8882152E-01   1.2218306E+00
   3.2983086E+00   1.4076736E-03  -2.8442553E-01   1.2218689E+00
   3.3035932E+00   1.5935284E-03  -2.6807570E-01   1.2220656E+00
   3.3082914E+00   2.0929251E-03  -2.3708156E-01   1.2221597E+00
   3.3133657E+00   1.4807507E-03  -2.0308350E-01   1.2222081E+00
   3.3184311E+00   2.4894327E-03  -1.8661654E-01   1.2221518E+00
   3.3234885E+00   2.4051373E-03  -1.7201200E-01   1.2220881E+00
   3.3285391E+00   5.4661809E-03  -1.5135640E-01   1.2217655E+00
   3.3335834E+00   3.6432915E-03  -1.2072910E-01   1.2218608E+00
   3.3386223E+00   2.2748099E-03  -8.7684982E-02   1.2218223E+00
   3.3436563E+00   2.1018418E-03  -6.6610567E-02   1.2218602E+00
   3.3486857E+00   2.0901822E-03  -5.2505407E-02   1.2217119E+00
   3.3520367E+00   1.8110309E-03  -4.2364266E-02   1.2216043E+00
   3.3570600E+00   1.6524765E-03  -1.0513823E-02   1.2215881E+00
   3.3620799E+00   1.4395844E-03   1.4952051E-02   1.2215494E+00
   3.3670967E+00   1.9860850E-03   3.0841375E-02   1.2214398E+00
   3.3721108E+00  -5.7828664E-03   5.3067174E-02   1.2212317E+00
   3.3768620E+00   6.5261605E-03   8.6718947E-02   1.2212235E+00
   3.3818581E+00  -4.6873861E-03   1.0680390E-01   1.2210571E+00
   3.3867345E+00   9.8441204E-04   1.2962145E-01   1.2208953E+00
   3.3917394E+00   1.1483915E-03   1.4927195E-01   1.2207366E+00
   3.3967426E+00   4.7578587E-04   1.7334741E-01   1.2205179E+00
   3.4017437E+00   1.8108917E-04   2.0533320E-01   1.2203928E+00
   3.4067433E+00  -4.4105700E-04   2.2551927E-01   1.2202475E+00
   3.4117410E+00  -8.3684060E-04   2.4282700E-01   1.2199792E+00
   3.4167373E+00  -2.2835026E-03   2.7367026E-01   1.2198271E+00
   3.4217322E+00  -1.0007665E-03   2.9508895E-01   1.2196575E+00
   3.4267254E+00  -1.0015994E-03   3.1867975E-01   1.2194388E+00
   3.4317174E+00  -1.1623943E-03   3.3749616E-01   1.2192632E+00
   3.4367080E+00  -1.5357448E-03   3.7481648E-01   1.2193054E+00
   3.4416971E+00  -1.7241946E-03   3.9066413E-01   1.2191209E+00
   3.4466851E+00  -1.7557271E-03   4.0509740E-01   1.2189071E+00
   3.4516275E+00  -2.1723607E-03   4.3513387E-01   1.2187792E+00
   3.4563780E+00  -2.0135206E-03   4.5814803E-01   1.2185352E+00
   3.4608960E+00  -1.6791746E-03   4.8327750E-01   1.2182702E+00
