  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   17:47:44  02/22/2024 jupc     
   hydr3d   version  23.2.0.20 win64     12/04/2023 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob       
       1      909      0.000E+00      3.344E+00
   time              pfxob_1         pfyob_1         pfzob_1
   1.2389483E+00   4.4065144E-02  -3.6705790E+00   3.6445415E+00
   1.2424788E+00   4.2425707E-02  -3.6062131E+00   3.6448674E+00
   1.2460048E+00   4.1401472E-02  -3.4613945E+00   3.6455455E+00
   1.2495303E+00   4.0337827E-02  -3.3066123E+00   3.6459095E+00
   1.2530605E+00   3.8539406E-02  -3.1695325E+00   3.6457431E+00
   1.2566018E+00   3.8350962E-02  -3.0556893E+00   3.6452942E+00
   1.2601538E+00   3.7854169E-02  -2.9892519E+00   3.6450033E+00
   1.2636658E+00   3.6801815E-02  -2.9310777E+00   3.6447129E+00
   1.2671252E+00   3.6088154E-02  -2.8658557E+00   3.6445484E+00
   1.2705659E+00   3.4171861E-02  -2.7556789E+00   3.6444700E+00
   1.2739617E+00   3.2389559E-02  -2.6921141E+00   3.6443918E+00
   1.2773589E+00   3.2056022E-02  -2.6259809E+00   3.6441367E+00
   1.2807547E+00   3.3569485E-02  -2.2777565E+00   3.6420758E+00
   1.2841547E+00   3.3311449E-02  -2.2818253E+00   3.6415148E+00
   1.2875562E+00   3.0147595E-02  -2.3484044E+00   3.6400816E+00
   1.2909586E+00   2.9498760E-02  -2.3726878E+00   3.6396153E+00
   1.2943608E+00   2.8965453E-02  -2.3721724E+00   3.6395040E+00
   1.2977588E+00   2.7405681E-02  -2.3154359E+00   3.6400244E+00
   1.3011509E+00   2.6457101E-02  -2.2087989E+00   3.6410391E+00
   1.3045367E+00   2.4164826E-02  -2.0833220E+00   3.6419342E+00
   1.3079038E+00   2.4080528E-02  -1.9606802E+00   3.6425834E+00
   1.3112535E+00   2.3953512E-02  -1.8558747E+00   3.6430862E+00
   1.3145902E+00   2.2674138E-02  -1.7726710E+00   3.6435680E+00
   1.3179162E+00   2.1441378E-02  -1.7093681E+00   3.6441033E+00
   1.3212332E+00   2.0128226E-02  -1.6580752E+00   3.6447325E+00
   1.3267007E+00   1.7895203E-02  -1.5923632E+00   3.6458085E+00
   1.3296411E+00   1.6752534E-02  -1.5486832E+00   3.6463995E+00
   1.3327286E+00   1.5873594E-02  -1.4632303E+00   3.6475201E+00
   1.3359705E+00   1.5178841E-02  -1.3816969E+00   3.6486402E+00
   1.3392632E+00   1.4092681E-02  -1.3093561E+00   3.6495976E+00
   1.3425492E+00   1.3623649E-02  -1.2482004E+00   3.6504121E+00
   1.3458296E+00   1.1588695E-02  -1.1930938E+00   3.6511283E+00
   1.3491048E+00   1.1706865E-02  -1.1410398E+00   3.6517932E+00
   1.3523744E+00   1.0362500E-02  -1.0885458E+00   3.6524661E+00
   1.3556411E+00   9.9085933E-03  -1.0364227E+00   3.6531866E+00
   1.3589064E+00   8.3597396E-03  -1.0078973E+00   3.6536438E+00
   1.3621740E+00   6.2934603E-03  -9.3824488E-01   3.6545284E+00
   1.3654481E+00   6.7882938E-03  -8.6073548E-01   3.6556726E+00
   1.3687333E+00   6.2321648E-03  -7.8959745E-01   3.6568494E+00
   1.3720288E+00   5.5623348E-03  -7.6092815E-01   3.6575134E+00
   1.3753327E+00   4.1349558E-03  -6.8422234E-01   3.6586442E+00
   1.3786423E+00   3.6126706E-03  -6.1142528E-01   3.6599238E+00
   1.3819554E+00   4.2526373E-03  -5.7142645E-01   3.6606455E+00
   1.3852711E+00   2.1145576E-04  -4.9994069E-01   3.6618161E+00
   1.3885887E+00  -6.0151411E-05  -4.2543921E-01   3.6630735E+00
   1.3919079E+00  -1.1145530E-03  -3.5760209E-01   3.6641779E+00
   1.3952287E+00  -1.3208280E-03  -2.9381615E-01   3.6651223E+00
   1.3985515E+00  -4.0903795E-03  -2.5541580E-01   3.6656311E+00
   1.4018761E+00  -8.5565355E-03  -1.8210152E-01   3.6664715E+00
   1.4052029E+00  -6.2259114E-03  -1.3706198E-01   3.6670718E+00
   1.4085319E+00  -8.9644957E-03  -4.4309080E-02   3.6679978E+00
   1.4118633E+00  -1.0540728E-02   1.4887430E-05   3.6685593E+00
   1.4151974E+00  -1.2499512E-02   5.5541214E-02   3.6690249E+00
   1.4185339E+00  -1.3904484E-02   1.6354822E-01   3.6698396E+00
   1.4218731E+00  -1.4854749E-02   2.1895218E-01   3.6703961E+00
   1.4252139E+00  -1.5519005E-02   3.2104987E-01   3.6711142E+00
   1.4285556E+00  -1.5052015E-02   3.7170738E-01   3.6715322E+00
   1.4318986E+00  -1.5317273E-02   4.2439875E-01   3.6718652E+00
   1.4352434E+00  -1.6433589E-02   5.1564091E-01   3.6725574E+00
   1.4385905E+00  -1.6798798E-02   6.0256195E-01   3.6734719E+00
   1.4419467E+00  -1.7061990E-02   6.5187705E-01   3.6739123E+00
   1.4453063E+00  -1.6639257E-02   7.4131244E-01   3.6744714E+00
   1.4486840E+00  -1.8594652E-02   7.9617506E-01   3.6749086E+00
   1.4520799E+00  -1.9296508E-02   8.9848769E-01   3.6756442E+00
   1.4554861E+00  -2.1545563E-02   9.9274462E-01   3.6765542E+00
   1.4588984E+00  -2.3118753E-02   1.0846665E+00   3.6773756E+00
   1.4623181E+00  -2.3993261E-02   1.1717789E+00   3.6781349E+00
   1.4657465E+00  -2.5154537E-02   1.2565840E+00   3.6789265E+00
   1.4691852E+00  -2.7272964E-02   1.3434929E+00   3.6798179E+00
   1.4726356E+00  -2.6207691E-02   1.4322569E+00   3.6808341E+00
   1.4760990E+00  -2.6213013E-02   1.5285351E+00   3.6820138E+00
   1.4795686E+00  -2.4921780E-02   1.6285233E+00   3.6834009E+00
   1.4830432E+00  -2.4943829E-02   1.7353197E+00   3.6850216E+00
   1.4865229E+00  -2.9512364E-02   1.8394281E+00   3.6868243E+00
   1.4900080E+00  -3.2211110E-02   1.9438219E+00   3.6886706E+00
   1.4934988E+00  -3.3473209E-02   2.0494406E+00   3.6904964E+00
   1.4969956E+00  -3.3762638E-02   2.1523330E+00   3.6922677E+00
   1.5004987E+00  -3.3004928E-02   2.2565730E+00   3.6939991E+00
   1.5040087E+00  -3.3857953E-02   2.3621504E+00   3.6957073E+00
   1.5075256E+00  -3.3547655E-02   2.4693143E+00   3.6974442E+00
   1.5110499E+00  -3.6138803E-02   2.5797627E+00   3.6992326E+00
   1.5145817E+00  -3.4761403E-02   2.6962297E+00   3.7010756E+00
   1.5181216E+00  -3.6416035E-02   2.8120563E+00   3.7029479E+00
   1.5216700E+00  -3.6477182E-02   2.9266183E+00   3.7048187E+00
   1.5252268E+00  -3.8171697E-02   3.2448814E+00   3.7133529E+00
   1.5287926E+00  -4.2502552E-02   3.2701397E+00   3.7129438E+00
   1.5323665E+00  -4.0993571E-02   3.2998669E+00   3.7123258E+00
   1.5359501E+00  -4.1582201E-02   3.3476076E+00   3.7113087E+00
   1.5395434E+00  -4.0171478E-02   3.4243479E+00   3.7115264E+00
   1.5431467E+00  -3.7797906E-02   3.5504670E+00   3.7129805E+00
   1.5467603E+00  -4.0662002E-02   3.7116010E+00   3.7154698E+00
   1.5503840E+00  -4.3659132E-02   4.2184024E+00   3.7283225E+00
   1.5540179E+00  -4.2505693E-02   4.2185087E+00   3.7272277E+00
   1.5576600E+00  -4.4711903E-02   4.2063107E+00   3.7253253E+00
   1.5613121E+00  -4.6894696E-02   4.2301078E+00   3.7244222E+00
   1.5649749E+00  -4.9099490E-02   4.2812591E+00   3.7238088E+00
   1.5686489E+00  -4.9672052E-02   4.3952045E+00   3.7242589E+00
   1.5723346E+00  -5.4503042E-02   4.8339543E+00   3.7340529E+00
   1.5760317E+00  -4.9966551E-02   4.8904948E+00   3.7350800E+00
   1.5797395E+00  -4.5329373E-02   4.9463978E+00   3.7350314E+00
   1.5834666E+00  -4.6753943E-02   5.0001893E+00   3.7349613E+00
   1.5872105E+00  -4.9913917E-02   5.0909271E+00   3.7355421E+00
   1.5902315E+00  -5.1770296E-02   5.4522090E+00   3.7444000E+00
   1.5934036E+00  -5.3588998E-02   5.4957089E+00   3.7450898E+00
   1.5967342E+00  -5.1788535E-02   5.5406404E+00   3.7439880E+00
   1.6002313E+00  -5.2049015E-02   5.5862231E+00   3.7427807E+00
   1.6039033E+00  -5.1564638E-02   5.6565971E+00   3.7425449E+00
   1.6076577E+00  -5.2442435E-02   5.9348116E+00   3.7477064E+00
   1.6114067E+00  -5.5483885E-02   5.9913774E+00   3.7478797E+00
   1.6151525E+00  -4.9804136E-02   6.0686178E+00   3.7482591E+00
   1.6189159E+00  -4.9073961E-02   6.1622248E+00   3.7494619E+00
   1.6226934E+00  -4.8498791E-02   6.4851828E+00   3.7584991E+00
   1.6264938E+00  -5.2315351E-02   6.5146017E+00   3.7576106E+00
   1.6303259E+00  -4.6734747E-02   6.5577207E+00   3.7563937E+00
   1.6341963E+00  -4.7816608E-02   6.6201944E+00   3.7559159E+00
   1.6381100E+00  -5.2578945E-02   6.8613267E+00   3.7602572E+00
   1.6420708E+00  -5.0556138E-02   6.9010701E+00   3.7604904E+00
   1.6460825E+00  -4.8822381E-02   6.9652395E+00   3.7609985E+00
   1.6501490E+00  -4.8201434E-02   7.2066135E+00   3.7688603E+00
   1.6542757E+00  -4.7448456E-02   7.2376857E+00   3.7687652E+00
   1.6584691E+00  -5.0659649E-02   7.2910061E+00   3.7685878E+00
   1.6627264E+00  -4.4433679E-02   7.5088296E+00   3.7739608E+00
   1.6670253E+00  -4.3649122E-02   7.5358763E+00   3.7744901E+00
   1.6713734E+00  -4.2370383E-02   7.6670809E+00   3.7796772E+00
   1.6757758E+00  -4.1230503E-02   7.7021499E+00   3.7799423E+00
   1.6801451E+00  -4.1983061E-02   7.8840241E+00   3.7851748E+00
   1.6840161E+00  -4.1155227E-02   7.9067874E+00   3.7856336E+00
   1.6879129E+00  -4.1710943E-02   7.9593887E+00   3.7863307E+00
   1.6920047E+00  -3.8771544E-02   8.1816349E+00   3.7949457E+00
   1.6963009E+00  -3.5163965E-02   8.1855516E+00   3.7949548E+00
   1.7008120E+00  -3.4351733E-02   8.2093897E+00   3.7947841E+00
   1.7055486E+00  -3.1241667E-02   8.3720102E+00   3.8007033E+00
   1.7105221E+00  -3.0616708E-02   8.4256020E+00   3.8030362E+00
   1.7157441E+00  -2.7663652E-02   8.5015135E+00   3.8073118E+00
   1.7206154E+00  -2.1410160E-02   8.5783520E+00   3.8090706E+00
   1.7253608E+00  -2.3471817E-02   8.5914879E+00   3.8104734E+00
   1.7301518E+00  -1.5025610E-02   8.7869902E+00   3.8187108E+00
   1.7348436E+00  -1.8656189E-02   8.7771921E+00   3.8188827E+00
   1.7397701E+00  -1.6007526E-02   8.8596754E+00   3.8223817E+00
   1.7442781E+00  -5.4838131E-03   8.8646269E+00   3.8226035E+00
   1.7481567E+00  -8.5635893E-03   9.0203867E+00   3.8288479E+00
   1.7518715E+00  -1.2838675E-03   9.0132828E+00   3.8290772E+00
   1.7557720E+00  -2.3408423E-03   9.0202112E+00   3.8291147E+00
   1.7598677E+00   2.5198692E-03   9.1457186E+00   3.8344557E+00
   1.7641680E+00  -1.1501166E-03   9.1417904E+00   3.8345158E+00
   1.7686834E+00   6.2530711E-03   9.2282352E+00   3.8371520E+00
   1.7734245E+00   8.5818339E-03   9.2395830E+00   3.8373480E+00
   1.7784028E+00   8.9921188E-03   9.3602829E+00   3.8423786E+00
   1.7835528E+00   1.4190453E-02   9.4008856E+00   3.8433733E+00
   1.7885922E+00   1.4503469E-02   9.4521418E+00   3.8467324E+00
   1.7934670E+00   1.9673707E-02   9.5094051E+00   3.8482409E+00
   1.7985855E+00   2.0061977E-02   9.5678711E+00   3.8491683E+00
   1.8035877E+00   2.4293536E-02   9.6421490E+00   3.8533885E+00
   1.8083403E+00   2.2497125E-02   9.7024422E+00   3.8539014E+00
   1.8129686E+00   3.0745335E-02   9.7699299E+00   3.8578191E+00
   1.8175073E+00   2.7821539E-02   9.8270130E+00   3.8582609E+00
   1.8222728E+00   3.5443559E-02   9.8966627E+00   3.8619654E+00
   1.8269137E+00   3.4494568E-02   9.9540958E+00   3.8627374E+00
   1.8313656E+00   3.5037257E-02   1.0030055E+01   3.8669965E+00
   1.8357267E+00   3.9365344E-02   1.0083536E+01   3.8676479E+00
   1.8400300E+00   4.0145192E-02   1.0149687E+01   3.8717616E+00
   1.8445483E+00   4.2669702E-02   1.0202808E+01   3.8725374E+00
   1.8489277E+00   4.7447156E-02   1.0251319E+01   3.8736463E+00
   1.8531581E+00   4.7348671E-02   1.0365410E+01   3.8805985E+00
   1.8573023E+00   4.7137313E-02   1.0399920E+01   3.8808045E+00
   1.8614062E+00   4.9461387E-02   1.0468790E+01   3.8823028E+00
   1.8657149E+00   4.9618248E-02   1.0498249E+01   3.8837762E+00
   1.8699880E+00   4.8715774E-02   1.0596280E+01   3.8898156E+00
   1.8740691E+00   5.4910775E-02   1.0634316E+01   3.8900235E+00
   1.8780305E+00   5.4344974E-02   1.0689915E+01   3.8901505E+00
   1.8819237E+00   5.4973233E-02   1.0768492E+01   3.8973804E+00
   1.8859938E+00   5.6857072E-02   1.0803122E+01   3.8977525E+00
   1.8901027E+00   5.6189984E-02   1.0853087E+01   3.8976347E+00
   1.8940641E+00   5.9540544E-02   1.0910303E+01   3.9026711E+00
   1.8978963E+00   5.9472281E-02   1.0953802E+01   3.9030898E+00
   1.9016497E+00   6.1963368E-02   1.1001941E+01   3.9032681E+00
   1.9053755E+00   6.1582595E-02   1.1050057E+01   3.9095118E+00
   1.9092065E+00   6.2028360E-02   1.1095714E+01   3.9095943E+00
   1.9129848E+00   6.2183678E-02   1.1134260E+01   3.9090753E+00
   1.9166559E+00   6.4974159E-02   1.1176419E+01   3.9111247E+00
   1.9202610E+00   6.3106485E-02   1.1213097E+01   3.9125199E+00
   1.9238371E+00   6.3297786E-02   1.1254839E+01   3.9129946E+00
   1.9274223E+00   6.3095503E-02   1.1302826E+01   3.9138236E+00
   1.9307661E+00   6.5038785E-02   1.1298264E+01   3.9208105E+00
   1.9342707E+00   6.3020267E-02   1.1320435E+01   3.9215322E+00
   1.9377327E+00   6.3376650E-02   1.1360406E+01   3.9202623E+00
   1.9411539E+00   6.3155316E-02   1.1402275E+01   3.9187517E+00
   1.9445350E+00   6.3000560E-02   1.1431208E+01   3.9181814E+00
   1.9478781E+00   6.1652575E-02   1.1388320E+01   3.9223804E+00
   1.9511847E+00   6.1490145E-02   1.1413619E+01   3.9231117E+00
   1.9544039E+00   6.0559250E-02   1.1445381E+01   3.9235573E+00
   1.9575515E+00   6.1061483E-02   1.1485382E+01   3.9232156E+00
   1.9606447E+00   6.1146699E-02   1.1510811E+01   3.9240327E+00
   1.9636971E+00   6.1075058E-02   1.1510068E+01   3.9256945E+00
   1.9667069E+00   5.6942567E-02   1.1492588E+01   3.9272480E+00
   1.9696807E+00   5.7090737E-02   1.1479669E+01   3.9283793E+00
   1.9755287E+00   5.5439260E-02   1.1474747E+01   3.9292879E+00
   1.9784123E+00   5.4678444E-02   1.1482354E+01   3.9292991E+00
   1.9812682E+00   5.3215567E-02   1.1460190E+01   3.9294226E+00
   1.9840961E+00   5.1997803E-02   1.1455544E+01   3.9298191E+00
   1.9868873E+00   5.1947415E-02   1.1443562E+01   3.9302077E+00
   1.9896404E+00   4.8879214E-02   1.1429388E+01   3.9305012E+00
   1.9950444E+00   4.8107151E-02   1.1390388E+01   3.9315145E+00
   1.9976674E+00   4.7180600E-02   1.1325108E+01   3.9327443E+00
   2.0002527E+00   4.7053836E-02   1.1313343E+01   3.9332192E+00
   2.0053000E+00   4.3772154E-02   1.1276532E+01   3.9338794E+00
   2.0077438E+00   4.3844417E-02   1.1248232E+01   3.9341862E+00
   2.0101502E+00   4.0592689E-02   1.1223326E+01   3.9345376E+00
   2.0148706E+00   3.7499841E-02   1.1127053E+01   3.9362221E+00
   2.0171864E+00   3.7008274E-02   1.1104693E+01   3.9367237E+00
   2.0217288E+00   3.5141215E-02   1.1037545E+01   3.9375393E+00
   2.0239587E+00   3.5666741E-02   1.1005483E+01   3.9380562E+00
   2.0283468E+00   3.4352072E-02   1.0906475E+01   3.9395640E+00
   2.0305090E+00   3.0793089E-02   1.0861024E+01   3.9402981E+00
   2.0347991E+00   2.7232034E-02   1.0755672E+01   3.9418550E+00
   2.0369265E+00   2.6075501E-02   1.0713706E+01   3.9423881E+00
   2.0411506E+00   2.5489433E-02   1.0619444E+01   3.9434037E+00
   2.0453334E+00   2.3196522E-02   1.0521023E+01   3.9440932E+00
   2.0474072E+00   2.3533238E-02   1.0474785E+01   3.9443655E+00
   2.0515237E+00   2.0273665E-02   1.0330059E+01   3.9451315E+00
   2.0535696E+00   1.8751571E-02   1.0308018E+01   3.9452393E+00
   2.0576305E+00   1.6586617E-02   1.0200509E+01   3.9458401E+00
   2.0616543E+00   1.4045583E-02   1.0071301E+01   3.9462554E+00
   2.0636597E+00   1.2648336E-02   1.0038336E+01   3.9463892E+00
   2.0676556E+00   9.7540738E-03   9.8824358E+00   3.9469991E+00
   2.0716023E+00   8.7180892E-03   9.7689104E+00   3.9472778E+00
   2.0735610E+00   5.3117014E-03   9.6951103E+00   3.9473903E+00
   2.0774512E+00   3.4750248E-03   9.5475740E+00   3.9473565E+00
   2.0813084E+00   2.0254024E-03   9.4345264E+00   3.9473827E+00
   2.0851228E+00  -6.9511950E-04   9.2544508E+00   3.9473968E+00
   2.0870202E+00  -5.7066628E-03   9.1659775E+00   3.9474046E+00
   2.0907917E+00  -3.2325666E-03   9.0767870E+00   3.9473770E+00
   2.0945315E+00  -7.5285053E-03   8.9841480E+00   3.9472778E+00
   2.0982404E+00  -1.0216813E-02   8.8586407E+00   3.9472010E+00
   2.1019192E+00  -1.3052018E-02   8.7247000E+00   3.9471610E+00
   2.1037478E+00  -1.6676424E-02   8.6193371E+00   3.9470971E+00
   2.1073847E+00  -1.9229339E-02   8.4630022E+00   3.9468794E+00
   2.1109943E+00  -2.3515832E-02   8.1955538E+00   3.9461486E+00
   2.1145778E+00  -2.4984324E-02   8.1315136E+00   3.9458137E+00
   2.1181352E+00  -2.7592873E-02   8.0307217E+00   3.9450111E+00
   2.1216667E+00  -3.0808777E-02   7.9514656E+00   3.9444716E+00
   2.1251726E+00  -3.3914350E-02   7.8046017E+00   3.9435585E+00
   2.1286538E+00  -3.7454110E-02   7.5605145E+00   3.9421904E+00
   2.1321108E+00  -3.9602935E-02   7.4697289E+00   3.9417741E+00
   2.1338313E+00  -4.1051365E-02   7.3465710E+00   3.9412799E+00
   2.1372581E+00  -4.2266458E-02   7.2304263E+00   3.9408555E+00
   2.1406732E+00  -4.6009805E-02   7.0591373E+00   3.9401221E+00
   2.1440814E+00  -4.7651153E-02   6.9295692E+00   3.9394712E+00
   2.1474810E+00  -5.1827040E-02   6.7763543E+00   3.9384682E+00
   2.1508739E+00  -5.5528320E-02   6.6374898E+00   3.9374921E+00
   2.1542728E+00  -5.6095708E-02   6.4954147E+00   3.9366219E+00
   2.1576965E+00  -5.9801444E-02   6.3869066E+00   3.9359097E+00
   2.1611645E+00  -6.8794116E-02   6.1476326E+00   3.9343162E+00
   2.1646907E+00  -6.8458878E-02   6.0395112E+00   3.9334898E+00
   2.1682713E+00  -6.9413207E-02   5.8477225E+00   3.9320867E+00
   2.1718507E+00  -7.1388036E-02   5.7367153E+00   3.9313645E+00
   2.1753590E+00  -8.1248805E-02   5.5075040E+00   3.9297953E+00
   2.1787827E+00  -8.5969999E-02   5.3780074E+00   3.9285996E+00
   2.1821556E+00  -7.8434572E-02   5.2214537E+00   3.9277043E+00
   2.1855106E+00  -8.9443013E-02   5.1070786E+00   3.9271276E+00
   2.1888740E+00  -8.3921142E-02   4.9857230E+00   3.9266942E+00
   2.1922619E+00  -1.0004728E-01   4.8236241E+00   3.9261341E+00
   2.1939662E+00  -9.5026933E-02   4.6996474E+00   3.9255745E+00
   2.1973965E+00  -1.0501289E-01   4.5553384E+00   3.9246907E+00
   2.2008517E+00  -9.9051341E-02   4.3322368E+00   3.9234071E+00
   2.2043474E+00  -1.0377488E-01   4.2087264E+00   3.9226894E+00
   2.2079372E+00  -9.7012594E-02   4.1046968E+00   3.9219966E+00
   2.2115099E+00  -1.2443583E-01   3.8712883E+00   3.9208496E+00
   2.2150602E+00  -1.2232161E-01   3.7623663E+00   3.9199624E+00
   2.2186069E+00  -1.4682452E-01   3.6548598E+00   3.9188750E+00
   2.2221680E+00  -1.0165863E-01   3.4639361E+00   3.9182239E+00
   2.2255058E+00  -1.1970694E-01   3.2640431E+00   3.9169283E+00
   2.2273011E+00  -1.2663986E-01   3.2104244E+00   3.9165103E+00
   2.2309208E+00  -1.2950537E-01   3.0013494E+00   3.9142103E+00
   2.2344773E+00  -1.3098860E-01   2.8230109E+00   3.9121270E+00
   2.2379696E+00  -1.4063227E-01   2.6971803E+00   3.9113638E+00
   2.2414398E+00  -1.3556786E-01   2.6471846E+00   3.9114974E+00
   2.2449026E+00  -1.3409398E-01   2.5152183E+00   3.9109557E+00
   2.2484035E+00  -1.4658867E-01   2.3022017E+00   3.9084096E+00
   2.2521179E+00  -1.6713405E-01   2.0796440E+00   3.9051514E+00
   2.2539916E+00  -1.4481276E-01   1.9669712E+00   3.9042184E+00
   2.2577436E+00  -1.4389610E-01   1.8602653E+00   3.9025569E+00
   2.2614408E+00  -1.5567048E-01   1.7384580E+00   3.9018562E+00
   2.2650599E+00  -1.5729980E-01   1.6814610E+00   3.9014187E+00
   2.2686625E+00  -1.4512186E-01   1.5751622E+00   3.9003816E+00
   2.2719531E+00  -1.6981521E-01   1.2154354E+00   3.8958166E+00
   2.2754674E+00  -1.7217974E-01   1.1563604E+00   3.8942645E+00
   2.2791359E+00  -1.5997626E-01   9.6096563E-01   3.8922210E+00
   2.2810092E+00  -1.7793192E-01   9.4864243E-01   3.8920679E+00
   2.2848389E+00  -1.8484855E-01   8.1993252E-01   3.8908870E+00
   2.2886572E+00  -1.4905766E-01   5.5877042E-01   3.8859565E+00
   2.2924306E+00  -1.2994562E-01   4.6357775E-01   3.8816957E+00
   2.2953048E+00  -1.4980738E-01   2.3187956E-01   3.8798053E+00
   2.2984738E+00  -1.8850811E-01   2.4982890E-01   3.8790610E+00
   2.3019676E+00  -2.1949945E-01   2.1453977E-02   3.8782792E+00
   2.3057437E+00  -2.1979447E-01   7.6613478E-02   3.8770652E+00
   2.3076177E+00  -1.2446839E-01  -1.5680443E-01   3.8751521E+00
   2.3116159E+00  -2.2405493E-01  -5.5045861E-01   3.8695045E+00
   2.3151467E+00  -2.1095894E-01  -4.0712032E-01   3.8668711E+00
   2.3178046E+00  -1.0703816E-01  -6.7154139E-01   3.8658719E+00
   2.3222325E+00  -1.6361889E-01  -7.4731779E-01   3.8655238E+00
   2.3254571E+00  -2.0865415E-01  -7.1888071E-01   3.8645473E+00
   2.3290122E+00  -2.3340008E-01  -1.1194115E+00   3.8599916E+00
   2.3309243E+00  -2.3330355E-01  -1.1359748E+00   3.8552907E+00
   2.3350396E+00  -2.6863247E-01  -1.4238436E+00   3.8506739E+00
   2.3388231E+00  -1.7953333E-01  -1.6085836E+00   3.8488116E+00
   2.3423588E+00  -1.4683683E-01  -1.5821941E+00   3.8474936E+00
   2.3442605E+00  -1.6234100E-01  -1.6787753E+00   3.8471420E+00
   2.3483536E+00  -2.6684788E-01  -1.7067317E+00   3.8439837E+00
   2.3528101E+00  -1.8778935E-01  -2.1148832E+00   3.8391993E+00
   2.3551784E+00  -1.4425699E-01  -2.3628159E+00   3.8369761E+00
   2.3574603E+00  -2.1938607E-01  -2.2732127E+00   3.8357036E+00
   2.3623714E+00  -2.4293202E-01  -2.3168132E+00   3.8346074E+00
   2.3655443E+00  -3.0137756E-01  -2.3841140E+00   3.8316998E+00
   2.3690426E+00  -1.1422526E-01  -2.7390425E+00   3.8288691E+00
   2.3709240E+00  -1.7191650E-01  -3.0567088E+00   3.8260643E+00
   2.3749735E+00  -2.4065267E-01  -2.8707862E+00   3.8238902E+00
   2.3787463E+00  -2.4773754E-01  -3.0071430E+00   3.8211856E+00
   2.3829036E+00  -2.4592501E-01  -3.1010871E+00   3.8189986E+00
   2.3851383E+00  -2.0703478E-01  -3.2292919E+00   3.8183513E+00
   2.3874846E+00  -1.2206503E-01  -3.4368567E+00   3.8175831E+00
   2.3910925E+00  -2.3257871E-01  -3.5500166E+00   3.8135185E+00
   2.3959866E+00  -1.1812513E-01  -3.6682911E+00   3.8081298E+00
   2.3992434E+00  -1.8348947E-01  -3.8170893E+00   3.8068895E+00
   2.4028337E+00  -3.1121606E-01  -4.0314612E+00   3.8042018E+00
   2.4047647E+00  -1.4320169E-01  -4.0089388E+00   3.8031290E+00
   2.4089210E+00  -2.2056818E-01  -4.2257614E+00   3.7994857E+00
   2.4111564E+00  -3.1123325E-01  -4.1610198E+00   3.7978508E+00
   2.4153540E+00  -9.6856847E-02  -4.3696718E+00   3.7953651E+00
   2.4187469E+00  -1.5109728E-01  -4.7342191E+00   3.7908261E+00
   2.4215324E+00  -1.1735532E-01  -4.6203432E+00   3.7869389E+00
   2.4246035E+00  -3.0807650E-01  -4.6718211E+00   3.7857511E+00
   2.4279892E+00  -2.2300546E-01  -4.9987178E+00   3.7852626E+00
   2.4317219E+00  -2.5612110E-01  -4.9621329E+00   3.7833645E+00
   2.4358373E+00  -2.0570500E-01  -5.0893512E+00   3.7801743E+00
   2.4380507E+00  -1.7772444E-01  -5.1903906E+00   3.7777016E+00
   2.4428148E+00  -1.7607078E-01  -5.2966018E+00   3.7724509E+00
   2.4453769E+00  -2.1687748E-01  -5.3892999E+00   3.7701974E+00
   2.4480672E+00  -2.3819755E-01  -5.4830017E+00   3.7681446E+00
   2.4529562E+00  -1.5928742E-01  -5.6816301E+00   3.7598536E+00
   2.4553809E+00  -2.1837482E-01  -5.7270193E+00   3.7586944E+00
   2.4579268E+00  -2.4246827E-01  -5.7344098E+00   3.7577219E+00
   2.4620397E+00  -1.9861567E-01  -5.9768443E+00   3.7543650E+00
   2.4651384E+00  -2.0764080E-01  -6.0750589E+00   3.7373531E+00
   2.4685552E+00  -1.3307115E-01  -6.2156630E+00   3.7442443E+00
   2.4723220E+00  -2.3466438E-01  -6.0888925E+00   3.7494476E+00
   2.4759133E+00  -2.4970378E-01  -6.1960540E+00   3.7509549E+00
   2.4792836E+00  -1.7545229E-01  -6.2524662E+00   3.7461116E+00
   2.4829991E+00  -2.4414207E-01  -6.4117961E+00   3.7323949E+00
   2.4849973E+00  -2.2433917E-01  -6.5379076E+00   3.7283509E+00
   2.4892983E+00  -1.9795068E-01  -6.5256991E+00   3.7269862E+00
   2.4916115E+00  -2.0459068E-01  -6.5417547E+00   3.7266674E+00
   2.4959743E+00  -1.1303583E-01  -6.6050010E+00   3.7246065E+00
   2.4980049E+00  -2.8030393E-01  -6.6127310E+00   3.7229741E+00
   2.5023758E+00  -2.0392102E-01  -6.7704864E+00   3.7174091E+00
   2.5047264E+00  -2.1189344E-01  -6.7856674E+00   3.7118077E+00
   2.5097864E+00  -1.7403825E-01  -6.8782678E+00   3.7062078E+00
   2.5121617E+00  -2.1098681E-01  -6.8420830E+00   3.7047105E+00
   2.5146561E+00  -1.4999594E-01  -6.8632741E+00   3.7036979E+00
   2.5194433E+00  -1.9583605E-01  -6.9166942E+00   3.7014396E+00
   2.5217698E+00  -1.7117289E-01  -7.0112762E+00   3.6989992E+00
   2.5267775E+00  -1.7202029E-01  -7.0442443E+00   3.6934597E+00
   2.5294709E+00  -1.7763673E-01  -7.0733685E+00   3.6757808E+00
