  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   11:55:37  02/12/2024 urib     
   hydr3d   version  23.2.0.20 win64     12/04/2023 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob       
       1      997      0.000E+00      3.376E+00
   time              pfxob_1         pfyob_1         pfzob_1
   1.1616397E+00   1.9924268E-02  -6.0390768E+00   2.1964214E+00
   1.1644828E+00   1.4831596E-02  -5.9321818E+00   2.1941619E+00
   1.1676174E+00  -2.3764621E-03  -5.8930988E+00   2.1966183E+00
   1.1710733E+00   2.7732866E-02  -5.8183317E+00   2.1979420E+00
   1.1748835E+00   1.9715980E-03  -5.8006401E+00   2.2024217E+00
   1.1789798E+00   3.3961609E-02  -5.7077193E+00   2.1996746E+00
   1.1811827E+00   2.0780411E-02  -5.6564107E+00   2.1999147E+00
   1.1859248E+00   1.5923781E-02  -5.5802526E+00   2.1994550E+00
   1.1883111E+00   7.0813954E-02  -5.4364600E+00   2.1986094E+00
   1.1923569E+00   9.4524892E-03  -5.3763351E+00   2.1963012E+00
   1.1954025E+00  -8.0287555E-04  -5.3761415E+00   2.1992030E+00
   1.1987603E+00  -6.0113515E-03  -5.3495498E+00   2.2071226E+00
   1.2024622E+00  -3.8181085E-04  -5.3308573E+00   2.2036219E+00
   1.2044531E+00   1.7547358E-02  -5.2730904E+00   2.2043946E+00
   1.2087386E+00  -1.5758919E-02  -5.2075758E+00   2.2070510E+00
   1.2109855E+00   8.7719485E-03  -5.1548381E+00   2.2061324E+00
   1.2153714E+00   1.3084420E-02  -5.0003505E+00   2.2070208E+00
   1.2197837E+00   2.1248637E-03  -4.9669156E+00   2.2076905E+00
   1.2219994E+00  -3.0656563E-02  -4.8594365E+00   2.2047155E+00
   1.2265584E+00  -3.7831742E-02  -4.8020029E+00   2.2039616E+00
   1.2288144E+00  -5.9337672E-03  -4.8094416E+00   2.2044778E+00
   1.2334245E+00   9.9660615E-03  -4.7730956E+00   2.2080584E+00
   1.2358066E+00   1.4995784E-02  -4.7054248E+00   2.2098796E+00
   1.2382441E+00   1.4451906E-02  -4.6547709E+00   2.2065282E+00
   1.2431149E+00   6.6633620E-03  -4.5554633E+00   2.2071962E+00
   1.2455379E+00  -3.6842253E-02  -4.5296879E+00   2.2069261E+00
   1.2479525E+00  -2.1073012E-02  -4.4679976E+00   2.2066860E+00
   1.2522192E+00   3.2252427E-02  -4.4285746E+00   2.2085719E+00
   1.2562238E+00   5.0296102E-02  -4.2915406E+00   2.2111118E+00
   1.2583776E+00  -5.2180588E-03  -4.2741351E+00   2.2122290E+00
   1.2630007E+00  -1.6653752E-02  -4.2031088E+00   2.2109814E+00
   1.2653536E+00  -4.3974078E-04  -4.1352777E+00   2.2104704E+00
   1.2697629E+00   3.1054313E-03  -4.0248308E+00   2.2113292E+00
   1.2720895E+00  -6.7640385E-03  -4.0095758E+00   2.2136605E+00
   1.2756512E+00   3.4085575E-02  -4.1369581E+00   2.2019315E+00
   1.2793833E+00   4.5044143E-02  -3.8795161E+00   2.2104867E+00
   1.2835013E+00  -7.9406202E-02  -3.7789338E+00   2.2121837E+00
   1.2866012E+00  -7.6861098E-02  -3.7084932E+00   2.2144389E+00
   1.2900188E+00   1.6857495E-03  -3.6155424E+00   2.2181854E+00
   1.2937866E+00   2.0919332E-02  -3.5909429E+00   2.2178078E+00
   1.2958131E+00   7.2414633E-03  -3.5761430E+00   2.2180855E+00
   1.3001459E+00   3.4084476E-03  -3.4444747E+00   2.2165267E+00
   1.3035865E+00  -2.9246427E-02  -3.3814375E+00   2.2148280E+00
   1.3073798E+00   1.8310435E-02  -3.2464988E+00   2.2176669E+00
   1.3094199E+00   2.9666767E-02  -3.1856453E+00   2.2243705E+00
   1.3137250E+00   1.9412374E-02  -3.1166596E+00   2.2198818E+00
   1.3158797E+00   8.9760441E-03  -3.0919898E+00   2.2199225E+00
   1.3201643E+00   2.2897911E-03  -3.0197639E+00   2.2203224E+00
   1.3244170E+00   3.7494894E-02  -2.9388266E+00   2.2215049E+00
   1.3265319E+00   8.4453635E-03  -2.8928280E+00   2.2203836E+00
   1.3307394E+00  -1.0121126E-02  -2.7805018E+00   2.2268763E+00
   1.3328323E+00  -2.6217107E-02  -2.7110279E+00   2.2243230E+00
   1.3369980E+00  -5.1933102E-02  -2.6923563E+00   2.2313206E+00
   1.3411375E+00   2.6837571E-02  -2.5502200E+00   2.2295697E+00
   1.3431976E+00   1.1730094E-02  -2.5104454E+00   2.2190592E+00
   1.3473351E+00   2.0183407E-02  -2.3278744E+00   2.2240591E+00
   1.3493843E+00   7.2899237E-03  -2.3112783E+00   2.2250819E+00
   1.3534642E+00  -7.4087786E-03  -2.2562792E+00   2.2302113E+00
   1.3575164E+00  -4.0701143E-03  -2.1366076E+00   2.2300894E+00
   1.3595318E+00   8.2614115E-03  -2.0515175E+00   2.2329512E+00
   1.3643041E+00  -6.0576119E-02  -2.0034821E+00   2.2417562E+00
   1.3673505E+00   7.7105448E-02  -1.8196719E+00   2.2285788E+00
   1.3707091E+00  -2.7366562E-02  -1.8238959E+00   2.2362247E+00
   1.3744119E+00   1.6853405E-02  -1.7858473E+00   2.2458708E+00
   1.3784945E+00   1.0962990E-02  -1.7343246E+00   2.2361994E+00
   1.3806900E+00   9.1924854E-03  -1.6748356E+00   2.2400079E+00
   1.3845644E+00  -9.5148578E-02  -1.4237893E+00   2.2411222E+00
   1.3872137E+00   1.1805143E-02  -1.2184237E+00   2.2420151E+00
   1.3909888E+00   4.3781642E-03  -1.2715427E+00   2.2432010E+00
   1.3943415E+00   1.7173424E-02  -1.3526052E+00   2.2477603E+00
   1.3982226E+00   1.7271107E-02  -1.2696509E+00   2.2382896E+00
   1.4011441E+00   1.2344111E-02  -1.1538020E+00   2.2367351E+00
   1.4043652E+00   2.0696878E-02  -8.7034136E-01   2.2554083E+00
   1.4079164E+00  -1.8407714E-02  -7.8000557E-01   2.2550273E+00
   1.4118316E+00   3.5288636E-02  -6.8257284E-01   2.2353799E+00
   1.4139372E+00  -4.1776396E-02  -7.2740287E-01   2.2415318E+00
   1.4184695E+00   2.7595911E-02  -6.6855061E-01   2.2466297E+00
   1.4208786E+00   3.0720506E-02  -5.8324277E-01   2.2547066E+00
   1.4256779E+00  -9.5411977E-03  -4.6365848E-01   2.2483368E+00
   1.4280686E+00   9.5177041E-03  -3.9282924E-01   2.2475297E+00
   1.4304539E+00   1.5464869E-02  -3.0899405E-01   2.2479165E+00
   1.4352092E+00   2.2986727E-02  -7.2659962E-02   2.2547035E+00
   1.4375796E+00   9.8051382E-03   3.2733406E-03   2.2559161E+00
   1.4423075E+00   1.0546633E-02   9.5359758E-02   2.2580361E+00
   1.4446652E+00   3.1932727E-02   1.5412298E-01   2.2588253E+00
   1.4480115E+00   4.0174589E-02   2.5530714E-01   2.2643683E+00
   1.4517008E+00   2.5872702E-02   3.1161919E-01   2.2584746E+00
   1.4557682E+00   1.1002190E-02   4.2660820E-01   2.2559547E+00
   1.4579557E+00   1.2719751E-02   4.9825779E-01   2.2571456E+00
   1.4625858E+00   2.3801224E-02   6.3340539E-01   2.2595658E+00
   1.4649165E+00   3.0399367E-02   7.2475863E-01   2.2615404E+00
   1.4695704E+00   2.6357889E-02   8.6757857E-01   2.2615604E+00
   1.4718939E+00   2.7737278E-02   9.2424792E-01   2.2616742E+00
   1.4742153E+00   2.2185815E-02   9.7613251E-01   2.2640684E+00
   1.4788520E+00   3.0208847E-02   1.1123282E+00   2.2642601E+00
   1.4815599E+00  -9.8291775E-03   1.1665752E+00   2.2769473E+00
   1.4861509E+00   3.6666971E-02   1.4125946E+00   2.2652953E+00
   1.4896069E+00   3.3122279E-02   1.4563067E+00   2.2660186E+00
   1.4914654E+00   3.1399611E-02   1.5053973E+00   2.2708917E+00
   1.4954661E+00   2.9448288E-02   1.6140723E+00   2.2713046E+00
   1.4998769E+00   5.2088825E-03   1.7402205E+00   2.2768106E+00
   1.5021795E+00   2.2963142E-02   1.8179021E+00   2.2775698E+00
   1.5060549E+00  -5.6748525E-03   2.1882803E+00   2.2820222E+00
   1.5092028E+00   2.6749425E-02   2.1204197E+00   2.2880700E+00
   1.5124296E+00   2.2937197E-02   2.0747786E+00   2.2826838E+00
   1.5159869E+00  -5.4010600E-03   2.1293733E+00   2.2762158E+00
   1.5199090E+00   3.8132489E-02   2.2948477E+00   2.2824605E+00
   1.5218934E+00   2.0204550E-02   2.3678527E+00   2.2840495E+00
   1.5256279E+00   1.3246750E-02   2.6245689E+00   2.2858064E+00
   1.5289667E+00  -1.6042967E-04   2.8114991E+00   2.2896302E+00
   1.5325645E+00  -5.6242071E-02   2.8621635E+00   2.2934248E+00
   1.5365312E+00   3.1079298E-02   2.9717069E+00   2.2949538E+00
   1.5386646E+00   5.0696608E-02   3.0046606E+00   2.2973123E+00
   1.5427804E+00   5.0044917E-02   3.1226380E+00   2.3035860E+00
   1.5460585E+00  -2.5102055E-02   3.2721548E+00   2.3060856E+00
   1.5500290E+00  -2.4251187E-02   3.4331019E+00   2.3040457E+00
   1.5529268E+00   4.4879712E-02   3.5423696E+00   2.3085859E+00
   1.5559171E+00  -2.3003807E-02   3.6104810E+00   2.3099048E+00
   1.5598375E+00  -1.6582867E-02   3.7046492E+00   2.3099511E+00
   1.5633228E+00   4.5683999E-02   3.8574553E+00   2.3128583E+00
   1.5659465E+00   1.0478948E-02   3.8762953E+00   2.3129025E+00
   1.5703948E+00  -1.7785778E-02   4.0992069E+00   2.3119104E+00
   1.5737433E+00  -3.4841292E-03   4.1228786E+00   2.3124807E+00
   1.5774351E+00  -2.5996780E-02   4.3075752E+00   2.3144734E+00
   1.5794206E+00   4.7570919E-03   4.3647351E+00   2.3180225E+00
   1.5836943E+00  -5.2601334E-02   4.5511260E+00   2.3213763E+00
   1.5859771E+00   3.3160991E-03   4.6015625E+00   2.3233376E+00
   1.5905418E+00  -2.2061588E-02   4.7248631E+00   2.3265109E+00
   1.5928239E+00  -2.0445829E-02   4.7927346E+00   2.3276935E+00
   1.5973873E+00  -1.6304666E-02   4.9434781E+00   2.3307335E+00
   1.5996687E+00  -2.6899504E-02   5.0278540E+00   2.3314419E+00
   1.6042310E+00  -9.3037467E-03   5.1943383E+00   2.3335984E+00
   1.6075678E+00  -3.8014207E-02   5.3704977E+00   2.3272021E+00
   1.6105944E+00  -1.1813873E-02   5.4803643E+00   2.3336658E+00
   1.6139313E+00  -2.3850532E-02   5.5616450E+00   2.3368723E+00
   1.6176102E+00  -2.9825636E-03   5.6488285E+00   2.3350780E+00
   1.6195887E+00  -5.0471234E-03   5.6986661E+00   2.3339434E+00
   1.6238475E+00  -8.0829270E-02   5.8466134E+00   2.3364298E+00
   1.6261274E+00  -1.3298945E-02   5.9710069E+00   2.3320382E+00
   1.6306869E+00   2.7566443E-03   6.1587214E+00   2.3423793E+00
   1.6329665E+00  -1.6434574E-02   6.2307100E+00   2.3435252E+00
   1.6375253E+00   3.4216873E-03   6.3611636E+00   2.3450906E+00
   1.6398046E+00   2.3470083E-03   6.4181461E+00   2.3457901E+00
   1.6443632E+00   5.9270347E-03   6.5640097E+00   2.3483584E+00
   1.6466424E+00  -1.3715873E-02   6.6526628E+00   2.3501341E+00
   1.6512011E+00   6.6560856E-04   6.7867322E+00   2.3512778E+00
   1.6534804E+00   8.4266821E-03   6.8736906E+00   2.3505366E+00
   1.6580390E+00   5.3783059E-03   7.0362134E+00   2.3516741E+00
   1.6603183E+00   4.8967968E-03   7.1169376E+00   2.3527606E+00
   1.6648768E+00  -5.6247949E-04   7.2747250E+00   2.3557394E+00
   1.6671561E+00  -3.7840277E-02   7.3509827E+00   2.3571706E+00
   1.6717147E+00   2.0350998E-03   7.4688520E+00   2.3599501E+00
   1.6739939E+00   2.6361991E-03   7.5430732E+00   2.3637774E+00
   1.6785525E+00  -4.8322100E-03   7.7114611E+00   2.3637271E+00
   1.6818866E+00  -1.4459725E-02   7.8642526E+00   2.3719277E+00
   1.6853591E+00  -1.4039723E-02   7.9737201E+00   2.3743300E+00
   1.6885864E+00  -5.8199125E-03   8.0642138E+00   2.3766975E+00
   1.6918298E+00   3.5509467E-03   8.1459846E+00   2.3748512E+00
   1.6949654E+00   7.4010566E-03   8.2375574E+00   2.3773026E+00
   1.6980078E+00   7.0929467E-03   8.3082275E+00   2.3840387E+00
   1.7009768E+00   2.2997928E-03   8.4361181E+00   2.3814993E+00
   1.7053179E+00   1.2516613E-03   8.6056585E+00   2.3811092E+00
   1.7081399E+00  -1.4443697E-03   8.6794319E+00   2.3859189E+00
   1.7122645E+00   1.2384354E-02   8.7848377E+00   2.3868032E+00
   1.7149453E+00  -2.4894363E-04   8.8725100E+00   2.3893454E+00
   1.7188755E+00   1.4838260E-02   8.9886961E+00   2.3968337E+00
   1.7214409E+00   8.9608608E-03   9.1005869E+00   2.4037478E+00
   1.7252165E+00   6.5519442E-03   9.1881275E+00   2.3988984E+00
   1.7289138E+00   2.1401824E-02   9.2965832E+00   2.4070907E+00
   1.7313401E+00   6.0197711E-03   9.3833838E+00   2.4090729E+00
   1.7349269E+00   2.0305593E-03   9.5057106E+00   2.4130754E+00
   1.7384467E+00   1.2340026E-02   9.6075792E+00   2.4118612E+00
   1.7419033E+00   1.2815562E-02   9.6979637E+00   2.4110212E+00
   1.7452997E+00   1.3329695E-02   9.8141241E+00   2.4137468E+00
   1.7486397E+00   1.1680105E-02   9.9220076E+00   2.4145124E+00
   1.7519252E+00   9.8910742E-03   9.9908142E+00   2.4191086E+00
   1.7551614E+00   1.9475987E-02   1.0119987E+01   2.4164054E+00
   1.7594042E+00   5.8444398E-03   1.0216366E+01   2.4137871E+00
   1.7625432E+00  -5.4620225E-03   1.0377509E+01   2.4175272E+00
   1.7656412E+00   2.9073181E-02   1.0444078E+01   2.4200943E+00
   1.7687007E+00   1.1718257E-02   1.0523802E+01   2.4219956E+00
   1.7727327E+00   3.1769149E-02   1.0644110E+01   2.4193573E+00
   1.7757280E+00   2.1287328E-02   1.0736514E+01   2.4241946E+00
   1.7787849E+00   1.2969773E-02   1.0827497E+01   2.4165263E+00
   1.7820177E+00   7.0971265E-03   1.0889991E+01   2.4163015E+00
   1.7854201E+00   2.5549518E-02   1.1059643E+01   2.4148016E+00
   1.7889688E+00   1.9884264E-02   1.1128963E+01   2.4143946E+00
   1.7926413E+00   1.1863156E-02   1.1226961E+01   2.4122424E+00
   1.7964172E+00   2.3993930E-02   1.1336654E+01   2.4124167E+00
   1.7989731E+00   1.9670948E-02   1.1423574E+01   2.4105301E+00
   1.8028361E+00   9.0693692E-03   1.1523678E+01   2.4067953E+00
   1.8067183E+00   1.9283382E-02   1.1635970E+01   2.4075153E+00
   1.8093002E+00   2.4976978E-02   1.1695869E+01   2.4045486E+00
   1.8131764E+00   1.9167613E-02   1.1814815E+01   2.4052830E+00
   1.8157750E+00   1.4756952E-02   1.1900918E+01   2.4051776E+00
   1.8195810E+00   5.8224816E-03   1.1991036E+01   2.4048631E+00
   
