  flscon:  version 22.2.0.05  win64 2022 
 FLOW-3D   03:36:30  10/07/2023 htxs     
   hydr3d   version  22.2.0.16 win64     09/12/2022 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob, pfob       
       1     1002      0.000E+00      8.160E+00
   time              pfxob_1         pfyob_1         pfzob_1         pfob_1
   0.0000000E+00  -2.2920507E-03  -1.2424406E+00   7.1519566E-01   1.4335859E+00
   1.6165863E-03   4.9200207E-02   1.7332263E+02   2.4209973E-01   1.7332280E+02
   8.5351309E-03   3.0224354E-03  -3.4954929E-01   6.7944807E-01   7.6409656E-01
   1.6222766E-02  -2.5843734E-05  -5.6507498E-01   7.1517915E-01   9.1147733E-01
   2.3980442E-02   8.0033429E-03  -8.6076915E-01   6.7491496E-01   1.0938454E+00
   3.2828014E-02   3.0737799E-03  -9.4742119E-01   6.8475878E-01   1.1689786E+00
   4.0755704E-02  -4.3113265E-05  -1.0002130E+00   6.8209112E-01   1.2106503E+00
   4.8255283E-02   1.2615230E-04  -1.3397354E+00   6.7974228E-01   1.5023117E+00
   5.7163782E-02  -3.0124739E-03  -1.4828495E+00   6.8680435E-01   1.6341823E+00
   6.5895975E-02  -1.1014546E-03  -1.5878255E+00   6.9618964E-01   1.7337449E+00
   7.3538944E-02   2.1603513E-03  -1.7299963E+00   6.9957465E-01   1.8660914E+00
   8.2029417E-02   5.4248334E-03  -1.9015957E+00   6.9757366E-01   2.0255134E+00
   9.0314470E-02   1.5836462E-02  -2.0427980E+00   6.9492519E-01   2.1578221E+00
   9.7664803E-02   5.3389743E-03  -2.1205099E+00   6.9668359E-01   2.2320302E+00
   1.0595721E-01   3.4118749E-02  -2.2581425E+00   7.0462090E-01   2.3657689E+00
   1.1437270E-01  -2.4993783E-03  -2.3258939E+00   7.1631825E-01   2.4337010E+00
   1.2242112E-01   7.8949193E-03  -2.4594204E+00   7.2287077E-01   2.5634651E+00
   1.3023318E-01   9.0952509E-04  -2.5436106E+00   7.2386760E-01   2.6446059E+00
   1.3889305E-01   1.1986709E-03  -2.6107099E+00   7.2323805E-01   2.7090368E+00
   1.4675042E-01  -3.5208848E-03  -2.6758814E+00   7.2610569E-01   2.7726490E+00
   1.5568759E-01  -1.2422254E-02  -2.7538376E+00   7.3536444E-01   2.8503573E+00
   1.6276422E-01   1.6309408E-02  -2.7891095E+00   7.4195337E-01   2.8861551E+00
   1.7113361E-01  -1.6015206E-03  -2.8401871E+00   7.5027400E-01   2.9376140E+00
   1.7888433E-01   5.3414218E-03  -2.8505118E+00   7.5366759E-01   2.9484677E+00
   1.8763205E-01  -1.4831913E-02  -2.8777487E+00   7.5447148E-01   2.9750438E+00
   1.9649287E-01   8.5859634E-03  -2.8919017E+00   7.5650781E-01   2.9892261E+00
   2.0434938E-01  -9.2055602E-04  -2.9070168E+00   7.5975358E-01   3.0046585E+00
   2.1214791E-01  -3.4135075E-03  -2.8872166E+00   7.6471806E-01   2.9867752E+00
   2.2042881E-01  -5.1842723E-03  -2.8367660E+00   7.6918048E-01   2.9392018E+00
   2.2789648E-01  -1.6675987E-03  -2.8080974E+00   7.6930881E-01   2.9115715E+00
   2.3634544E-01   1.0662545E-02  -2.7583761E+00   7.6530790E-01   2.8625948E+00
   2.4491493E-01  -1.0330427E-02  -2.6579897E+00   7.6721150E-01   2.7665195E+00
   2.5281763E-01  -1.0338784E-02  -2.5886045E+00   7.6747292E-01   2.6999989E+00
   2.6150656E-01  -5.4306588E-03  -2.4961646E+00   7.6980591E-01   2.6121769E+00
   2.6930261E-01   1.3769850E-03  -2.3563452E+00   7.7180779E-01   2.4795265E+00
   2.7761441E-01   9.0110591E-03  -2.2233846E+00   7.6822799E-01   2.3523808E+00
   2.8592634E-01  -2.2252848E-02  -2.1180713E+00   7.7115875E-01   2.2541976E+00
   2.9412284E-01   1.2572188E-02  -1.9742533E+00   7.7363449E-01   2.1204586E+00
   3.0149308E-01   2.2895504E-03  -1.8442057E+00   7.7800214E-01   2.0015962E+00
   3.0994421E-01   1.4030620E-02  -1.6323192E+00   7.7985203E-01   1.8090971E+00
   3.1786132E-01  -4.2708949E-03  -1.5276937E+00   7.8964585E-01   1.7197113E+00
   3.2692271E-01  -5.4133227E-03  -1.3373607E+00   7.9364258E-01   1.5551307E+00
   3.3479422E-01  -4.5726039E-03  -1.1338334E+00   7.9130864E-01   1.3826672E+00
   3.4259361E-01  -2.1845168E-02  -9.8729753E-01   7.9901230E-01   1.2702969E+00
   3.5099173E-01   4.3494720E-02  -7.9940981E-01   8.0138230E-01   1.1327672E+00
   3.5961896E-01   5.8587245E-03  -6.4300680E-01   8.0659550E-01   1.0315466E+00
   3.6707324E-01  -4.8930697E-02  -5.0480580E-01   8.0985898E-01   9.5555991E-01
   3.7567416E-01  -2.7465297E-02  -2.6275614E-01   8.1012470E-01   8.5211337E-01
   3.8354003E-01  -3.8621083E-02  -1.0316312E-01   8.1204379E-01   8.1948113E-01
   3.9173213E-01   3.8014030E-05   1.5007503E-01   8.1526619E-01   8.2896411E-01
   3.9940190E-01  -1.7687825E-03   2.0425686E-01   8.1764978E-01   8.4277821E-01
   4.0739110E-01  -9.4217844E-03   4.1155195E-01   8.1928039E-01   9.1688830E-01
   4.1604993E-01  -2.5872359E-02   6.2312293E-01   8.2481939E-01   1.0340593E+00
   4.2467374E-01  -1.9374074E-02   7.4916363E-01   8.3473527E-01   1.1217862E+00
   4.3230096E-01  -2.2543989E-02   9.8281986E-01   8.4880471E-01   1.2988119E+00
   4.4105086E-01  -1.7080924E-02   1.1935380E+00   8.4321618E-01   1.4614507E+00
   4.4934630E-01  -8.6731594E-03   1.2662842E+00   8.5455769E-01   1.5276845E+00
   4.5680320E-01  -1.7041072E-02   1.4375762E+00   8.5262787E-01   1.6714933E+00
   4.6474943E-01   1.4472872E-02   1.6148425E+00   8.5185593E-01   1.8258107E+00
   4.7339100E-01  -1.2360420E-02   1.7600622E+00   8.5679334E-01   1.9575665E+00
   4.8096770E-01  -1.0793433E-02   1.8724289E+00   8.5826457E-01   2.0597875E+00
   4.8945931E-01  -2.1869916E-02   2.0511565E+00   8.6013174E-01   2.2243085E+00
   4.9841496E-01  -1.2501515E-02   2.1949227E+00   8.6158711E-01   2.3580019E+00
   5.0645095E-01  -9.3973745E-03   2.3310506E+00   8.6710823E-01   2.4871192E+00
   5.1435131E-01  -1.2341018E-02   2.4593420E+00   8.6696362E-01   2.6077080E+00
   5.2275574E-01  -2.5500521E-02   2.5809243E+00   8.6387897E-01   2.7217839E+00
   5.2989292E-01  -6.6885002E-02   2.7116613E+00   8.6566728E-01   2.8472724E+00
   5.3824729E-01   4.6771001E-02   2.8118334E+00   8.6461353E-01   2.9421337E+00
   5.4645628E-01   2.4378940E-02   2.9074512E+00   8.5592270E-01   3.0309191E+00
   5.5440050E-01  -1.0429359E-02   2.9819360E+00   8.5290277E-01   3.1015308E+00
   5.6250966E-01  -4.4447472E-03   3.0989444E+00   8.5059196E-01   3.2135623E+00
   5.7160777E-01  -2.1027980E-02   3.1732490E+00   8.4215510E-01   3.2831657E+00
   5.7998705E-01   7.3315725E-03   3.2472670E+00   8.3389026E-01   3.3526363E+00
   5.8753932E-01  -1.8025773E-02   3.3163786E+00   8.2839376E-01   3.4183226E+00
   5.9634191E-01  -1.1463246E-02   3.3733740E+00   8.2392144E-01   3.4725537E+00
   6.0369158E-01  -1.4577623E-02   3.3913174E+00   8.1443977E-01   3.4877727E+00
   6.1219841E-01  -3.1937796E-03   3.4436936E+00   8.0729276E-01   3.5370550E+00
   6.2090480E-01  -1.3551960E-02   3.4577079E+00   7.9960239E-01   3.5489848E+00
   6.2795395E-01  -5.0960099E-03   3.4620106E+00   7.9181355E-01   3.5514097E+00
   6.3657826E-01  -1.1122259E-02   3.4558899E+00   7.8473836E-01   3.5438840E+00
   6.4474517E-01  -1.6733389E-02   3.4125946E+00   7.7364695E-01   3.4992301E+00
   6.5314943E-01  -1.8213795E-02   3.3919888E+00   7.6506621E-01   3.4772470E+00
   6.6068625E-01  -1.1995685E-02   3.3350224E+00   7.5699395E-01   3.4198768E+00
   6.6866976E-01  -1.5344493E-02   3.2569668E+00   7.5339830E-01   3.3430042E+00
   6.7694950E-01  -2.8325818E-02   3.1284673E+00   7.4572808E-01   3.2162433E+00
   6.8549335E-01  -1.7610079E-02   3.0495055E+00   7.3804301E-01   3.1375949E+00
   6.9377506E-01  -1.0819566E-02   2.9298561E+00   7.2636580E-01   3.0185726E+00
   7.0173699E-01  -2.1681101E-03   2.7592938E+00   7.2059584E-01   2.8518355E+00
   7.0996183E-01   3.1304210E-03   2.6002464E+00   7.1288204E-01   2.6961997E+00
   7.1746475E-01  -9.5147323E-03   2.4434812E+00   7.0394033E-01   2.5428770E+00
   7.2598410E-01   1.1100645E-02   2.2605700E+00   6.9654071E-01   2.3654745E+00
   7.3457474E-01  -1.2267884E-02   2.0405564E+00   6.8789101E-01   2.1534195E+00
   7.4224359E-01   4.8053088E-03   1.8304319E+00   6.8595469E-01   1.9547476E+00
   7.5086826E-01   3.2118659E-02   1.6501273E+00   6.8346035E-01   1.7863564E+00
   7.5863069E-01   1.6013749E-02   1.3969636E+00   6.7444557E-01   1.5513351E+00
   7.6658142E-01   1.8692963E-02   1.1995754E+00   6.7093492E-01   1.3745852E+00
   7.7539635E-01   1.5979523E-02   9.3057281E-01   6.7067564E-01   1.1471822E+00
   7.8340268E-01   1.4649002E-02   6.3846952E-01   6.7131394E-01   9.2656368E-01
   7.9197526E-01   1.5637647E-02   5.2209347E-01   6.7414391E-01   8.5281658E-01
   7.9924762E-01   2.7029598E-02   2.6322687E-01   6.7387366E-01   7.2396451E-01
   8.0794859E-01   2.7602494E-03   2.2030235E-03   6.7615879E-01   6.7616796E-01
   8.1614178E-01   5.1756180E-03  -1.9815128E-01   6.7566282E-01   7.0413846E-01
   8.2428700E-01  -1.7533605E-03  -4.4450113E-01   6.7806804E-01   8.1077778E-01
   8.3186179E-01  -1.1459849E-02  -5.8875620E-01   6.7716449E-01   8.9739454E-01
   8.4104186E-01   2.8898704E-03  -8.6381388E-01   6.7914337E-01   1.0988259E+00
   8.4899628E-01  -2.0721870E-02  -1.0648681E+00   6.8121350E-01   1.2642884E+00
   8.5633522E-01  -3.5619736E-02  -1.2225164E+00   6.8204969E-01   1.4003595E+00
   8.6549014E-01  -2.8733902E-03  -1.4656152E+00   6.8387783E-01   1.6173203E+00
   8.7246192E-01   3.4667952E-03  -1.6434598E+00   6.8650752E-01   1.7810853E+00
   8.8162696E-01  -1.2308221E-02  -1.8104104E+00   6.9003594E-01   1.9374950E+00
   8.8962734E-01  -4.3976787E-03  -1.9972663E+00   6.9246328E-01   2.1139057E+00
   8.9780688E-01  -2.4290001E-02  -2.1614256E+00   6.9853389E-01   2.2716293E+00
   9.0612513E-01  -1.6310981E-02  -2.3181264E+00   7.0361644E-01   2.4226129E+00
   9.1339034E-01  -1.0755896E-02  -2.4416449E+00   7.0587921E-01   2.5416553E+00
   9.2166126E-01  -3.1379717E-03  -2.5861781E+00   7.0847517E-01   2.6814668E+00
   9.2969722E-01  -1.6705951E-02  -2.6917639E+00   7.1166784E-01   2.7843029E+00
   9.3810189E-01  -3.3682834E-02  -2.8233936E+00   7.1610218E-01   2.9129860E+00
   9.4662166E-01  -9.7811241E-03  -2.9116848E+00   7.2113007E-01   2.9996719E+00
   9.5512480E-01  -3.1625552E-03  -2.9783089E+00   7.2627878E-01   3.0655856E+00
   9.6345872E-01  -4.4641126E-04  -3.0635827E+00   7.2947592E-01   3.1492338E+00
   9.7065622E-01  -3.6816308E-03  -3.1058707E+00   7.3288423E-01   3.1911700E+00
   9.7868776E-01   3.0589295E-03  -3.1567483E+00   7.3762441E-01   3.2417834E+00
   9.8763609E-01  -6.0369442E-03  -3.1845205E+00   7.4181640E-01   3.2697856E+00
   9.9554211E-01  -7.2126387E-04  -3.2008913E+00   7.4845958E-01   3.2872326E+00
   1.0034608E+00   8.7018711E-03  -3.2081680E+00   7.5092024E-01   3.2948899E+00
   1.0116780E+00   2.0512313E-02  -3.2027514E+00   7.5534260E-01   3.2906806E+00
   1.0200616E+00  -1.8586578E-02  -3.1806149E+00   7.5780779E-01   3.2696989E+00
   1.0287834E+00  -9.7403787E-03  -3.1218941E+00   7.6375866E-01   3.2139764E+00
   1.0362488E+00   1.7665621E-02  -2.9995337E+00   7.6520890E-01   3.0956516E+00
   1.0445269E+00   1.3088973E-02  -3.0003166E+00   7.7023149E-01   3.0976324E+00
   1.0526533E+00   8.6478842E-03  -2.9374235E+00   7.7629292E-01   3.0382826E+00
   1.0609438E+00   1.8952804E-02  -2.8517919E+00   7.7581227E-01   2.9554968E+00
   1.0688423E+00   3.4980621E-02  -2.7576623E+00   7.7849388E-01   2.8656547E+00
   1.0772432E+00   1.4125491E-02  -2.5937648E+00   7.7658057E-01   2.7075622E+00
   1.0852329E+00   1.3768637E-02  -2.4425943E+00   7.8308636E-01   2.5650887E+00
   1.0935295E+00   1.5903110E-02  -2.3965886E+00   7.8363669E-01   2.5215027E+00
   1.1017325E+00  -3.8806319E-02  -2.2134538E+00   7.8606391E-01   2.3492084E+00
   1.1102281E+00   8.3456086E-03  -2.0615003E+00   7.8975749E-01   2.2076163E+00
   1.1177281E+00   9.2964284E-03  -1.9079247E+00   7.8952515E-01   2.0648518E+00
   1.1263865E+00  -1.2122546E-02  -1.7902743E+00   7.9348439E-01   1.9582764E+00
   1.1341734E+00   1.2193603E-02  -1.6066521E+00   7.9807794E-01   1.7939923E+00
