  flscon:  version 22.2.0.05  win64 2022 
 FLOW-3D   07:38:14  09/10/2023 pnht     
   hydr3d   version  22.2.0.16 win64     09/12/2022 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob, pfob       
       1     1002      0.000E+00      2.280E+01
   time              pfxob_1         pfyob_1         pfzob_1         pfob_1
   1.3677531E+00  -2.8165858E-04   1.5338219E+00  -1.1798691E+00   1.9351230E+00
   1.3917698E+00  -3.4633873E-04   1.6286563E+00  -1.1861020E+00   2.0147853E+00
   1.4145169E+00  -1.4900613E-04   1.7258546E+00  -1.1932826E+00   2.0982130E+00
   1.4363587E+00  -1.0355164E-03   1.8235297E+00  -1.1999350E+00   2.1829121E+00
   1.4600668E+00  -1.4867372E-03   1.9026191E+00  -1.2067776E+00   2.2530587E+00
   1.4830748E+00   3.3305708E-04   2.0486484E+00  -1.2186966E+00   2.3837326E+00
   1.5055268E+00  -3.9154643E-04   2.1022015E+00  -1.2250595E+00   2.4331095E+00
   1.5274482E+00  -8.9877576E-04   2.1770518E+00  -1.2309464E+00   2.5009568E+00
   1.5514833E+00  -2.5425630E-03   2.2567568E+00  -1.2394006E+00   2.5746982E+00
   1.5728354E+00  -3.1864427E-03   2.3402994E+00  -1.2465907E+00   2.6516032E+00
   1.5961448E+00  -2.9226304E-03   2.4513810E+00  -1.2612385E+00   2.7568095E+00
   1.6189902E+00  -2.1188569E-03   2.5238180E+00  -1.2654439E+00   2.8232977E+00
   1.6420228E+00  -3.8788279E-03   2.5995347E+00  -1.2799195E+00   2.8975489E+00
   1.6648351E+00  -1.8502276E-03   2.6552811E+00  -1.2869529E+00   2.9507234E+00
   1.6873914E+00  -9.4486243E-04   2.6918242E+00  -1.3023162E+00   2.9903088E+00
   1.7091206E+00  -1.9998988E-03   2.7541451E+00  -1.3042785E+00   3.0473697E+00
   1.7338072E+00   1.1349255E-03   2.7711329E+00  -1.3160475E+00   3.0677614E+00
   1.7559862E+00   2.7641975E-03   2.7823763E+00  -1.3260790E+00   3.0822248E+00
   1.7774751E+00   2.1733379E-03   2.7658939E+00  -1.3350525E+00   3.0712438E+00
   1.8009902E+00   9.1347927E-03   2.7447174E+00  -1.3430233E+00   3.0556943E+00
   1.8239849E+00   5.4072416E-03   2.7037680E+00  -1.3525311E+00   3.0231988E+00
   1.8467262E+00   7.5001735E-03   2.6362705E+00  -1.3580363E+00   2.9655085E+00
   1.8703890E+00   8.0150589E-03   2.5486898E+00  -1.3651959E+00   2.8913047E+00
   1.8930093E+00   8.2628522E-03   2.4563291E+00  -1.3672439E+00   2.8112233E+00
   1.9146453E+00   7.2478582E-03   2.3397615E+00  -1.3771584E+00   2.7149773E+00
   1.9376909E+00   7.2125853E-03   2.2107756E+00  -1.3836582E+00   2.6080818E+00
   1.9613098E+00   8.0846846E-03   2.0523899E+00  -1.3905151E+00   2.4790931E+00
   1.9834691E+00   8.7622870E-03   1.8835925E+00  -1.3959172E+00   2.3444791E+00
   2.0071614E+00   7.9890750E-03   1.6906937E+00  -1.3991863E+00   2.1945915E+00
   2.0296669E+00   7.3373122E-03   1.4920963E+00  -1.4021580E+00   2.0475478E+00
   2.0528071E+00   7.1593118E-03   1.2834697E+00  -1.4049426E+00   1.9029475E+00
   2.0740807E+00   6.1897198E-03   1.0918120E+00  -1.4048468E+00   1.7792376E+00
   2.0985599E+00   4.6383762E-03   8.5897404E-01  -1.4064249E+00   1.6479954E+00
   2.1198256E+00   3.4821599E-03   6.5641308E-01  -1.4073040E+00   1.5528667E+00
   2.1441102E+00   4.0230593E-03   4.2309132E-01  -1.4084678E+00   1.4706475E+00
   2.1650016E+00   4.6717077E-03   2.3212525E-01  -1.4090470E+00   1.4280467E+00
   2.1898999E+00   4.8747687E-03  -1.6071720E-03  -1.4087600E+00   1.4087694E+00
   2.2109332E+00   5.3063408E-03  -1.8683970E-01  -1.4076867E+00   1.4200419E+00
   2.2357228E+00   4.7174837E-03  -4.0381041E-01  -1.4062349E+00   1.4630727E+00
   2.2565663E+00   3.0145452E-03  -5.9246624E-01  -1.4033087E+00   1.5232534E+00
   2.2808557E+00   3.2559561E-03  -7.6807874E-01  -1.3996472E+00   1.5965488E+00
   2.3022423E+00   1.5923327E-03  -9.0667623E-01  -1.3954248E+00   1.6641138E+00
   2.3251421E+00   2.4037622E-03  -1.0644311E+00  -1.3909301E+00   1.7514868E+00
   2.3488278E+00   4.7632847E-03  -1.1857109E+00  -1.3851802E+00   1.8233644E+00
