  flscon:  version 22.2.0.05  win64 2022 
 FLOW-3D   20:03:48  09/11/2023 ttgt     
   hydr3d   version  22.2.0.16 win64     09/12/2022 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob, pfob       
       1     1002      0.000E+00      1.690E+01
   time              pfxob_1         pfyob_1         pfzob_1         pfob_1
   1.0478057E+00   3.4913234E-02  -6.6576047E+00  -1.1095216E+00   6.7495151E+00
   1.0644530E+00  -1.1760273E-02  -6.4644737E+00  -1.0908523E+00   6.5558767E+00
   1.0818686E+00  -2.2319765E-03  -6.1597333E+00  -1.0796009E+00   6.2536278E+00
   1.0982699E+00  -1.0212825E-02  -5.8387971E+00  -1.0676113E+00   5.9356084E+00
   1.1154361E+00  -1.8903920E-04  -5.5611205E+00  -1.0562805E+00   5.6605468E+00
   1.1322278E+00  -1.0612104E-02  -5.2090678E+00  -1.0451268E+00   5.3128891E+00
   1.1491860E+00   1.0009718E-02  -4.8657126E+00  -1.0338156E+00   4.9743376E+00
   1.1662878E+00   5.7223411E-03  -4.6249938E+00  -1.0218852E+00   4.7365441E+00
   1.1830705E+00   7.7000856E-03  -4.3503881E+00  -1.0121444E+00   4.4665837E+00
   1.1999996E+00   6.2338328E-03  -3.9909217E+00  -1.0037545E+00   4.1152177E+00
   1.2168440E+00   2.2654781E-04  -3.6486905E+00  -9.9663603E-01   3.7823572E+00
   1.2335606E+00   1.3007420E-03  -3.3263440E+00  -9.8772216E-01   3.4698935E+00
   1.2503837E+00  -1.6480001E-03  -2.9233823E+00  -9.8224622E-01   3.0839868E+00
   1.2673248E+00   7.9074800E-03  -2.7001712E+00  -9.7605503E-01   2.8711793E+00
   1.2843944E+00   1.0843850E-02  -2.4123716E+00  -9.7110081E-01   2.6005175E+00
   1.3011153E+00   1.0236620E-02  -2.0211546E+00  -9.6716005E-01   2.2406626E+00
   1.3180017E+00   1.2517653E-02  -1.6999794E+00  -9.6356207E-01   1.9541081E+00
   1.3350604E+00   1.3143651E-02  -1.4102529E+00  -9.5980716E-01   1.7059355E+00
   1.3518353E+00   1.1026076E-02  -1.0663075E+00  -9.5726109E-01   1.4329977E+00
   1.3688091E+00   1.3570660E-02  -6.3252354E-01  -9.5565486E-01   1.1461005E+00
   1.3859863E+00   1.8168649E-02  -2.8792053E-01  -9.5603108E-01   9.9861091E-01
   1.4024856E+00   1.3116144E-02   7.3087453E-03  -9.5602304E-01   9.5614100E-01
   1.4196571E+00   7.4279299E-03   3.7546018E-01  -9.5695245E-01   1.0279998E+00
   1.4366231E+00   5.0704461E-03   7.2700739E-01  -9.5825016E-01   1.2028337E+00
   1.4534012E+00   8.2840426E-03   1.1119549E+00  -9.6124047E-01   1.4698625E+00
   1.4704309E+00   3.2396044E-04   1.4762079E+00  -9.6414238E-01   1.7631676E+00
   1.4872946E+00   2.6951549E-03   1.8642786E+00  -9.6804410E-01   2.1006310E+00
   1.5040058E+00   3.7534332E-03   2.2449512E+00  -9.7263449E-01   2.4465973E+00
   1.5209893E+00  -1.3465407E-02   2.6198635E+00  -9.7829282E-01   2.7965913E+00
   1.5378371E+00   1.1892501E-02   3.0157244E+00  -9.8430741E-01   3.1723173E+00
   1.5549661E+00  -1.0463266E-02   3.4236543E+00  -9.9045497E-01   3.5640595E+00
   1.5715704E+00   9.4713559E-03   3.8821809E+00  -9.9871296E-01   4.0085964E+00
   1.5884689E+00   4.8101540E-03   4.2552934E+00  -1.0050603E+00   4.3723779E+00
   1.6056625E+00   1.9795411E-04   4.6658077E+00  -1.0124625E+00   4.7743940E+00
   1.6223589E+00  -7.5499909E-03   5.0483890E+00  -1.0175120E+00   5.1499147E+00
   1.6393609E+00  -3.1992609E-03   5.4234772E+00  -1.0295073E+00   5.5203261E+00
   1.6562765E+00   6.6960306E-04   5.8562136E+00  -1.0300319E+00   5.9461083E+00
   1.6731119E+00   2.1132689E-03   6.2641716E+00  -1.0261611E+00   6.3476653E+00
   1.6898727E+00  -7.2760643E-03   6.6573639E+00  -1.0284667E+00   6.7363410E+00
   1.7069516E+00   3.3599243E-03   7.0729413E+00  -1.0369172E+00   7.1485462E+00
   1.7239631E+00   9.7579788E-03   7.4759750E+00  -1.0415254E+00   7.5481834E+00
   1.7405274E+00   1.2472957E-02   7.9052896E+00  -1.0489275E+00   7.9745851E+00
   1.7574190E+00   1.5546186E-03   8.3202457E+00  -1.0533218E+00   8.3866549E+00
   1.7746383E+00  -3.0874668E-03   8.7299500E+00  -1.0728000E+00   8.7956200E+00
   1.7914236E+00  -4.5303940E-03   9.1234856E+00  -1.0899959E+00   9.1883678E+00
   1.8081616E+00  -9.2948722E-03   9.4988031E+00  -1.1014651E+00   9.5624561E+00
   1.8252344E+00  -6.7552016E-04   9.8917198E+00  -1.1147747E+00   9.9543381E+00
   1.8422642E+00   1.2257422E-03   1.0221368E+01  -1.1271436E+00   1.0283327E+01
   1.8588766E+00   9.3452614E-03   1.0569671E+01  -1.1417782E+00   1.0631166E+01
   1.8758295E+00   2.7775683E-02   1.0870419E+01  -1.1590031E+00   1.0932066E+01
   1.8927473E+00   2.4610337E-02   1.1114805E+01  -1.1793828E+00   1.1177229E+01
   1.9096324E+00   3.3377595E-02   1.1342393E+01  -1.1978726E+00   1.1405520E+01
   1.9266832E+00   6.2883116E-02   1.1516861E+01  -1.2161169E+00   1.1581061E+01
   1.9433376E+00   6.4866610E-02   1.1664329E+01  -1.2187185E+00   1.1728003E+01
   1.9602370E+00   7.0137389E-02   1.1727965E+01  -1.2384689E+00   1.1793384E+01
   1.9771912E+00   7.3948599E-02   1.1817453E+01  -1.2554718E+00   1.1884187E+01
   1.9938868E+00   7.5357035E-02   1.1747258E+01  -1.2736266E+00   1.1816339E+01
   2.0111928E+00   3.9549403E-02   1.1638196E+01  -1.3062590E+00   1.1711340E+01
   2.0278499E+00   6.2210467E-02   1.1461662E+01  -1.3055751E+00   1.1535948E+01
