  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   13:48:07  02/09/2024 bnvl     
   hydr3d   version  23.2.0.20 win64     12/04/2023 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob       
       1     1001      0.000E+00      3.378E+00
   time              pfxob_1         pfyob_1         pfzob_1
   1.1574569E+00  -7.8115992E-02  -5.8838720E+00   2.9919267E+00
   1.1618426E+00   1.3409118E-01  -5.8093705E+00   2.9893548E+00
   1.1647569E+00   9.1749206E-02  -5.6428618E+00   2.9899802E+00
   1.1676626E+00   7.7047221E-02  -5.5838246E+00   2.9864557E+00
   1.1720450E+00   7.2001480E-02  -5.5195851E+00   2.9861097E+00
   1.1749842E+00   3.7282526E-02  -5.4879241E+00   2.9848106E+00
   1.1779120E+00   4.2658426E-02  -5.4447007E+00   2.9865978E+00
   1.1821835E+00   5.1620718E-02  -5.3418927E+00   2.9858534E+00
   1.1849989E+00   5.8456160E-02  -5.2811303E+00   2.9876361E+00
   1.1878160E+00   6.1454594E-02  -5.2281604E+00   2.9783697E+00
   1.1920702E+00   4.7420431E-02  -5.1295338E+00   2.9810922E+00
   1.1951296E+00   7.0089936E-02  -5.0603890E+00   2.9804580E+00
   1.1985027E+00  -5.8460366E-02  -5.0179877E+00   2.9811060E+00
   1.2020702E+00  -5.2701779E-02  -4.9752059E+00   2.9870367E+00
   1.2056741E+00   2.1523848E-02  -4.8159337E+00   2.9885087E+00
   1.2092563E+00   4.4078235E-02  -4.7923913E+00   2.9878006E+00
   1.2126709E+00   8.9967467E-02  -4.6788397E+00   2.9910219E+00
   1.2156262E+00   1.6057317E-01  -4.2010946E+00   2.9859970E+00
   1.2183154E+00   4.6083815E-02  -4.3916006E+00   2.9869702E+00
   1.2224081E+00   7.1919799E-02  -4.5576868E+00   2.9851303E+00
   1.2254335E+00   4.2822100E-02  -4.5744300E+00   2.9856212E+00
   1.2286648E+00   6.6428714E-02  -4.4597058E+00   2.9905150E+00
   1.2317150E+00   8.8289902E-02  -4.3870564E+00   2.9939151E+00
   1.2359582E+00   7.1146488E-02  -4.2216625E+00   2.9979451E+00
   1.2386994E+00   1.1482868E-01  -4.1013560E+00   2.9975953E+00
   1.2429073E+00   6.3005231E-02  -4.0427675E+00   2.9936011E+00
   1.2458570E+00   1.1276572E-01  -4.0106897E+00   2.9947939E+00
   1.2487510E+00   4.8891433E-02  -4.0247912E+00   2.9889910E+00
   1.2532085E+00   3.5266798E-02  -3.8718193E+00   2.9922099E+00
   1.2562424E+00   3.6140293E-02  -3.7867534E+00   2.9915597E+00
   1.2593042E+00  -8.3439246E-02  -3.7222214E+00   2.9919808E+00
   1.2624195E+00   1.1672054E-01  -3.6033628E+00   2.9934092E+00
   1.2656082E+00   1.2218016E-01  -3.6425557E+00   2.9933457E+00
   1.2688031E+00   9.6079506E-02  -3.5661540E+00   2.9957209E+00
   1.2720667E+00   6.6509053E-02  -3.4768541E+00   2.9989376E+00
   1.2754239E+00   5.6070585E-02  -3.4489770E+00   2.9965322E+00
   1.2788855E+00   3.1987410E-02  -3.2893519E+00   3.0020618E+00
   1.2824178E+00   3.9819725E-02  -3.2299206E+00   3.0026391E+00
   1.2856830E+00   8.7250814E-02  -3.1835265E+00   3.0033724E+00
   1.2904674E+00  -1.1362958E-02  -3.0888510E+00   3.0063829E+00
   1.2921658E+00   5.2503191E-02  -3.0417874E+00   3.0056036E+00
   1.2956902E+00   5.6223195E-02  -3.0005653E+00   3.0063212E+00
   1.2991239E+00   7.2960362E-02  -2.8996866E+00   3.0080738E+00
   1.3024907E+00   8.9683734E-02  -2.7859190E+00   3.0082223E+00
   1.3058127E+00   6.7989333E-03  -2.7300212E+00   3.0089889E+00
   1.3091087E+00   6.1368201E-02  -2.6925824E+00   3.0074837E+00
   1.3140262E+00   6.9357298E-02  -2.6121340E+00   3.0079534E+00
   1.3172801E+00   5.1153492E-02  -2.4741695E+00   3.0129154E+00
   1.3205210E+00   3.7969418E-02  -2.4603307E+00   3.0132182E+00
   1.3237618E+00   7.6051094E-02  -2.3700199E+00   3.0162849E+00
   1.3270174E+00   6.2786028E-02  -2.3685215E+00   3.0170999E+00
   1.3303055E+00   2.9759619E-02  -2.2763939E+00   3.0193665E+00
   1.3336198E+00   9.8712504E-02  -2.1968856E+00   3.0215139E+00
   1.3369397E+00   1.0015442E-02  -2.1068211E+00   3.0234995E+00
   1.3402833E+00  -3.4937751E-02  -2.0415087E+00   3.0262449E+00
   1.3436905E+00   6.9485925E-02  -2.0235682E+00   3.0258036E+00
   1.3469776E+00  -1.0574739E-01  -1.9213738E+00   3.0298810E+00
   1.3498802E+00   1.3788349E-02  -1.8998673E+00   3.0280707E+00
   1.3539339E+00  -1.3009176E-01  -1.7230862E+00   3.0332949E+00
   1.3569854E+00   3.5222035E-02  -1.6682253E+00   3.0332177E+00
   1.3603498E+00   2.0696563E-03  -1.5585642E+00   3.0361769E+00
   1.3636838E+00   1.5481028E-02  -1.5008525E+00   3.0371816E+00
   1.3670530E+00  -3.5725685E-03  -1.4113339E+00   3.0390613E+00
   1.3707602E+00  -1.7027382E-02  -1.3761352E+00   3.0404179E+00
   1.3745733E+00  -8.0167130E-03  -1.2483320E+00   3.0424757E+00
   1.3765159E+00  -1.1657050E-02  -1.2258118E+00   3.0432227E+00
   1.3803988E+00  -9.6736830E-03  -1.0708368E+00   3.0465572E+00
   1.3841013E+00   7.6066010E-02  -1.0155423E+00   3.0472445E+00
   1.3876699E+00  -5.8045622E-02  -9.4370747E-01   3.0520303E+00
   1.3911536E+00  -5.1346198E-02  -8.9452684E-01   3.0525010E+00
   1.3945665E+00  -2.6125716E-02  -7.8193635E-01   3.0560224E+00
   1.3979139E+00  -6.2147003E-02  -7.5553292E-01   3.0578175E+00
   1.4012021E+00  -5.6944486E-02  -5.8048642E-01   3.0606105E+00
   1.4044416E+00  -6.6534057E-02  -4.7006464E-01   3.0624733E+00
   1.4078465E+00  -2.6510285E-02  -3.9851356E-01   3.0637851E+00
   1.4115285E+00  -1.1611662E-03  -3.3925286E-01   3.0665283E+00
   1.4150870E+00  -5.1683918E-02  -1.8484665E-01   3.0678854E+00
   1.4183345E+00  -7.2821639E-02  -1.7250621E-01   3.0679274E+00
   1.4215871E+00  -1.8114680E-02  -2.9310985E-02   3.0699024E+00
   1.4251026E+00  -1.8364295E-02   6.3826725E-02   3.0725133E+00
   1.4288009E+00  -6.1681628E-02   1.2522526E-01   3.0735126E+00
   1.4307152E+00  -6.3900530E-02   2.6174495E-01   3.0731657E+00
   1.4347509E+00  -3.7043735E-02   3.9390409E-01   3.0769899E+00
   1.4390783E+00  -1.9841602E-02   4.9966103E-01   3.0826907E+00
   1.4413178E+00  -6.2582709E-02   6.2047571E-01   3.0840025E+00
   1.4458759E+00  -3.7940662E-02   7.1662557E-01   3.0855243E+00
   1.4481366E+00  -4.1260470E-02   7.8132492E-01   3.0866947E+00
   1.4526190E+00  -3.2404412E-02   8.6592460E-01   3.0865450E+00
   1.4548678E+00  -6.2241379E-02   9.6562666E-01   3.0893052E+00
   1.4593492E+00  -2.8019475E-02   1.1419349E+00   3.0910702E+00
   1.4615819E+00  -3.9765459E-02   1.2071843E+00   3.0929489E+00
   1.4660323E+00  -3.2498766E-02   1.3225173E+00   3.0969582E+00
   1.4682477E+00  -2.7222529E-02   1.4070431E+00   3.0968046E+00
   1.4726589E+00  -3.1577386E-02   1.5257854E+00   3.1024392E+00
   1.4746398E+00  -5.1093053E-02   1.5823975E+00   3.1014040E+00
   1.4789038E+00  -2.4608778E-02   1.7568918E+00   3.1044407E+00
   1.4819105E+00  -2.9144971E-02   1.7936813E+00   3.1064305E+00
   1.4849776E+00  -1.3422075E-01   2.2450721E+00   3.1194358E+00
   1.4880991E+00  -1.0403821E-01   2.2372019E+00   3.1188726E+00
   1.4915406E+00  -4.6500791E-02   2.1817963E+00   3.1150987E+00
   1.4953347E+00  -3.5362989E-02   2.1828985E+00   3.1147668E+00
   1.4995178E+00  -1.2179604E-01   2.3441823E+00   3.1189694E+00
   1.5017169E+00  -8.1827119E-02   2.4425218E+00   3.1199775E+00
   1.5061131E+00   3.2600310E-02   2.7614048E+00   3.1263695E+00
   1.5083188E+00  -2.9511992E-02   2.8496687E+00   3.1353223E+00
   1.5125313E+00  -5.2722115E-02   3.0543690E+00   3.1276007E+00
   1.5168468E+00  -2.4908038E-02   3.1285601E+00   3.1336181E+00
   1.5191675E+00  -1.5604371E-02   3.1663752E+00   3.1347172E+00
   1.5216044E+00  -5.8682702E-02   3.1980391E+00   3.1301587E+00
   1.5267447E+00  -1.0286099E-01   3.3390257E+00   3.1358232E+00
   1.5293263E+00  -6.2230460E-02   3.4525161E+00   3.1391008E+00
   1.5319079E+00  -2.2862630E-02   3.6128364E+00   3.1413536E+00
   1.5370693E+00  -6.5485371E-04   3.8515716E+00   3.1448176E+00
   1.5396509E+00  -6.6349633E-02   3.9325960E+00   3.1541960E+00
   1.5422325E+00  -4.1316045E-03   4.0492859E+00   3.1522789E+00
   1.5473956E+00  -2.1686435E-02   4.1912251E+00   3.1555150E+00
   1.5499772E+00  -4.1663319E-02   4.3063893E+00   3.1652734E+00
   1.5525587E+00  -1.0097693E-02   4.3488507E+00   3.1609602E+00
   1.5551403E+00  -7.9382034E-03   4.4992585E+00   3.1608026E+00
   1.5603033E+00  -1.4157615E-02   4.6269102E+00   3.1662025E+00
   1.5628849E+00  -6.9478743E-02   4.7412343E+00   3.1711884E+00
   1.5654665E+00   1.8871764E-02   4.8697762E+00   3.1701212E+00
   1.5706296E+00  -5.9963185E-02   5.0457444E+00   3.1869333E+00
   1.5732112E+00  -6.8931065E-02   5.1605892E+00   3.1740308E+00
   1.5757928E+00  -2.0321470E-02   5.2748332E+00   3.1832199E+00
   1.5809559E+00  -2.4489615E-02   5.4190335E+00   3.1880131E+00
   1.5833431E+00  -8.9743799E-03   5.5351410E+00   3.1966634E+00
   1.5858496E+00  -1.3920256E-02   5.6147265E+00   3.1896074E+00
   1.5910128E+00  -1.0430185E-01   5.9737635E+00   3.2043509E+00
   1.5935944E+00  -8.2606718E-02   5.9983425E+00   3.2038605E+00
   1.5961759E+00  -1.7526338E-02   5.9508882E+00   3.1996129E+00
   1.6008958E+00   3.7491951E-02   6.0703092E+00   3.2024899E+00
   1.6034341E+00  -6.4139798E-02   6.1190057E+00   3.2010028E+00
   1.6060157E+00  -5.9441343E-02   6.2266636E+00   3.1919208E+00
   1.6111788E+00  -4.2023677E-02   6.9496851E+00   3.2161479E+00
   1.6137604E+00  -6.8658136E-02   6.9204421E+00   3.2178071E+00
   1.6163419E+00  -1.4658618E-02   6.8222737E+00   3.2171986E+00
   1.6215050E+00   3.4506412E-03   6.7668195E+00   3.2112961E+00
   1.6240866E+00  -7.4413471E-02   6.8511958E+00   3.2080562E+00
   1.6266681E+00  -5.5191822E-02   6.9275784E+00   3.2109056E+00
   1.6318313E+00  -7.0546009E-02   7.2898188E+00   3.2169533E+00
   1.6343119E+00  -7.8121103E-02   7.7987757E+00   3.2385249E+00
   1.6364423E+00  -8.5935503E-02   7.7306380E+00   3.2397363E+00
   1.6410280E+00   1.8305743E-04   7.5799699E+00   3.2296987E+00
   1.6434708E+00   3.4833312E-02   7.5660505E+00   3.2265716E+00
   1.6481916E+00  -1.7962294E-02   7.7286558E+00   3.2284119E+00
   1.6504807E+00  -4.2461503E-02   7.8921504E+00   3.2268813E+00
   1.6549356E+00  -1.6001046E-02   8.1929455E+00   3.2371824E+00
   1.6571004E+00  -3.2157768E-02   8.2637005E+00   3.2353222E+00
   1.6613111E+00  -1.9657001E-02   8.3928003E+00   3.2388332E+00
   1.6646264E+00  -7.2191586E-03   8.4739408E+00   3.2402024E+00
   1.6682814E+00   3.0120417E-02   8.5662613E+00   3.2600214E+00
   1.6702472E+00  -2.8205959E-02   8.6300907E+00   3.2629509E+00
   1.6744077E+00  -6.3965529E-02   8.8584251E+00   3.2732391E+00
   1.6785283E+00   3.7086837E-02   8.9794197E+00   3.2923377E+00
   1.6805542E+00   3.2709066E-02   9.0601587E+00   3.2887075E+00
   1.6848780E+00   3.8834117E-02   9.2746716E+00   3.3004403E+00
   1.6881329E+00   3.3885095E-02   9.3543739E+00   3.3018630E+00
   1.6917214E+00   2.0033585E-02   9.4465704E+00   3.3061650E+00
   1.6955088E+00   1.3351444E-02   9.5432491E+00   3.3094149E+00
   1.6973779E+00  -1.1440418E-02   9.6015158E+00   3.3101354E+00
   1.7010361E+00   6.1178844E-02   9.7531433E+00   3.3149397E+00
   1.7043504E+00   4.9945157E-02   9.8504677E+00   3.3184648E+00
   1.7083588E+00  -1.4512675E-02   1.0084091E+01   3.3258293E+00
   1.7121730E+00   4.8896730E-02   1.0193731E+01   3.3320904E+00
   1.7146653E+00   9.1835119E-02   1.0251330E+01   3.3395698E+00
   1.7183756E+00   8.6420253E-03   1.0376453E+01   3.3425605E+00
   1.7220765E+00   9.3353100E-02   1.0463046E+01   3.3506272E+00
   1.7245355E+00   2.1414936E-02   1.0551139E+01   3.3546526E+00
   1.7282020E+00   2.1781346E-02   1.0748594E+01   3.3643663E+00
   1.7318355E+00   2.0270683E-02   1.0832644E+01   3.3725519E+00
   1.7354311E+00   4.0362291E-02   1.0909233E+01   3.3854957E+00
   1.7389851E+00   1.4407251E-02   1.1105877E+01   3.3820338E+00
   1.7424937E+00  -3.6350151E-03   1.1200096E+01   3.3886554E+00
   1.7459458E+00   1.8627096E-02   1.1262853E+01   3.3940258E+00
   1.7482145E+00  -1.1846052E-03   1.1332494E+01   3.3979800E+00
   1.7526842E+00   3.8309373E-02   1.1465410E+01   3.4073198E+00
   1.7559940E+00  -3.5383685E-03   1.1556372E+01   3.4082732E+00
   1.7592767E+00   1.9504491E-02   1.1670308E+01   3.4133584E+00
   1.7625434E+00  -1.4797837E-02   1.1764407E+01   3.4176283E+00
   1.7657975E+00   5.9789158E-02   1.1848148E+01   3.4231501E+00
   1.7690401E+00  -9.5492713E-03   1.1933228E+01   3.4244752E+00
   1.7722766E+00   4.7520157E-02   1.2024560E+01   3.4307780E+00
   1.7755042E+00  -3.9510955E-03   1.2189898E+01   3.4352801E+00
   1.7787210E+00   9.5434068E-03   1.2289615E+01   3.4436362E+00
   1.7829888E+00   3.6495157E-02   1.2439296E+01   3.4645860E+00
   1.7861934E+00   4.6224024E-02   1.2494199E+01   3.4677963E+00
   1.7893060E+00   1.1999700E-01   1.2557681E+01   3.4649813E+00
   1.7923565E+00   4.9881689E-02   1.2663147E+01   3.4685762E+00
   1.7955407E+00  -3.8753144E-02   1.2816183E+01   3.4619541E+00
   1.7991842E+00   8.8704973E-02   1.2891899E+01   3.4751132E+00
   1.8029778E+00   3.3883329E-02   1.3034678E+01   3.5128591E+00
   1.8055367E+00   9.2943259E-02   1.3081456E+01   3.4909339E+00
   1.8096048E+00  -5.3698894E-02   1.3169470E+01   3.4831119E+00
   1.8126671E+00   2.0101728E-01   1.3221816E+01   3.5231736E+00
   1.8157066E+00   5.2311298E-02   1.3310059E+01   3.5015614E+00
   1.8202776E+00  -1.9101531E-03   1.3429310E+01   3.5024679E+00
   1.8232810E+00   1.1739863E-01   1.3491274E+01   3.5070035E+00
   1.8260051E+00   6.6225320E-02   1.3755259E+01   3.5372279E+00
   1.8300965E+00   3.8124011E-03   1.3676547E+01   3.5318847E+00
   1.8331764E+00   3.7605207E-02   1.3715299E+01   3.5215263E+00
   1.8365721E+00   2.1318758E-02   1.3683702E+01   3.5189090E+00
   1.8400738E+00   5.0629159E-03   1.3930175E+01   3.5233293E+00
   1.8435845E+00   4.1039892E-02   1.4023458E+01   3.5282960E+00
   1.8471094E+00   7.7847362E-02   1.3914705E+01   3.5212405E+00
   1.8506552E+00   4.5955442E-02   1.4046038E+01   3.5175502E+00
   1.8542299E+00   7.4447967E-02   1.4128967E+01   3.5079219E+00
   1.8560299E+00  -8.1751989E-03   1.4155048E+01   3.5163040E+00
   1.8596574E+00   5.9510712E-02   1.4237212E+01   3.5094728E+00
   1.8633246E+00   9.1053143E-02   1.4203176E+01   3.5106409E+00
   1.8663776E+00   6.2036522E-02   1.4367941E+01   3.5146871E+00
   1.8697433E+00   2.8796455E-02   1.4394973E+01   3.5057666E+00
   1.8733718E+00   5.4665636E-02   1.4454007E+01   3.5065308E+00
   1.8769654E+00   4.4607755E-02   1.4546317E+01   3.5126009E+00
   1.8805282E+00   5.4770131E-02   1.4644525E+01   3.5136657E+00
   1.8840673E+00   6.7282155E-02   1.4645911E+01   3.5225818E+00
   1.8875812E+00   6.8651222E-02   1.4719411E+01   3.5180531E+00
   1.8910674E+00   4.4153225E-02   1.4790386E+01   3.5378509E+00
   1.8944489E+00   6.9103666E-02   1.4863567E+01   3.5188792E+00
   1.8975787E+00   6.4881086E-02   1.4935211E+01   3.5400043E+00
   1.9005644E+00   2.7139353E-02   1.4992471E+01   3.5392280E+00
   1.9034293E+00   4.5633473E-02   1.5000640E+01   3.5324225E+00
   1.9077823E+00   5.2648731E-02   1.5055797E+01   3.5324266E+00
   1.9107224E+00   4.7659229E-02   1.5153221E+01   3.5352855E+00
   1.9136564E+00   5.2808877E-02   1.5154411E+01   3.5365334E+00
   1.9180511E+00   4.8045021E-02   1.5220274E+01   3.5377946E+00
   1.9209139E+00   4.4403315E-02   1.5281446E+01   3.5367441E+00
   1.9237014E+00   3.7641186E-02   1.5302136E+01   3.5345929E+00
   1.9277896E+00   3.8077079E-02   1.5374270E+01   3.5360527E+00
   1.9304774E+00   6.4919919E-02   1.5379473E+01   3.5355952E+00
   1.9344878E+00   5.5817161E-02   1.5436522E+01   3.5374675E+00
   1.9371637E+00   1.8723800E-03   1.5496498E+01   3.5358610E+00
   1.9415711E+00   3.6202025E-02   1.5555585E+01   3.5358701E+00
   1.9447297E+00   8.8338688E-02   1.5542565E+01   3.5345378E+00
   1.9478903E+00   4.2370010E-02   1.5559792E+01   3.5339510E+00
   1.9510536E+00   6.6176750E-02   1.5589890E+01   3.5353596E+00
   1.9548488E+00   2.0969976E-02   1.5584266E+01   3.5232704E+00
   1.9585991E+00   7.3463239E-02   1.5576783E+01   3.5345414E+00
   1.9612845E+00  -1.6203610E-02   1.5623278E+01   3.5300689E+00
   1.9646515E+00   1.3893011E-01   1.5610942E+01   3.5541620E+00
   1.9680033E+00  -5.7517421E-02   1.5556154E+01   3.5247896E+00
   1.9720775E+00   8.7450109E-02   1.5662437E+01   3.5385609E+00
   1.9744328E+00  -2.3563005E-02   1.5682975E+01   3.5282271E+00
   1.9784262E+00   6.1603040E-02   1.5684977E+01   3.5217736E+00
   1.9814323E+00   5.3565327E-02   1.5512928E+01   3.5176892E+00
   1.9846718E+00  -6.5185684E-03   1.5553185E+01   3.5064008E+00
   1.9878601E+00  -2.1918702E-03   1.5359192E+01   3.5129042E+00
   1.9924163E+00  -6.7332409E-02   1.5354695E+01   3.5125527E+00
   1.9953673E+00  -5.9264071E-02   1.5344931E+01   3.5101471E+00
   1.9983438E+00   3.2419909E-02   1.5366883E+01   3.5149412E+00
   2.0014882E+00  -7.5742751E-02   1.5403932E+01   3.5135341E+00
   2.0049162E+00   5.5303350E-03   1.5273083E+01   3.4970107E+00
   2.0084345E+00  -1.4665152E-02   1.5255898E+01   3.5151596E+00
   2.0119514E+00   6.3020727E-03   1.5128366E+01   3.5124481E+00
   2.0154910E+00   3.4196164E-02   1.5244457E+01   3.5033176E+00
   2.0189855E+00  -6.0067266E-02   1.4979542E+01   3.4736969E+00
   2.0221386E+00   5.9548251E-02   1.4903674E+01   3.4713025E+00
   2.0253243E+00  -7.0156217E-02   1.4856913E+01   3.4626210E+00
   2.0292883E+00  -7.9652555E-02   1.4642934E+01   3.4471917E+00
   2.0320630E+00  -6.6485539E-02   1.4604527E+01   3.4418211E+00
   2.0350313E+00  -6.7351349E-02   1.4691900E+01   3.4363649E+00
   2.0394974E+00   4.8125669E-02   1.4609929E+01   3.4208996E+00
   2.0424211E+00  -6.0033251E-02   1.4474385E+01   3.4056232E+00
   2.0454180E+00  -1.8972556E-01   1.4371187E+01   3.4045811E+00
   2.0484836E+00  -4.3438822E-02   1.4246558E+01   3.3948238E+00
   2.0532236E+00  -7.3026069E-02   1.4159634E+01   3.3912072E+00
   2.0564790E+00  -3.1142741E-02   1.3899863E+01   3.3657596E+00
   2.0596094E+00  -6.1160244E-02   1.3804915E+01   3.3754160E+00
   2.0627174E+00   1.2088000E-02   1.3554971E+01   3.3824890E+00
   2.0657663E+00  -7.7068679E-02   1.3519079E+01   3.3765590E+00
   2.0688379E+00  -8.8494368E-02   1.3443192E+01   3.3605950E+00
   2.0734260E+00  -1.1377616E-01   1.3362861E+01   3.3516469E+00
   2.0764196E+00  -1.0751582E-01   1.3167737E+01   3.3224294E+00
   2.0793564E+00  -6.8011440E-02   1.2910240E+01   3.3346407E+00
   2.0831046E+00  -1.2090226E-01   1.2859237E+01   3.3256702E+00
   2.0868361E+00   2.6184740E-02   1.2979103E+01   3.3222675E+00
   2.0901535E+00  -2.4234487E-02   1.2736744E+01   3.3249600E+00
   2.0932164E+00  -1.5159370E-01   1.2327459E+01   3.3112755E+00
   2.0967619E+00  -1.0230251E-01   1.2196198E+01   3.3065507E+00
   2.0995381E+00  -7.2974116E-02   1.1936011E+01   3.2998145E+00
   2.1029305E+00  -2.2621344E-01   1.1839765E+01   3.2923579E+00
   2.1068175E+00  -5.1876828E-02   1.1735596E+01   3.2877464E+00
   2.1097009E+00  -1.4592922E-01   1.1677362E+01   3.2807355E+00
   2.1130390E+00  -8.9619316E-02   1.1500263E+01   3.2788355E+00
   2.1169031E+00  -1.9859150E-01   1.1274053E+01   3.2758651E+00
   2.1205158E+00  -1.7551996E-03   1.0836802E+01   3.2695923E+00
   2.1240752E+00  -1.5326978E-01   1.0628125E+01   3.2604368E+00
   2.1267545E+00  -1.1274928E-01   1.0527891E+01   3.2557049E+00
   2.1297085E+00  -9.8994963E-02   1.0475527E+01   3.2493808E+00
   2.1343188E+00  -1.1717497E-01   1.0312321E+01   3.2453160E+00
   2.1373980E+00  -9.0540260E-02   1.0288416E+01   3.2425292E+00
   2.1404793E+00  -9.4784722E-02   9.8017912E+00   3.2371366E+00
   2.1438723E+00  -1.0601135E-01   9.6160088E+00   3.2286794E+00
   2.1470118E+00  -1.1651195E-01   9.3062944E+00   3.2260349E+00
   2.1506460E+00  -1.3509783E-01   9.0757256E+00   3.2178330E+00
   2.1533818E+00  -1.1714178E-01   9.0161142E+00   3.2263777E+00
   2.1573863E+00  -1.0551997E-01   8.8786888E+00   3.2197418E+00
   2.1612127E+00   6.9500133E-02   8.7606649E+00   3.2120385E+00
   2.1638818E+00  -1.6661552E-01   8.5099516E+00   3.2170248E+00
   2.1667683E+00  -1.6056786E-01   8.2212858E+00   3.2102058E+00
   2.1714506E+00  -9.4021536E-02   7.9594026E+00   3.2035601E+00
   2.1746299E+00  -1.7445815E-01   7.6383924E+00   3.2043483E+00
   2.1778698E+00  -1.4297633E-01   7.4697518E+00   3.1987021E+00
   2.1809404E+00  -1.0098611E-01   7.2253938E+00   3.1945574E+00
   2.1840539E+00  -9.4733752E-02   7.0217261E+00   3.1924894E+00
   2.1875968E+00  -1.6318737E-01   6.7925291E+00   3.1941185E+00
   2.1916986E+00  -1.0856086E-01   6.6196237E+00   3.1880426E+00
   2.1947861E+00  -9.7050719E-02   6.4013777E+00   3.1795757E+00
   2.1980233E+00  -8.1072263E-02   6.1300302E+00   3.1780059E+00
   2.2013874E+00  -1.2341038E-01   5.8540668E+00   3.1692281E+00
   2.2047527E+00  -1.1352089E-01   5.6372824E+00   3.1677358E+00
   2.2082682E+00  -1.5327588E-01   5.4432249E+00   3.1633425E+00
   2.2119856E+00  -1.3653630E-01   5.1814814E+00   3.1608796E+00
   2.2138460E+00  -1.2429384E-01   5.0999002E+00   3.1594048E+00
   2.2173493E+00  -1.1432441E-01   4.9373512E+00   3.1586869E+00
   2.2207642E+00  -1.1514090E-01   4.5901155E+00   3.1528230E+00
   2.2241836E+00  -1.5214737E-01   4.3600311E+00   3.1467454E+00
   2.2276466E+00  -1.6264127E-01   4.0388360E+00   3.1457417E+00
   2.2311785E+00  -1.6132984E-01   3.9016123E+00   3.1433885E+00
   2.2347543E+00  -6.5685742E-02   3.6644015E+00   3.1435111E+00
   2.2383649E+00  -1.8302466E-01   3.4693036E+00   3.1425450E+00
   2.2420239E+00  -1.3292171E-01   3.2372200E+00   3.1361825E+00
   2.2454572E+00  -1.7018375E-01   2.9444633E+00   3.1313374E+00
   2.2486854E+00  -6.4864270E-02   2.7271879E+00   3.1266813E+00
   2.2518833E+00  -1.0781795E-01   2.5553477E+00   3.1325996E+00
   2.2554090E+00  -1.9773178E-01   2.4024673E+00   3.1260941E+00
   2.2591546E+00  -1.4363095E-01   2.1414721E+00   3.1214461E+00
   2.2610512E+00  -1.6111095E-01   2.0397441E+00   3.1227980E+00
   2.2648003E+00  -1.6360049E-01   1.7141221E+00   3.1224403E+00
   2.2684803E+00  -1.8153362E-02   1.4841236E+00   3.1046216E+00
   2.2721364E+00  -1.5837912E-01   1.2787770E+00   3.1074486E+00
   2.2758083E+00  -1.5017150E-01   1.1773609E+00   3.1083250E+00
   2.2795959E+00  -1.4779098E-01   9.5228392E-01   3.1053174E+00
   2.2815888E+00  -1.7808881E-01   8.7838596E-01   3.1074364E+00
   2.2856729E+00  -2.6324958E-01   4.1259414E-01   3.1054809E+00
   2.2894371E+00  -1.6030455E-01   2.4349789E-01   3.0959554E+00
   2.2929986E+00  -2.5540594E-02   1.0902921E-02   3.1089597E+00
   2.2949140E+00  -1.5055482E-01  -3.9666478E-02   3.1007392E+00
   2.2988491E+00  -1.1317980E-01  -2.6618883E-01   3.1004527E+00
   2.3025753E+00  -2.1499886E-01  -4.7090170E-01   3.1040688E+00
   2.3061171E+00  -4.4166546E-02  -6.4933330E-01   3.1136682E+00
   2.3098819E+00  -2.0590030E-01  -8.2224262E-01   3.1059785E+00
   2.3118684E+00  -5.7997782E-02  -9.4997436E-01   3.1088791E+00
   2.3158271E+00  -1.5754923E-01  -1.2552431E+00   3.1090024E+00
   2.3196092E+00  -1.3152863E-01  -1.3587283E+00   3.1237659E+00
   2.3232462E+00  -1.7233026E-01  -1.5147990E+00   3.1260316E+00
   2.3267262E+00  -1.8395214E-01  -1.7336116E+00   3.1256261E+00
   2.3301051E+00  -7.8232549E-03  -1.9092804E+00   3.1176481E+00
   2.3319223E+00  -8.2119904E-02  -2.0829968E+00   3.1162598E+00
   2.3358338E+00  -1.8514018E-01  -2.2866826E+00   3.1155403E+00
   2.3397000E+00  -2.1286620E-01  -2.2063639E+00   3.1330810E+00
   2.3432765E+00  -9.8099180E-02  -2.5365462E+00   3.1286142E+00
   2.3470690E+00  -2.9492992E-01  -2.6137886E+00   3.1230147E+00
   2.3490536E+00  -2.9087487E-01  -2.7671394E+00   3.1168275E+00
   2.3530183E+00  -1.0981070E-01  -3.0319901E+00   3.1102953E+00
   2.3569844E+00  -3.6873631E-02  -3.1056488E+00   3.1156826E+00
   2.3589482E+00  -3.2191819E-01  -3.1447613E+00   3.1183102E+00
   2.3628342E+00  -1.3230768E-01  -3.2895086E+00   3.1205978E+00
   2.3666401E+00  -1.1602986E-01  -3.5324783E+00   3.1194055E+00
   2.3703222E+00  -1.2217653E-01  -3.5864747E+00   3.1126134E+00
   2.3740773E+00  -2.5282732E-01  -4.0227413E+00   3.1216846E+00
   2.3759599E+00  -2.2612473E-01  -3.9396923E+00   3.1209674E+00
   2.3797143E+00  -2.4386960E-01  -4.0658011E+00   3.1108859E+00
   2.3836858E+00  -2.3131661E-01  -4.2397285E+00   3.1181870E+00
