  flscon:  version 22.2.0.05  win64 2022 
 FLOW-3D   06:11:40  09/07/2023 qrjj     
   hydr3d   version  22.2.0.16 win64     09/12/2022 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob, pfob       
       1     1002      0.000E+00      2.280E+01
   time              pfxob_1         pfyob_1         pfzob_1         pfob_1
   1.9612188E+00   5.2209585E-03   2.0780356E+00  -7.1370357E-01   2.1971874E+00
   1.9839962E+00   4.1784425E-03   1.8522961E+00  -7.1373528E-01   1.9850532E+00
   2.0057557E+00   3.6327634E-03   1.6183357E+00  -7.1423268E-01   1.7689409E+00
   2.0301042E+00   1.3976216E-03   1.3832238E+00  -7.1492606E-01   1.5570579E+00
   2.0511026E+00   1.6132283E-03   1.1746078E+00  -7.1564525E-01   1.3754469E+00
   2.0751379E+00   4.3241689E-03   9.2642760E-01  -7.1689624E-01   1.1714209E+00
   2.0980277E+00   4.0804427E-03   6.8710941E-01  -7.1812856E-01   9.9390370E-01
   2.1197388E+00   5.9938519E-03   4.3130302E-01  -7.1924770E-01   8.3867484E-01
   2.1428726E+00   8.0966195E-03   1.7381965E-01  -7.2043318E-01   7.4114966E-01
   2.1650841E+00   6.8675075E-03   1.9059131E-02  -7.2160220E-01   7.2188652E-01
   2.1888514E+00   1.2907476E-02  -2.4911314E-01  -7.2298533E-01   7.6480830E-01
   2.2107339E+00   1.5819149E-02  -4.5220670E-01  -7.2466540E-01   8.5433078E-01
   2.2337015E+00   1.4858694E-02  -7.1999449E-01  -7.2531247E-01   1.0221013E+00
   2.2558672E+00   1.6723812E-02  -9.8834848E-01  -7.2679484E-01   1.2269243E+00
   2.2792716E+00   1.2810365E-02  -1.1568713E+00  -7.2717309E-01   1.3664904E+00
   2.3029325E+00   9.9119451E-03  -1.2633456E+00  -7.2970951E-01   1.4589778E+00
   2.3258040E+00   1.5027808E-02  -1.4326345E+00  -7.2985548E-01   1.6079044E+00
   2.3486438E+00   9.2289560E-03  -1.5211912E+00  -7.3105896E-01   1.6877663E+00
   2.3716424E+00   8.7915342E-03  -1.6306108E+00  -7.3119956E-01   1.7870708E+00
   2.3952439E+00   8.0473563E-03  -1.7521051E+00  -7.3123932E-01   1.8985910E+00
   2.4164355E+00   6.2075667E-03  -1.8539714E+00  -7.3006415E-01   1.9925467E+00
   2.4402800E+00   6.5107467E-03  -1.9251431E+00  -7.2816694E-01   2.0582626E+00
   2.4623020E+00   1.0369875E-02  -2.0101953E+00  -7.2644138E-01   2.1374538E+00
   2.4856112E+00   9.8522548E-03  -2.0782311E+00  -7.1891761E-01   2.1990871E+00
   2.5083537E+00   1.2100331E-02  -2.1251578E+00  -7.1372825E-01   2.2418408E+00
   2.5299418E+00   1.3782477E-02  -2.1639469E+00  -7.0201558E-01   2.2750125E+00
   2.5531645E+00   1.1878996E-02  -2.1829262E+00  -6.8925762E-01   2.2891886E+00
   2.5757792E+00   1.0477229E-02  -2.2070873E+00  -6.7601353E-01   2.3083193E+00
   2.5995262E+00   1.3073985E-02  -2.1949329E+00  -6.6188937E-01   2.2925966E+00
   2.6215417E+00   5.9848996E-03  -2.2009254E+00  -6.4968127E-01   2.2948191E+00
   2.6445496E+00   1.5214784E-03  -2.1664796E+00  -6.3964146E-01   2.2589328E+00
   2.6680045E+00   7.2972956E-03  -2.1263113E+00  -6.2843943E-01   2.2172482E+00
   2.6897030E+00   6.1424123E-03  -2.0072875E+00  -6.1689621E-01   2.0999527E+00
   2.7127597E+00   9.7233187E-03  -1.8541785E+00  -6.1159515E-01   1.9524654E+00
   2.7360666E+00   2.3271618E-03  -1.8688369E+00  -6.0605413E-01   1.9646522E+00
   2.7584989E+00   1.2871207E-02  -1.8034419E+00  -6.0018563E-01   1.9007343E+00
   2.7817450E+00   8.9517115E-03  -1.7377158E+00  -5.9604788E-01   1.8371199E+00
   2.8042221E+00   1.3614303E-02  -1.6163043E+00  -5.9209991E-01   1.7213969E+00
   2.8267794E+00   1.0512057E-02  -1.5417472E+00  -5.8931804E-01   1.6505729E+00
   2.8502917E+00  -2.7400251E-03  -1.3937144E+00  -5.8770055E-01   1.5125605E+00
   2.8724627E+00   8.6274249E-03  -1.3141996E+00  -5.8802658E-01   1.4397813E+00
   2.8960581E+00  -7.7661057E-03  -1.1848637E+00  -5.8771217E-01   1.3226367E+00
   2.9186294E+00   2.1316833E-03  -1.0898808E+00  -5.8691549E-01   1.2378670E+00
   2.9407322E+00   5.5353865E-03  -9.7639495E-01  -5.8608454E-01   1.1388032E+00
   2.9632242E+00   5.6868903E-05  -8.7621641E-01  -5.8553892E-01   1.0538553E+00
   2.9861140E+00   7.6888280E-04  -7.6807165E-01  -5.8456534E-01   9.6522081E-01
   3.0101478E+00   1.1237708E-03  -6.7542696E-01  -5.8367836E-01   8.9268315E-01
   3.0325894E+00   4.1416023E-04  -5.8765537E-01  -5.8355892E-01   8.2817870E-01
   3.0556266E+00   9.1295165E-05  -5.0306386E-01  -5.8328909E-01   7.7025932E-01
   3.0787969E+00   1.1983128E-03  -4.6141893E-01  -5.8295935E-01   7.4347186E-01
   3.1011045E+00   1.3494124E-03  -3.4897229E-01  -5.8309579E-01   6.7954707E-01
   3.1223392E+00   4.8942358E-04  -3.0314353E-01  -5.8286601E-01   6.5698481E-01
