  flscon:  version 22.2.0.05  win64 2022 
 FLOW-3D   14:10:46  09/07/2023 bbyu     
   hydr3d   version  22.2.0.16 win64     09/12/2022 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob, pfob       
       1     1002      0.000E+00      2.280E+01
   time              pfxob_1         pfyob_1         pfzob_1         pfob_1
   1.3914293E+00   1.1722427E-03   1.6483234E+00  -1.1799424E+00   2.0271249E+00
   1.4138178E+00  -1.0871232E-03   1.7395169E+00  -1.1867681E+00   2.1057868E+00
   1.4370508E+00  -3.6256062E-04   1.8374060E+00  -1.1936359E+00   2.1910791E+00
   1.4583536E+00  -5.9125887E-04   1.8940319E+00  -1.1993053E+00   2.2418051E+00
   1.4807403E+00  -3.2462692E-04   2.0125921E+00  -1.2085055E+00   2.3475544E+00
   1.5045201E+00   1.9824270E-03   2.0899701E+00  -1.2158036E+00   2.4178829E+00
   1.5278362E+00   9.4241707E-04   2.2005179E+00  -1.2259049E+00   2.5189526E+00
   1.5514336E+00   6.6726743E-03   2.2769401E+00  -1.2338715E+00   2.5897760E+00
   1.5741348E+00   2.8808194E-03   2.3653975E+00  -1.2417436E+00   2.6715238E+00
   1.5954870E+00   3.4470349E-03   2.4467812E+00  -1.2500716E+00   2.7476225E+00
   1.6182055E+00   3.3373646E-03   2.5103335E+00  -1.2566603E+00   2.8073084E+00
   1.6415162E+00   3.1272725E-03   2.5905311E+00  -1.2660789E+00   2.8833690E+00
   1.6640908E+00   3.2189072E-03   2.6538327E+00  -1.2795920E+00   2.9462168E+00
   1.6880331E+00   9.1906292E-03   2.7087555E+00  -1.2892678E+00   2.9999421E+00
   1.7094573E+00   9.5087904E-03   2.7479684E+00  -1.2978237E+00   3.0390406E+00
   1.7320088E+00   8.2545280E-03   2.7648959E+00  -1.3078294E+00   3.0586166E+00
   1.7555625E+00   5.9070387E-03   2.7736783E+00  -1.3187772E+00   3.0712376E+00
   1.7778735E+00   7.6784687E-03   2.7654872E+00  -1.3273852E+00   3.0675609E+00
   1.8015218E+00   6.2267501E-03   2.7485573E+00  -1.3351771E+00   3.0557003E+00
   1.8250954E+00   7.9822941E-03   2.6993642E+00  -1.3438845E+00   3.0154030E+00
   1.8463469E+00   9.2177568E-03   2.6465859E+00  -1.3510901E+00   2.9715226E+00
   1.8686951E+00   1.3022804E-02   2.5727375E+00  -1.3564624E+00   2.9084597E+00
   1.8913602E+00   9.2430739E-03   2.4757650E+00  -1.3602158E+00   2.8248336E+00
   1.9150710E+00   1.2757669E-02   2.3756814E+00  -1.3664432E+00   2.7406554E+00
   1.9386915E+00   1.2670422E-02   2.2414882E+00  -1.3747618E+00   2.6295247E+00
   1.9616416E+00   1.1332174E-02   2.0822179E+00  -1.3819448E+00   2.4991062E+00
   1.9836327E+00   1.3037857E-02   1.9036497E+00  -1.3882881E+00   2.3561401E+00
   2.0066998E+00   1.0368153E-02   1.7147454E+00  -1.3983748E+00   2.2126706E+00
   2.0300188E+00   9.9841328E-03   1.5097477E+00  -1.3943584E+00   2.0551577E+00
   2.0509164E+00   1.0334944E-02   1.3418384E+00  -1.3967081E+00   1.9368609E+00
   2.0758266E+00   9.1079585E-03   1.1388227E+00  -1.3970370E+00   1.8024186E+00
   2.0985477E+00   8.0439728E-03   8.8446879E-01  -1.3985710E+00   1.6547962E+00
   2.1214132E+00   6.5128030E-03   6.6972685E-01  -1.3999608E+00   1.5519235E+00
   2.1438639E+00   5.1703090E-03   4.5223969E-01  -1.4009686E+00   1.4721618E+00
   2.1665180E+00   3.9022272E-03   2.3102878E-01  -1.4022174E+00   1.4211274E+00
   2.1889267E+00   3.1059573E-03   1.7599316E-02  -1.4025581E+00   1.4026719E+00
   2.2120345E+00   1.9026399E-03  -1.3849628E-01  -1.4024383E+00   1.4092615E+00
   2.2350452E+00   1.2702288E-04  -4.0618935E-01  -1.4010997E+00   1.4587907E+00
   2.2568841E+00  -1.8249310E-04  -5.9888250E-01  -1.3979286E+00   1.5208105E+00
   2.2794139E+00   4.9873366E-04  -7.4136621E-01  -1.3906479E+00   1.5759206E+00
   2.3029249E+00  -3.7926383E-04  -9.1431516E-01  -1.3882428E+00   1.6622849E+00
   2.3255715E+00  -4.4511380E-03  -1.0627648E+00  -1.3849140E+00   1.7457020E+00
   2.3480120E+00  -1.0381980E-03  -1.1984715E+00  -1.3784543E+00   1.8266011E+00
   2.3717542E+00  -4.8851580E-03  -1.3340116E+00  -1.3716953E+00   1.9134154E+00
   2.3941700E+00  -4.6029580E-03  -1.4433283E+00  -1.3636725E+00   1.9856536E+00
   2.4167411E+00  -1.9328648E-02  -1.5365379E+00  -1.3567797E+00   2.0499203E+00
   2.4391530E+00  -2.0094621E-03  -1.5914987E+00  -1.3485019E+00   2.0859842E+00
   2.4618540E+00  -5.3344029E-03  -1.6876558E+00  -1.3262273E+00   2.1464131E+00
   2.4850972E+00  -9.3843639E-03  -1.8224014E+00  -1.3103038E+00   2.2445781E+00
   2.5078893E+00  -5.5375965E-03  -1.7479998E+00  -1.3142955E+00   2.1869857E+00
   2.5304480E+00  -3.9015913E-03  -1.7834519E+00  -1.2967222E+00   2.2050407E+00
   2.5524194E+00  -3.7776190E-03  -1.7864004E+00  -1.2853000E+00   2.2007356E+00
   2.5762715E+00  -1.3436811E-03  -1.7970102E+00  -1.2715942E+00   2.2014084E+00
   2.5980749E+00  -1.6695710E-03  -1.8092365E+00  -1.2546053E+00   2.2016752E+00
   2.6207759E+00  -3.4428047E-04  -1.7993379E+00  -1.2417796E+00   2.1862373E+00
   2.6444111E+00  -3.3325350E-04  -1.7910516E+00  -1.2273177E+00   2.1712151E+00
   2.6676347E+00   3.3970007E-03  -1.7374443E+00  -1.2103060E+00   2.1174431E+00
   2.6896698E+00   6.5450091E-04  -1.7477412E+00  -1.2022120E+00   2.1213000E+00
   2.7125823E+00  -6.1393762E-04  -1.7059393E+00  -1.1898127E+00   2.0798759E+00
   2.7363203E+00   1.9290744E-03  -1.6313955E+00  -1.1732739E+00   2.0094841E+00
   2.7590280E+00   1.7731136E-03  -1.5442624E+00  -1.1669707E+00   1.9356059E+00
   2.7814043E+00  -5.0326262E-04  -1.5609999E+00  -1.1623548E+00   1.9462245E+00
   2.8044827E+00   1.1528966E-03  -1.4900239E+00  -1.1522453E+00   1.8835715E+00
   2.8269498E+00   7.3123391E-04  -1.3821536E+00  -1.1456171E+00   1.7952124E+00
   2.8501897E+00   9.4464349E-06  -1.3376107E+00  -1.1404741E+00   1.7578064E+00
   2.8732247E+00   3.7038380E-03  -1.2719860E+00  -1.1359919E+00   1.7054149E+00
   2.8955412E+00   6.0331589E-03  -1.2272437E+00  -1.1333252E+00   1.6705058E+00
   2.9188747E+00  -8.1710532E-05  -1.1045811E+00  -1.1248033E+00   1.5764778E+00
   2.9407623E+00  -6.3456963E-03  -1.0687994E+00  -1.1227053E+00   1.5501095E+00
   2.9638641E+00  -4.6195230E-03  -9.0191782E-01  -1.1170174E+00   1.4356897E+00
   2.9870689E+00   3.0051966E-03  -8.2283217E-01  -1.1063657E+00   1.3788062E+00
   3.0095980E+00  -5.7797202E-05  -7.5221878E-01  -1.1035873E+00   1.3355665E+00
   3.0325212E+00   1.7240293E-04  -6.6095877E-01  -1.0928425E+00   1.2771730E+00
   3.0547526E+00   2.5462597E-03  -5.1311505E-01  -1.0939978E+00   1.2083563E+00
   3.0778899E+00  -2.4956344E-03  -5.0918704E-01  -1.0902721E+00   1.2033167E+00
   3.1010957E+00  -2.5082836E-03  -4.4506872E-01  -1.0855916E+00   1.1732867E+00
   3.1234572E+00   2.4009461E-03  -3.6809266E-01  -1.0827905E+00   1.1436491E+00
   3.1456079E+00   2.3450248E-03  -2.9825369E-01  -1.0796934E+00   1.1201334E+00
   3.1691859E+00   2.1385786E-03  -2.1600915E-01  -1.0763476E+00   1.0978109E+00
   3.1922436E+00   1.2933788E-03  -1.2391562E-01  -1.0741163E+00   1.0812413E+00
   3.2151878E+00   4.4446876E-03  -5.5404328E-02  -1.0721750E+00   1.0736148E+00
   3.2381518E+00   4.7418929E-04   5.0764348E-02  -1.0701249E+00   1.0713284E+00
   3.2606006E+00   2.1539589E-04   1.0887051E-01  -1.0695337E+00   1.0750606E+00
   3.2836132E+00  -3.4093001E-04   1.8016395E-01  -1.0691264E+00   1.0842003E+00
   3.3055487E+00  -1.7994245E-03   2.7855033E-01  -1.0687089E+00   1.1044148E+00
   3.3295984E+00  -2.1268548E-03   3.7808013E-01  -1.0692641E+00   1.1341405E+00
   3.3507228E+00  -3.7780604E-03   4.2379656E-01  -1.0695002E+00   1.1504123E+00
   3.3741798E+00  -2.5058729E-03   5.1827174E-01  -1.0707223E+00   1.1895622E+00
   3.3969104E+00  -8.9576578E-04   6.0398793E-01  -1.0724379E+00   1.2308230E+00
   3.4184079E+00  -9.4188924E-04   6.7610836E-01  -1.0738139E+00   1.2689364E+00
   3.4419577E+00  -8.3385775E-04   7.7755523E-01  -1.0763037E+00   1.3277886E+00
   3.4655800E+00   4.9013592E-04   8.7363344E-01  -1.0790854E+00   1.3884022E+00
   3.4894531E+00  -1.6122224E-04   9.7888511E-01  -1.0820607E+00   1.4591337E+00
   3.5115364E+00  -2.5382059E-04   1.0676242E+00  -1.0847086E+00   1.5219771E+00
   3.5331476E+00  -1.1865975E-03   1.1396799E+00  -1.0867082E+00   1.5747401E+00
   3.5559783E+00  -1.3660089E-03   1.2599038E+00  -1.0902925E+00   1.6661624E+00
   3.5793295E+00  -1.8862385E-04   1.3433139E+00  -1.0934107E+00   1.7320622E+00
   3.6016710E+00  -6.7722686E-03   1.4397860E+00  -1.0954432E+00   1.8091506E+00
   3.6242254E+00   2.0106789E-03   1.5251185E+00  -1.0954666E+00   1.8777747E+00
   3.6486931E+00   3.4998893E-04   1.6177857E+00  -1.0988480E+00   1.9556834E+00
   3.6705668E+00  -1.6926297E-03   1.6989495E+00  -1.0980300E+00   2.0228944E+00
   3.6947012E+00  -1.4904701E-03   1.8175189E+00  -1.1035678E+00   2.1263206E+00
   3.7153502E+00   6.6065026E-04   1.8845465E+00  -1.1057047E+00   2.1849711E+00
   3.7401223E+00   9.2083687E-04   1.9776297E+00  -1.1115501E+00   2.2686038E+00
   3.7626355E+00  -1.4830731E-04   2.0615082E+00  -1.1163373E+00   2.3443601E+00
   3.7857053E+00  -1.0193957E-04   2.1409636E+00  -1.1230335E+00   2.4176288E+00
   3.8068585E+00   4.7516928E-04   2.2248902E+00  -1.1284506E+00   2.4947019E+00
   3.8297751E+00   1.2252058E-04   2.3292122E+00  -1.1379592E+00   2.5923309E+00
   3.8520024E+00   9.9104538E-04   2.4105284E+00  -1.1462597E+00   2.6691871E+00
   3.8758152E+00   1.0817649E-03   2.4890587E+00  -1.1553514E+00   2.7441304E+00
   3.8991051E+00   4.1884792E-04   2.5539675E+00  -1.1668124E+00   2.8078821E+00
   3.9221535E+00   7.1262807E-04   2.6114244E+00  -1.1763893E+00   2.8641629E+00
   3.9437501E+00   1.9873178E-03   2.6643114E+00  -1.1854638E+00   2.9161420E+00
   3.9673376E+00   1.7357419E-03   2.6967804E+00  -1.1992654E+00   2.9514174E+00
   3.9899006E+00   3.2741942E-03   2.7173836E+00  -1.2112387E+00   2.9751108E+00
