  flscon:  version 22.2.0.05  win64 2022 
 FLOW-3D   12:02:48  10/13/2023 nhtt     
   hydr3d   version  22.2.0.16 win64     09/12/2022 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob, pfob       
       1     1002      0.000E+00      1.690E+01
   time              pfxob_1         pfyob_1         pfzob_1         pfob_1
   0.0000000E+00   1.2778055E-03   4.1082444E+00  -3.5015681E-01   4.1231403E+00
   8.4027124E-04   7.2750628E-01  -4.3216666E+02   4.5272436E+00   4.3219098E+02
   1.6516268E-02   3.1221188E-03   4.0201454E+00  -2.1707124E-01   4.0260029E+00
   3.3543941E-02   3.6501070E-03   4.2269688E+00  -2.2700971E-01   4.2330618E+00
   5.0866548E-02   3.0340175E-03   4.4313598E+00  -2.5313163E-01   4.4385848E+00
   6.8098664E-02  -1.1960165E-05   4.6001911E+00  -2.8007993E-01   4.6087093E+00
   8.4372081E-02   2.0736342E-03   4.7994690E+00  -3.1120417E-01   4.8095484E+00
   1.0135568E-01   3.8642308E-03   5.0027566E+00  -3.4813452E-01   5.0148563E+00
   1.1746980E-01   7.2061359E-03   5.1122246E+00  -3.6823794E-01   5.1254745E+00
   1.3551988E-01   6.4441427E-03   5.2844710E+00  -3.9819634E-01   5.2994561E+00
   1.5183045E-01   4.0323226E-04   5.4477763E+00  -4.2552122E-01   5.4643693E+00
   1.6917555E-01   1.4238528E-03   5.6308861E+00  -4.4826415E-01   5.6487012E+00
   1.8540803E-01   4.1220570E-03   5.7885294E+00  -4.5679393E-01   5.8065267E+00
   2.0239209E-01   6.1675827E-03   5.9351993E+00  -4.5648104E-01   5.9527307E+00
   2.2012369E-01   2.1153481E-03   6.0828576E+00  -4.6835008E-01   6.1008620E+00
   2.3689160E-01   4.2687389E-03   6.1778769E+00  -4.7308600E-01   6.1959658E+00
   2.5368291E-01  -7.1890927E-03   6.2961602E+00  -4.8127532E-01   6.3145318E+00
   2.7018997E-01   1.1541495E-02   6.3182430E+00  -5.3405517E-01   6.3407841E+00
   2.8705227E-01  -6.8905163E-03   6.3937550E+00  -6.0326451E-01   6.4221549E+00
   3.0453989E-01   8.1698131E-03   6.3447032E+00  -6.3200134E-01   6.3761077E+00
   3.2126459E-01  -1.2836625E-02   6.2831631E+00  -6.8151104E-01   6.3200283E+00
   3.3767456E-01  -1.1941931E-02   6.1641555E+00  -7.2348434E-01   6.2064791E+00
   3.5487640E-01  -1.5411220E-02   5.9610381E+00  -7.5387013E-01   6.0085382E+00
   3.7173760E-01  -2.1775184E-02   5.7603722E+00  -7.8660202E-01   5.8138719E+00
   3.8853890E-01  -1.5092111E-02   5.5121050E+00  -8.2793862E-01   5.5739579E+00
   4.0546402E-01   1.5646686E-03   5.1671534E+00  -8.6092520E-01   5.2383842E+00
   4.2279848E-01  -4.0244479E-02   4.8455591E+00  -8.8507211E-01   4.9258924E+00
   4.3925926E-01  -2.5599508E-02   4.5475926E+00  -9.3580437E-01   4.6429501E+00
   4.5630065E-01  -1.6655121E-02   4.1184158E+00  -9.8323196E-01   4.2341909E+00
   4.7331169E-01  -3.2079611E-02   3.5809484E+00  -1.0368456E+00   3.7281723E+00
   4.9026996E-01  -3.0442715E-02   3.0624294E+00  -1.0816697E+00   3.2479854E+00
   5.0719225E-01  -3.4970611E-02   2.4553285E+00  -1.1283796E+00   2.7024252E+00
   5.2413094E-01  -4.5714207E-02   1.8623132E+00  -1.1766720E+00   2.2033739E+00
   5.4073197E-01  -4.4687081E-02   1.3451864E+00  -1.2174915E+00   1.8148854E+00
   5.5760008E-01  -5.4248296E-02   8.2317555E-01  -1.2449518E+00   1.4934745E+00
   5.7482690E-01  -5.9838068E-02   1.0834700E-01  -1.2743238E+00   1.2803205E+00
   5.9129477E-01  -5.1542386E-02  -4.9147725E-01  -1.2780132E+00   1.3702278E+00
   6.0821849E-01  -6.7064263E-02  -1.0137733E+00  -1.2715062E+00   1.6275631E+00
