  flscon:  version 22.2.0.05  win64 2022 
 FLOW-3D   01:18:59  09/06/2023 lwbb     
   hydr3d   version  22.2.0.16 win64     09/12/2022 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob, pfob       
       1     1002      0.000E+00      2.280E+01
   time              pfxob_1         pfyob_1         pfzob_1         pfob_1
   1.3920702E+00   1.8674086E-03   2.0050056E+00  -5.8155882E-01   2.0876448E+00
   1.4145949E+00   2.5050642E-03   2.1110592E+00  -5.8691835E-01   2.1911299E+00
   1.4361159E+00   1.3530550E-03   2.1917984E+00  -5.9253949E-01   2.2704813E+00
   1.4593291E+00   1.7728540E-03   2.2662637E+00  -6.0095274E-01   2.3445892E+00
   1.4817356E+00   3.2901228E-03   2.3790841E+00  -6.0909510E-01   2.4558194E+00
   1.5050386E+00   2.6523198E-03   2.4477839E+00  -6.1715430E-01   2.5243876E+00
   1.5284815E+00   1.6483697E-03   2.5242109E+00  -6.2590367E-01   2.6006536E+00
   1.5501329E+00   1.2393411E-03   2.5986035E+00  -6.3337898E-01   2.6746795E+00
   1.5726836E+00   1.4185439E-03   2.6918318E+00  -6.4168209E-01   2.7672579E+00
   1.5969877E+00   2.0877530E-03   2.7866592E+00  -6.5129691E-01   2.8617587E+00
   1.6186653E+00   3.0785361E-03   2.8667760E+00  -6.6026342E-01   2.9418297E+00
   1.6404376E+00   3.7486264E-03   2.9428067E+00  -6.6995603E-01   3.0181065E+00
   1.6646832E+00   4.5634173E-03   3.0105424E+00  -6.7798311E-01   3.0859435E+00
   1.6868103E+00   6.0866354E-03   3.0577543E+00  -6.8514240E-01   3.1335793E+00
   1.7089640E+00   6.3461028E-03   3.0765164E+00  -6.8987435E-01   3.1529226E+00
   1.7330688E+00   4.6378849E-03   3.0942953E+00  -6.9464993E-01   3.1713126E+00
   1.7557099E+00   5.2024038E-03   3.0737665E+00  -7.0092040E-01   3.1526744E+00
   1.7777313E+00   4.1985530E-03   3.0325422E+00  -7.0602608E-01   3.1136479E+00
   1.8006763E+00   2.5182609E-03   2.9662862E+00  -7.0974237E-01   3.0500154E+00
   1.8245832E+00   6.4395182E-04   2.8976188E+00  -7.1282226E-01   2.9840090E+00
   1.8473670E+00   1.0606647E-02   2.8119972E+00  -7.1524674E-01   2.9015546E+00
   1.8697090E+00   1.0798670E-02   2.6987574E+00  -7.1500319E-01   2.7918880E+00
   1.8933300E+00   6.8443264E-03   2.5466952E+00  -7.1534795E-01   2.6452649E+00
   1.9160948E+00   7.2510196E-03   2.4057443E+00  -7.1406168E-01   2.5094905E+00
   1.9377414E+00   8.7242601E-03   2.2321188E+00  -7.1276855E-01   2.3431749E+00
   1.9597317E+00   9.9057779E-03   2.0548873E+00  -7.1165800E-01   2.1746533E+00
   1.9844047E+00   1.1521348E-02   1.8396939E+00  -7.1086878E-01   1.9722933E+00
   2.0074720E+00   1.2815594E-02   1.6147375E+00  -7.1043676E-01   1.7641604E+00
   2.0288270E+00   1.4374441E-02   1.5492806E+00  -7.0993173E-01   1.7042536E+00
   2.0507772E+00   1.6286852E-02   1.2365274E+00  -7.1097469E-01   1.4264468E+00
   2.0759051E+00   1.6509593E-02   9.6271420E-01  -7.1212757E-01   1.1975880E+00
   2.0966573E+00   1.6661236E-02   7.3483676E-01  -7.1323866E-01   1.0241934E+00
   2.1208224E+00   1.5860030E-02   3.7458858E-01  -7.1456957E-01   8.0695587E-01
   2.1430027E+00   1.3861524E-02   1.3288034E-01  -7.1536690E-01   7.2773558E-01
   2.1659663E+00   1.1049055E-02  -6.2806822E-02  -7.1676916E-01   7.1960044E-01
   2.1893804E+00   9.3898363E-03  -3.0305320E-01  -7.1764529E-01   7.7906621E-01
   2.2112052E+00   9.6590742E-03  -5.6718963E-01  -7.1880269E-01   9.1568261E-01
   2.2350168E+00   9.8851863E-03  -7.2591275E-01  -7.2049320E-01   1.0228184E+00
   2.2575245E+00   1.0328137E-02  -9.8317027E-01  -7.2118127E-01   1.2193575E+00
   2.2812822E+00   9.0847267E-03  -1.1421431E+00  -7.2392881E-01   1.3522745E+00
   2.3039539E+00   8.5011572E-03  -1.2661070E+00  -7.2555870E-01   1.4592924E+00
   2.3269732E+00   6.4919894E-03  -1.3752861E+00  -7.2730047E-01   1.5557699E+00
   2.3485620E+00   5.8701038E-03  -1.5044131E+00  -7.2903109E-01   1.6717594E+00
   2.3703852E+00   5.2894438E-03  -1.6404978E+00  -7.2900206E-01   1.7951894E+00
   2.3931975E+00   5.8698412E-03  -1.7337346E+00  -7.2874612E-01   1.8806757E+00
   2.4171019E+00   4.7225808E-03  -1.8339733E+00  -7.2875381E-01   1.9734646E+00
   2.4412210E+00   3.9489525E-03  -1.9084340E+00  -7.2753459E-01   2.0424109E+00
   2.4618702E+00   3.5659992E-03  -1.9831798E+00  -7.2480881E-01   2.1114836E+00
   2.4861014E+00   2.3777450E-03  -2.0462506E+00  -7.1922374E-01   2.1689699E+00
   2.5079751E+00   1.0557506E-03  -2.1173618E+00  -7.1071357E-01   2.2334583E+00
   2.5314858E+00   4.6348882E-06  -2.1618426E+00  -6.9901550E-01   2.2720444E+00
   2.5536072E+00   3.1173569E-03  -2.2011001E+00  -6.8836904E-01   2.3062315E+00
   2.5760109E+00   2.7235630E-03  -2.1735649E+00  -6.7167974E-01   2.2749825E+00
   2.5988204E+00  -1.3842940E-03  -2.2027550E+00  -6.6100132E-01   2.2997944E+00
   2.6212163E+00   6.9176580E-04  -2.1965950E+00  -6.4622754E-01   2.2896812E+00
   2.6446571E+00   8.4867136E-04  -2.1831806E+00  -6.3755876E-01   2.2743702E+00
   2.6680651E+00   1.1215677E-03  -2.1207552E+00  -6.2595528E-01   2.2112043E+00
   2.6903620E+00  -4.9468665E-04  -2.0707893E+00  -6.1652017E-01   2.1606169E+00
   2.7131255E+00   2.8222760E-03  -2.0166023E+00  -6.1038244E-01   2.1069551E+00
   2.7353404E+00   5.5904747E-03  -1.9246699E+00  -6.0522968E-01   2.0175948E+00
   2.7590621E+00   4.8510814E-03  -1.8387609E+00  -5.9853172E-01   1.9337283E+00
   2.7819784E+00  -2.0927290E-02  -1.7382437E+00  -5.9639180E-01   1.8378282E+00
   2.8045661E+00  -7.7227131E-03  -1.6081816E+00  -5.9244502E-01   1.7138549E+00
   2.8273857E+00   1.5572391E-02  -1.5254939E+00  -5.8847249E-01   1.6351372E+00
   2.8494489E+00  -1.0566043E-02  -1.4463960E+00  -5.8742476E-01   1.5611665E+00
   2.8732073E+00   9.7890357E-03  -1.3004787E+00  -5.8695960E-01   1.4268365E+00
   2.8951592E+00   8.0156606E-03  -1.2092860E+00  -5.8577144E-01   1.3437132E+00
   2.9177680E+00  -3.9872010E-03  -1.0879073E+00  -5.8577049E-01   1.2355911E+00
   2.9410725E+00   1.3985711E-03  -9.6825171E-01  -5.8495748E-01   1.1312332E+00
   2.9637370E+00  -2.2069679E-03  -8.6490899E-01  -5.8414572E-01   1.0436947E+00
   2.9863796E+00   3.5115008E-03  -7.8560197E-01  -5.8283699E-01   9.7820330E-01
   3.0096731E+00   6.1857415E-04  -6.8425220E-01  -5.8198142E-01   8.9827830E-01
   3.0325127E+00   3.6854146E-04  -6.2103790E-01  -5.8223909E-01   8.5128760E-01
   3.0547316E+00   4.7870064E-03  -5.5225182E-01  -5.8166945E-01   8.0208749E-01
