  flscon:  version 22.2.0.05  win64 2022 
 FLOW-3D   18:26:35  11/08/2023 rjju     
   hydr3d   version  22.2.0.16 win64     09/12/2022 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob, pfob       
       1      841      0.000E+00      1.417E+01
   time              pfxob_1         pfyob_1         pfzob_1         pfob_1
   1.7571284E+00   3.8204249E-02   6.5925784E+00  -2.9590173E-02   6.5927553E+00
   1.7746606E+00   2.5915032E-02   6.8782668E+00  -3.8760040E-02   6.8784246E+00
   1.7915155E+00   2.5211019E-02   7.2001743E+00  -5.3595025E-02   7.2004180E+00
   1.8080212E+00   4.1766059E-02   7.4382052E+00  -6.5116204E-02   7.4386072E+00
   1.8247474E+00   3.0891489E-02   7.7233706E+00  -8.9815311E-02   7.7239547E+00
   1.8417038E+00   2.0702850E-02   7.9835000E+00  -1.0628542E-01   7.9842343E+00
   1.8589957E+00   3.0757470E-02   8.2747555E+00  -1.3417701E-01   8.2759008E+00
   1.8754468E+00   1.4195520E-02   8.5035048E+00  -1.5234838E-01   8.5048809E+00
   1.8924297E+00   3.4248963E-02   8.7312508E+00  -1.6725001E-01   8.7329197E+00
   1.9098893E+00   5.7918686E-02   8.9328489E+00  -1.8009427E-01   8.9348516E+00
   1.9264288E+00   1.8663617E-02   9.0791874E+00  -2.0229106E-01   9.0814600E+00
   1.9434549E+00   3.0980863E-02   9.2307253E+00  -2.0335889E-01   9.2330170E+00
   1.9605098E+00   3.7576258E-02   9.3401184E+00  -2.3990868E-01   9.3432741E+00
   1.9772749E+00   2.9208383E-03   9.3029690E+00  -2.5342876E-01   9.3064203E+00
   1.9942729E+00   5.1574338E-02   9.3806973E+00  -2.9876959E-01   9.3855953E+00
   2.0112157E+00  -1.3220073E-03   9.4160357E+00  -3.2888103E-01   9.4217777E+00
   2.0279849E+00   7.3670082E-02   9.3360682E+00  -3.6971936E-01   9.3436766E+00
   2.0449529E+00   1.5719345E-02   9.2242279E+00  -4.2745516E-01   9.2341404E+00
   2.0620131E+00   3.5421852E-02   9.0709534E+00  -4.9536061E-01   9.0845375E+00
   2.0789990E+00   5.1924676E-02   8.8427696E+00  -5.4852015E-01   8.8599176E+00
   2.0952539E+00   6.1177149E-02   8.5875816E+00  -5.8708745E-01   8.6078434E+00
   2.1123772E+00   6.8517156E-02   8.1572924E+00  -6.4842558E-01   8.1833105E+00
   2.1291862E+00   6.9259562E-02   7.8806872E+00  -6.9980383E-01   7.9120002E+00
   2.1463287E+00   7.6162115E-02   7.5322323E+00  -7.5443059E-01   7.5703030E+00
   2.1630025E+00   7.9913899E-02   7.0837684E+00  -7.9741412E-01   7.1289573E+00
   2.1799212E+00   7.1821898E-02   6.6049948E+00  -8.4441829E-01   6.6591406E+00
   2.1971474E+00   7.8627132E-02   6.1290197E+00  -8.9559245E-01   6.1946068E+00
   2.2136974E+00   9.1701895E-02   5.5971775E+00  -9.1385305E-01   5.6720304E+00
   2.2310274E+00   1.1086136E-01   5.0157123E+00  -9.4802660E-01   5.1057239E+00
   2.2478137E+00   1.0253075E-01   4.4251671E+00  -9.6090275E-01   4.5294533E+00
   2.2649548E+00   9.9269584E-02   3.8885205E+00  -9.5307136E-01   4.0048461E+00
   2.2814500E+00   1.7243059E-01   3.3108833E+00  -9.1151786E-01   3.4383929E+00
   2.2987006E+00   1.3722685E-01   2.6683512E+00  -9.0080416E-01   2.8196414E+00
   2.3149979E+00   1.0133880E-01   2.1093025E+00  -8.6204463E-01   2.2809095E+00
   2.3323345E+00   8.1604503E-02   1.5650157E+00  -8.1554264E-01   1.7666475E+00
   2.3489048E+00   2.9576885E-02   1.0387274E+00  -7.5931698E-01   1.2870088E+00
   2.3662410E+00   9.4854727E-02   6.4024341E-01  -7.0587087E-01   9.5768613E-01
   2.3828285E+00   5.7759892E-02   2.0332813E-01  -6.8053901E-01   7.1260923E-01
   2.3997266E+00   4.5463525E-02  -1.5459552E-01  -6.4391917E-01   6.6377598E-01
   2.4169559E+00   4.3761041E-02  -4.9223116E-01  -5.9596497E-01   7.7419686E-01
   2.4333329E+00   5.7806008E-02  -8.2919967E-01  -5.3730029E-01   9.8975009E-01
   2.4502175E+00   4.3618895E-02  -1.0938810E+00  -4.5616940E-01   1.1859885E+00
   2.4672744E+00   2.2976475E-02  -1.3085053E+00  -3.6649728E-01   1.3590565E+00
   2.4841969E+00   2.6201917E-02  -1.5101972E+00  -3.1429848E-01   1.5427785E+00
   2.5012820E+00   2.2707788E-02  -1.6846347E+00  -2.5309476E-01   1.7036920E+00
   2.5177543E+00   5.0117802E-02  -1.8103957E+00  -1.9464061E-01   1.8215184E+00
   2.5346906E+00   5.3366099E-02  -1.8706095E+00  -1.2977912E-01   1.8758652E+00
   2.5517073E+00   4.7319312E-02  -1.9185498E+00  -9.2692502E-02   1.9213704E+00
   2.5685675E+00   4.8418276E-02  -1.9594063E+00  -5.5361964E-02   1.9607861E+00
   2.5852017E+00   4.1647341E-02  -1.8989842E+00   3.3445456E-03   1.8994437E+00
   2.6023991E+00   3.8979035E-02  -1.9317447E+00   5.7749782E-02   1.9330008E+00
   2.6195118E+00   4.9151618E-02  -1.9110398E+00   1.0924669E-01   1.9147907E+00
   2.6364906E+00   2.6144875E-02  -1.8120195E+00   1.5572537E-01   1.8188866E+00
   2.6532481E+00   1.6474787E-02  -1.7509506E+00   1.9495735E-01   1.7618479E+00
   2.6699560E+00   2.4308823E-02  -1.6316427E+00   2.4299063E-01   1.6498162E+00
   2.6867881E+00   2.5682688E-02  -1.5669121E+00   2.8749233E-01   1.5932750E+00
   2.7038987E+00  -3.2859594E-03  -1.4393770E+00   3.1695363E-01   1.4738644E+00
   2.7210166E+00   2.7033510E-02  -1.3133589E+00   3.5733694E-01   1.3613714E+00
   2.7376425E+00   5.4534875E-02  -1.1268224E+00   3.8501617E-01   1.1920319E+00
   2.7547905E+00   2.6272992E-02  -1.0249723E+00   4.1517735E-01   1.1061784E+00
   2.7717104E+00   2.4925739E-02  -9.1296446E-01   4.3722638E-01   1.0125672E+00
   2.7886641E+00   2.4790380E-02  -7.7156776E-01   4.5567045E-01   8.9641893E-01
   2.8051336E+00   3.2688957E-02  -5.9981275E-01   4.7268522E-01   7.6437896E-01
   2.8224614E+00   2.7159581E-02  -4.5273492E-01   4.7738600E-01   6.5848607E-01
   2.8394368E+00   3.7828151E-02  -2.8783876E-01   4.8609099E-01   5.6618601E-01
   2.8563764E+00   3.8347952E-02  -1.2767105E-01   4.9390277E-01   5.1157641E-01
   2.8727605E+00   4.5386355E-02   2.5909657E-02   5.0420630E-01   5.0690752E-01
   2.8896847E+00   4.1406620E-02   1.9704282E-01   5.2027136E-01   5.5787337E-01
   2.9067047E+00   8.3350278E-02   3.9023441E-01   5.2551663E-01   6.5984684E-01
   2.9235241E+00   3.7748698E-02   5.5840385E-01   5.3880465E-01   7.7688503E-01
   2.9406354E+00   3.7546530E-02   7.7486324E-01   5.4640067E-01   9.4888169E-01
   2.9576623E+00   3.2420285E-02   9.2838371E-01   5.5514759E-01   1.0821905E+00
   2.9744818E+00   4.0873256E-02   1.1377672E+00   5.6075817E-01   1.2691078E+00
   2.9910090E+00   3.2911971E-02   1.2756885E+00   5.6836993E-01   1.3969642E+00
   3.0082300E+00   3.8297620E-02   1.4702730E+00   5.7323599E-01   1.5785338E+00
   3.0248611E+00   4.5185179E-02   1.7088192E+00   5.8109087E-01   1.8054837E+00
   3.0419466E+00   3.7204005E-02   1.8802077E+00   5.8091980E-01   1.9682564E+00
   3.0590613E+00   4.3844938E-02   2.0354958E+00   5.8410269E-01   2.1180985E+00
   3.0757425E+00   5.4436121E-02   2.2431755E+00   5.8512092E-01   2.3188717E+00
   3.0928481E+00   4.3948356E-02   2.4782217E+00   5.8720982E-01   2.5472200E+00
   3.1093526E+00   5.6264617E-02   2.6874454E+00   5.8477885E-01   2.7509081E+00
   3.1266661E+00   4.8017029E-02   2.9545887E+00   5.8435041E-01   3.0122027E+00
   3.1433306E+00   4.6978910E-02   3.1837025E+00   5.8425003E-01   3.2372081E+00
   3.1606071E+00   6.1290804E-02   3.4310718E+00   5.8233845E-01   3.4806793E+00
   3.1774626E+00   6.0942329E-02   3.7150910E+00   5.7970947E-01   3.7605424E+00
   3.1944251E+00   6.0770690E-02   4.0140991E+00   5.7833749E-01   4.0560031E+00
   3.2106671E+00   6.7613974E-02   4.3352242E+00   5.6766295E-01   4.3727541E+00
