  flscon:  version 22.2.0.05  win64 2022 
 FLOW-3D   13:45:10  10/11/2023 jupc     
   hydr3d   version  22.2.0.16 win64     09/12/2022 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob, pfob       
       1     1002      0.000E+00      8.160E+00
   time              pfxob_1         pfyob_1         pfzob_1         pfob_1
   9.3820554E-01   1.5707662E-02  -4.0392776E+00   1.3194141E+00   4.2493367E+00
   9.4648814E-01   9.3465595E-04  -4.1459098E+00   1.3186444E+00   4.3505626E+00
   9.5434254E-01  -3.2189160E-03  -4.2596173E+00   1.3138156E+00   4.4576297E+00
   9.6264851E-01   9.1201467E-03  -4.3668985E+00   1.3091823E+00   4.5589304E+00
   9.7117084E-01  -9.9255610E-04  -4.4308209E+00   1.3061702E+00   4.6193352E+00
   9.7928661E-01   2.3720963E-02  -4.4724960E+00   1.3048897E+00   4.6590257E+00
   9.8751175E-01   1.2481491E-02  -4.5100756E+00   1.3038799E+00   4.6947885E+00
   9.9533033E-01  -1.5572120E-02  -4.4788141E+00   1.3039716E+00   4.6648002E+00
   1.0037413E+00  -2.8266036E-04  -4.4685998E+00   1.3040197E+00   4.6549816E+00
   1.0115281E+00  -4.9256645E-03  -4.3850904E+00   1.3036119E+00   4.5747614E+00
   1.0203695E+00   3.2087520E-02  -4.2526011E+00   1.3093746E+00   4.4497313E+00
   1.0282155E+00   5.6537408E-02  -4.2441998E+00   1.3064656E+00   4.4410901E+00
   1.0363181E+00  -3.0084927E-02  -4.1308942E+00   1.3161746E+00   4.3356090E+00
   1.0445639E+00  -7.2441506E-03  -3.9837854E+00   1.3254133E+00   4.1984901E+00
   1.0525839E+00   5.7984058E-02  -3.7724037E+00   1.3275596E+00   3.9996006E+00
   1.0607803E+00   5.3464893E-02  -3.6600797E+00   1.3288531E+00   3.8942127E+00
   1.0690967E+00  -5.8925867E-02  -3.5083125E+00   1.3352504E+00   3.7542806E+00
   1.0773476E+00   1.4757017E-02  -3.3768122E+00   1.3357246E+00   3.6314240E+00
   1.0848683E+00  -1.4176087E-02  -3.1895440E+00   1.3406711E+00   3.4598830E+00
   1.0935934E+00  -3.5339087E-02  -2.9146502E+00   1.3423301E+00   3.2090940E+00
   1.1012447E+00  -5.1551298E-03  -2.6807296E+00   1.3438780E+00   2.9987240E+00
   1.1096741E+00  -5.0984565E-03  -2.4521563E+00   1.3458885E+00   2.7972329E+00
   1.1174656E+00   5.6175515E-03  -2.2468143E+00   1.3488480E+00   2.6206100E+00
   1.1258775E+00   8.2582030E-03  -2.0626662E+00   1.3494248E+00   2.4648747E+00
   1.1344230E+00  -8.3599109E-03  -1.7935026E+00   1.3529747E+00   2.2466111E+00
   1.1425577E+00  -1.2466520E-02  -1.5511525E+00   1.3538610E+00   2.0589242E+00
   1.1507450E+00  -2.0932924E-02  -1.3620803E+00   1.3550483E+00   1.9214206E+00
   1.1582652E+00  -2.0544454E-03  -1.1077161E+00   1.3597524E+00   1.7538432E+00
   1.1671468E+00   4.4223228E-03  -9.1300195E-01   1.3617042E+00   1.6394604E+00
   1.1750827E+00   2.9581806E-02  -7.5712448E-01   1.3646343E+00   1.5608777E+00
   1.1836146E+00   1.4312000E-02  -4.1291055E-01   1.3648878E+00   1.4260501E+00
   1.1909366E+00  -1.5464784E-02  -4.3882984E-01   1.3689649E+00   1.4376633E+00
   1.1997238E+00   2.9551733E-02   6.7611247E-02   1.3703089E+00   1.3722941E+00
   1.2080548E+00   8.3859399E-02   2.8520003E-01   1.3742938E+00   1.4060779E+00
   1.2153999E+00  -2.0850072E-02   4.5299715E-01   1.3805387E+00   1.4531099E+00
   1.2239377E+00   3.6487870E-02   7.0914024E-01   1.3845891E+00   1.5560522E+00
   1.2324929E+00   8.7951003E-03   9.8122668E-01   1.3892740E+00   1.7008719E+00
   1.2398276E+00   1.1324770E-02   1.1685426E+00   1.3943108E+00   1.8192644E+00
   1.2479721E+00   7.2169807E-03   1.3633631E+00   1.4006948E+00   1.9546758E+00
   1.2564934E+00  -5.5941645E-02   1.7069522E+00   1.4120289E+00   2.2159965E+00
   1.2648029E+00  -1.6607068E-03   1.8381160E+00   1.4177536E+00   2.3213570E+00
   1.2728060E+00  -1.7280694E-02   2.0325909E+00   1.4244596E+00   2.4820976E+00
   1.2805573E+00  -1.0349203E-02   2.2922380E+00   1.4326214E+00   2.7031214E+00
   1.2894191E+00  -5.6984103E-03   2.4607553E+00   1.4417691E+00   2.8520250E+00
   1.2977865E+00   3.2919083E-02   2.7399762E+00   1.4514421E+00   3.1008446E+00
   1.3050379E+00  -7.9553891E-03   2.8472528E+00   1.4562356E+00   3.1980517E+00
   1.3138254E+00   9.5709981E-03   3.0489779E+00   1.4657272E+00   3.3830037E+00
   1.3219113E+00  -8.0522345E-03   3.3119400E+00   1.4741850E+00   3.6252217E+00
   1.3303676E+00  -4.1452399E-03   3.4464457E+00   1.4800510E+00   3.7508075E+00
   1.3382214E+00  -3.4616169E-02   3.6293223E+00   1.4847589E+00   3.9214394E+00
   1.3464873E+00  -3.8763959E-02   3.7855127E+00   1.4875082E+00   4.0674672E+00
   1.3548757E+00  -5.0115064E-02   3.9922707E+00   1.4890379E+00   4.2612171E+00
   1.3623836E+00  -2.7133763E-02   4.1678357E+00   1.4962416E+00   4.4283552E+00
   1.3709960E+00  -3.2499041E-02   4.3020186E+00   1.4926293E+00   4.5537200E+00
   1.3792206E+00   2.4516259E-03   4.4747000E+00   1.4948350E+00   4.7177830E+00
   1.3869997E+00  -1.3847061E-02   4.6138625E+00   1.5008479E+00   4.8518515E+00
   1.3954936E+00  -1.7496139E-02   4.6527300E+00   1.4953572E+00   4.8871565E+00
   1.4037763E+00  -1.9992335E-02   4.7461753E+00   1.4926803E+00   4.9754071E+00
   1.4116495E+00  -1.2080843E-02   4.7795835E+00   1.4782654E+00   5.0029826E+00
   1.4195197E+00  -3.0306259E-02   4.9046712E+00   1.4794124E+00   5.1230245E+00
   1.4275894E+00  -1.4750508E-02   4.8582659E+00   1.4699541E+00   5.0757985E+00
   1.4358953E+00  -1.7825337E-02   4.8045492E+00   1.4473597E+00   5.0178542E+00
   1.4442618E+00  -3.5195384E-02   4.7133183E+00   1.4298542E+00   4.9255548E+00
   1.4524721E+00  -1.3739353E-02   4.6456003E+00   1.4245528E+00   4.8591299E+00
   1.4604619E+00  -2.1600280E-02   4.5496702E+00   1.4115820E+00   4.7636676E+00
   1.4691261E+00  -1.9368840E-02   4.3836222E+00   1.3992341E+00   4.6015620E+00
   1.4769192E+00  -2.6092057E-03   4.3148251E+00   1.3961629E+00   4.5350847E+00
   1.4854376E+00  -1.3946561E-03   4.1184220E+00   1.3784578E+00   4.3429885E+00
   1.4935974E+00   6.6903667E-03   3.8735161E+00   1.3695816E+00   4.1085186E+00
   1.5013411E+00   1.7695030E-02   3.7075906E+00   1.3600169E+00   3.9492006E+00
   1.5097145E+00   3.7842607E-03   3.4893897E+00   1.3485174E+00   3.7409027E+00
   1.5180252E+00   1.9224327E-02   3.2435343E+00   1.3402212E+00   3.5095694E+00
   1.5258467E+00   3.0158008E-02   3.0202026E+00   1.3119549E+00   3.2929864E+00
   1.5341164E+00   2.8025163E-02   2.7270615E+00   1.3208990E+00   3.0302515E+00
   1.5420129E+00   6.0578720E-03   2.4836643E+00   1.3179543E+00   2.8116951E+00
   1.5502537E+00  -8.9129284E-03   2.1799316E+00   1.3033292E+00   2.5398519E+00
   1.5586087E+00   2.6991838E-03   1.9228474E+00   1.2997308E+00   2.3209157E+00
   1.5669224E+00   1.3876290E-02   1.6482629E+00   1.3015990E+00   2.1002674E+00
   1.5753690E+00   4.1159266E-03   1.2786802E+00   1.3005993E+00   1.8238965E+00
   1.5834147E+00   2.8822783E-03   9.9533010E-01   1.2977037E+00   1.6354587E+00
   1.5918151E+00   6.8763075E-03   6.3028651E-01   1.2999866E+00   1.4447399E+00
   1.5995493E+00   2.6248181E-03   3.0662364E-01   1.3011048E+00   1.3367492E+00
   1.6079640E+00  -3.7976750E-03   3.8266677E-02   1.3033725E+00   1.3039396E+00
   1.6153765E+00   2.7511660E-03  -2.4566986E-01   1.3051908E+00   1.3281131E+00
   1.6245028E+00   1.1852919E-02  -5.5034852E-01   1.3065989E+00   1.4178239E+00
   1.6326040E+00   3.3359401E-02  -8.9218134E-01   1.3069423E+00   1.5827820E+00
   1.6403668E+00   5.1661581E-03  -1.2264569E+00   1.3051809E+00   1.7910110E+00
   1.6478878E+00   2.1723451E-02  -1.3622017E+00   1.2999305E+00   1.8830519E+00
   1.6563734E+00   9.0454891E-03  -1.7052172E+00   1.2954794E+00   2.1415215E+00
   1.6650544E+00  -1.8821803E-03  -1.9658617E+00   1.2954129E+00   2.3542962E+00
   1.6730466E+00   1.2144636E-02  -2.2299135E+00   1.2963357E+00   2.5793698E+00
   1.6808013E+00   2.5387282E-02  -2.3900647E+00   1.2978649E+00   2.7198358E+00
   1.6886430E+00   8.2371170E-03  -2.6521914E+00   1.2981209E+00   2.9528468E+00
   1.6972686E+00   4.7035455E-03  -2.9067049E+00   1.3001746E+00   3.1842442E+00
   1.7058468E+00  -2.3979138E-04  -3.1264637E+00   1.3032618E+00   3.3872209E+00
   1.7132685E+00   5.0605065E-03  -3.3008194E+00   1.3080419E+00   3.5505502E+00
   1.7213537E+00   8.7661184E-03  -3.4921744E+00   1.3098772E+00   3.7297637E+00
   1.7295338E+00   2.3408171E-02  -3.6640177E+00   1.3133955E+00   3.8923748E+00
   1.7380697E+00   8.8622877E-03  -3.8406055E+00   1.3092231E+00   4.0576339E+00
   1.7462739E+00   9.5105208E-03  -3.9362211E+00   1.3055427E+00   4.1470914E+00
   1.7540697E+00  -1.1895490E-02  -4.1039619E+00   1.3020793E+00   4.3055844E+00
   1.7629337E+00   3.7487827E-03  -4.1681552E+00   1.2956461E+00   4.3648858E+00
   1.7705430E+00  -1.6473379E-02  -4.2638226E+00   1.2950792E+00   4.4561963E+00
