  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   16:31:12  02/12/2024 cero     
   hydr3d   version  23.2.0.20 win64     12/04/2023 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob       
       1     1002      0.000E+00      3.376E+00
   time              pfxob_1         pfyob_1         pfzob_1
   1.1411037E+00   6.2889114E-02  -4.8658962E+00   7.4653164E-02
   1.1442969E+00   6.4385168E-02  -4.8036323E+00   7.7835724E-02
   1.1482148E+00   5.9755247E-02  -4.7431231E+00   7.9675049E-02
   1.1512934E+00   7.6119922E-02  -4.6546435E+00   8.1683464E-02
   1.1543249E+00   5.7277333E-02  -4.6226888E+00   8.1591718E-02
   1.1580511E+00   5.7163294E-02  -4.5756469E+00   8.5291475E-02
   1.1609842E+00   5.5924859E-02  -4.5348973E+00   8.6190812E-02
   1.1645932E+00   3.4979880E-02  -4.3538589E+00   9.4354458E-02
   1.1681417E+00   6.4206958E-02  -4.3924303E+00   7.8408688E-02
   1.1716326E+00   4.2499766E-02  -4.3613305E+00   8.8376157E-02
   1.1750687E+00   3.9722010E-02  -4.2470407E+00   9.4007336E-02
   1.1784525E+00   3.8851835E-02  -4.1938009E+00   9.3893729E-02
   1.1817862E+00   4.5906838E-02  -4.1608605E+00   9.0561688E-02
   1.1850721E+00   4.2582080E-02  -4.1176133E+00   9.3827285E-02
   1.1883119E+00   4.0675383E-02  -4.0550489E+00   9.6810564E-02
   1.1915079E+00   3.8952332E-02  -3.9604013E+00   9.6792109E-02
   1.1952875E+00   4.3047953E-02  -3.9031067E+00   9.6908122E-02
   1.1983925E+00   3.9460510E-02  -3.8720527E+00   9.7206414E-02
   1.2019769E+00   4.6126120E-02  -3.7792253E+00   9.9991590E-02
   1.2055453E+00   3.9565518E-02  -3.7444201E+00   1.0107323E-01
   1.2086734E+00   2.7555477E-02  -3.6696501E+00   1.0259223E-01
   1.2118746E+00   3.8576953E-02  -3.6273437E+00   1.0414125E-01
   1.2150857E+00   3.4338545E-02  -3.5832794E+00   9.9176429E-02
   1.2183095E+00   3.8611904E-02  -3.4962561E+00   1.0099047E-01
   1.2226275E+00   2.9986143E-02  -3.4521523E+00   1.0423575E-01
   1.2258773E+00   3.5662025E-02  -3.3811865E+00   1.0582408E-01
   1.2291300E+00   3.2064542E-02  -3.3060887E+00   1.0819224E-01
   1.2323861E+00   2.9988619E-02  -3.2611799E+00   1.0783395E-01
   1.2356457E+00   2.5457667E-02  -3.2092726E+00   1.0968678E-01
   1.2389076E+00   3.2410093E-02  -3.1739988E+00   1.1105970E-01
   1.2421727E+00   3.8822845E-02  -3.0880859E+00   1.1108550E-01
   1.2454395E+00   3.3297811E-02  -3.0267408E+00   1.1255567E-01
   1.2486895E+00   3.3416107E-02  -2.9600532E+00   1.1454218E-01
   1.2529324E+00   3.0947266E-02  -2.8982253E+00   1.1300399E-01
   1.2560536E+00   3.1178495E-02  -2.8484371E+00   1.1422376E-01
   1.2592554E+00   2.9465416E-02  -2.8151233E+00   1.1550985E-01
   1.2624680E+00   2.1838674E-02  -2.7259541E+00   1.1459814E-01
   1.2663261E+00   2.4603726E-02  -2.6477363E+00   1.1657821E-01
   1.2692208E+00   2.4644874E-02  -2.5951550E+00   1.1857816E-01
   1.2723644E+00   2.1045510E-02  -2.5250757E+00   1.2080064E-01
   1.2756590E+00   2.2693396E-02  -2.4715006E+00   1.2129565E-01
   1.2789561E+00   2.7926901E-02  -2.4165504E+00   1.2208136E-01
   1.2833573E+00   2.0765396E-02  -2.3600492E+00   1.1982859E-01
   1.2866621E+00   1.9561592E-02  -2.3032813E+00   1.2163500E-01
   1.2899703E+00   2.1089125E-02  -2.1719341E+00   1.2281418E-01
   1.2932822E+00   2.9858144E-02  -2.1388943E+00   1.2027721E-01
   1.2965977E+00   1.6508410E-02  -2.1215396E+00   1.2361493E-01
   1.2995962E+00   1.6084414E-02  -2.0830545E+00   1.2160499E-01
   1.3027914E+00   2.4231745E-02  -1.9863343E+00   1.2427533E-01
   1.3061202E+00   2.3465579E-02  -1.8767043E+00   1.2550773E-01
   1.3094537E+00   2.5145289E-02  -1.8306805E+00   1.2548497E-01
   1.3127924E+00   2.4494417E-02  -1.8107443E+00   1.2434072E-01
   1.3170563E+00   1.0636335E-02  -1.7734956E+00   1.2172391E-01
   1.3201119E+00   1.9398719E-02  -1.6719446E+00   1.2390509E-01
   1.3231205E+00   2.0536255E-02  -1.6047174E+00   1.2441765E-01
   1.3271046E+00   1.5318289E-02  -1.5536540E+00   1.2620524E-01
   1.3301041E+00   2.7944444E-02  -1.4711998E+00   1.2497960E-01
   1.3330573E+00   1.5819091E-02  -1.4041363E+00   1.2435093E-01
   1.3371522E+00  -8.2122432E-03  -1.3412868E+00   1.2248370E-01
   1.3404503E+00   1.2445275E-02  -1.2574780E+00   1.2694259E-01
   1.3433037E+00   1.6437409E-02  -1.2180202E+00   1.2728225E-01
   1.3472438E+00   2.0650819E-02  -1.1716293E+00   1.2101989E-01
   1.3507409E+00   1.7200518E-02  -1.0536807E+00   1.2435684E-01
   1.3538289E+00   3.9127176E-03  -9.7745901E-01   1.2965158E-01
   1.3570187E+00   8.6152982E-03  -9.9204224E-01   1.2701306E-01
   1.3601884E+00   8.4097888E-03  -8.8651222E-01   1.2846400E-01
   1.3636675E+00   1.2551831E-02  -8.1505829E-01   1.2285386E-01
   1.3674812E+00   1.4465097E-02  -7.3071140E-01   1.2858623E-01
   1.3706417E+00   1.4619784E-02  -6.7936999E-01   1.2494065E-01
   1.3737991E+00   7.3319920E-03  -6.2771660E-01   1.2839077E-01
   1.3769652E+00   9.7109014E-03  -5.3946090E-01   1.2450716E-01
   1.3811560E+00  -4.4753393E-03  -4.4064245E-01   1.2047757E-01
   1.3843256E+00   2.2737503E-03  -3.8192034E-01   1.3222794E-01
   1.3875195E+00   1.1073354E-03  -3.8213348E-01   1.2794015E-01
   1.3907124E+00   9.9255675E-03  -2.9669586E-01   1.3137411E-01
   1.3938836E+00   1.2981152E-02  -1.7995018E-01   1.2472738E-01
   1.3981224E+00  -1.3169593E-02  -6.7297369E-02   1.2788224E-01
   1.4011331E+00  -1.6057273E-02  -3.4501206E-03   1.2657274E-01
   1.4041412E+00  -2.3021635E-02  -4.8808474E-02   1.2896892E-01
   1.4080811E+00   4.3786434E-03   1.3207655E-01   1.2819271E-01
   1.4109812E+00   6.5993960E-03   2.3425613E-01   1.2228399E-01
   1.4147855E+00  -3.0797087E-03   2.7027786E-01   1.2447641E-01
   1.4181310E+00  -6.8515388E-04   3.1209514E-01   1.2711990E-01
   1.4210358E+00  -4.9872668E-03   3.8525763E-01   1.2820564E-01
   1.4248664E+00  -1.0062927E-02   3.9745080E-01   1.1908090E-01
   1.4281507E+00  -1.1025682E-04   6.0451370E-01   1.2859866E-01
   1.4311826E+00  -1.4515238E-02   6.0392469E-01   1.2531181E-01
   1.4346952E+00  -1.9686803E-02   6.8475759E-01   1.2042241E-01
   1.4379618E+00   1.8293338E-02   7.8327197E-01   1.2632284E-01
   1.4416265E+00  -1.8424848E-02   8.7090027E-01   1.2170894E-01
   1.4450798E+00   1.5887626E-02   9.1812742E-01   1.2524515E-01
   1.4484063E+00  -1.6256088E-02   1.0181139E+00   1.2661661E-01
   1.4517177E+00  -3.0791236E-02   1.0861989E+00   1.2606823E-01
   1.4547353E+00  -5.9494696E-04   1.1598456E+00   1.2868406E-01
   1.4586698E+00  -1.3137673E-02   1.2504423E+00   1.1890774E-01
   1.4619260E+00  -2.2491680E-02   1.2742274E+00   1.2646204E-01
   1.4652799E+00   9.2084017E-03   1.4011021E+00   1.2170085E-01
   1.4687736E+00  -2.7525183E-02   1.4761013E+00   1.2465406E-01
   1.4714835E+00  -3.9875684E-03   1.5141244E+00   1.2350239E-01
   1.4752203E+00  -1.4496521E-02   1.6029214E+00   1.2701131E-01
   1.4788654E+00  -1.3061852E-02   1.7050300E+00   1.2169220E-01
   1.4818993E+00  -2.0600809E-02   1.7768933E+00   1.2149246E-01
   1.4857774E+00  -2.4159612E-02   1.8818457E+00   1.2656035E-01
   1.4885662E+00  -1.7745465E-02   1.9528674E+00   1.2769765E-01
   1.4917945E+00  -1.1625866E-02   2.0197649E+00   1.2276571E-01
   1.4954393E+00  -2.0334587E-02   2.1840591E+00   1.1299103E-01
   1.4991739E+00  -1.4113505E-02   2.1986217E+00   1.1903144E-01
   1.5029335E+00  -2.0682340E-02   2.1848972E+00   1.2030250E-01
   1.5060548E+00  -2.1098711E-02   2.2742410E+00   1.1573242E-01
   1.5092163E+00  -1.9951301E-02   2.4507310E+00   1.1663204E-01
   1.5128521E+00  -3.0644417E-02   2.4936342E+00   1.1469872E-01
   1.5160280E+00  -2.3886492E-03   2.5578244E+00   1.1751924E-01
   1.5195318E+00  -1.5923796E-02   2.6389880E+00   1.0691130E-01
   1.5224301E+00  -2.5714569E-02   2.6882572E+00   1.1790702E-01
   1.5257851E+00  -4.3376270E-03   2.8090007E+00   1.0136347E-01
   1.5293782E+00  -3.1879552E-02   2.8965120E+00   1.1086579E-01
   1.5329055E+00  -2.8126422E-02   2.9437783E+00   1.0883459E-01
   1.5363725E+00   1.2428466E-03   3.0337138E+00   1.0634721E-01
   1.5398461E+00   5.1612826E-03   3.2602308E+00   1.0332777E-01
   1.5434110E+00  -2.6801882E-02   3.2386684E+00   1.0550377E-01
   1.5457790E+00  -1.2390296E-02   3.1934698E+00   1.0639305E-01
   1.5493191E+00  -4.6600077E-02   3.2793441E+00   1.0271646E-01
   1.5528467E+00  -9.6092038E-03   3.4554029E+00   9.9579997E-02
   1.5563624E+00  -1.2413614E-02   3.5646875E+00   9.7193986E-02
   1.5597724E+00   9.6100448E-03   3.5849843E+00   9.3334362E-02
   1.5630784E+00  -1.5746238E-02   3.6570287E+00   9.7888723E-02
   1.5662861E+00  -1.2904845E-02   3.7611358E+00   9.2978790E-02
   1.5693655E+00  -1.6084751E-02   3.8367565E+00   8.6904928E-02
   1.5733802E+00  -2.2535132E-02   3.9373696E+00   9.1200076E-02
   1.5763185E+00  -2.8266182E-02   3.9833934E+00   9.2239626E-02
   1.5800785E+00  -3.8271216E-03   4.1053724E+00   8.6149715E-02
   1.5837779E+00   7.3609841E-03   4.1685109E+00   8.9598842E-02
   1.5865197E+00  -2.6513772E-02   4.2269850E+00   8.2317479E-02
   1.5901088E+00  -1.3356732E-02   4.3196726E+00   8.4370092E-02
   1.5936341E+00   8.1529077E-03   4.4198842E+00   8.0474220E-02
   1.5971740E+00  -1.9385440E-02   4.4793234E+00   7.4213974E-02
   1.5998336E+00  -1.4080107E-02   4.5249581E+00   7.7267729E-02
   1.6033194E+00  -1.5111482E-03   4.6228495E+00   7.8445129E-02
   1.6067201E+00  -4.6598349E-02   4.7000852E+00   7.1387924E-02
   1.6100798E+00   2.2968659E-03   4.8145261E+00   7.1825221E-02
   1.6133811E+00  -2.3731181E-02   4.8590875E+00   6.6712759E-02
   1.6174306E+00   7.3341294E-03   4.9293356E+00   7.1226187E-02
   1.6206117E+00  -9.3938224E-03   5.0335097E+00   7.1445495E-02
   1.6237434E+00  -1.1598556E-02   5.0895500E+00   6.5469183E-02
   1.6275921E+00   1.8316794E-03   5.2137337E+00   5.2043274E-02
   1.6306210E+00  -1.7544538E-02   5.3267488E+00   3.3076748E-02
   1.6343629E+00  -8.3029056E-03   5.3536544E+00   6.7561209E-02
   1.6373945E+00  -6.5448307E-03   5.4211969E+00   6.2884629E-02
   1.6405418E+00  -2.0303130E-02   5.4985838E+00   6.6884339E-02
   1.6443233E+00  -1.7925571E-03   5.5977359E+00   5.6303319E-02
   1.6476527E+00  -9.5514245E-03   5.6702828E+00   5.2845005E-02
   1.6510508E+00   2.5440555E-03   5.8550882E+00   2.7115734E-02
   1.6541312E+00  -7.6903313E-02   5.8160877E+00   3.5487689E-02
   1.6575643E+00   1.9847327E-03   5.8570204E+00   6.2239602E-02
   1.6606165E+00  -1.2430748E-02   5.9579496E+00   5.4084346E-02
   1.6639272E+00  -3.7489846E-02   6.0920181E+00   2.3928469E-02
   1.6672802E+00  -9.7823646E-03   6.1222620E+00   3.9670140E-02
   1.6711655E+00  -3.1340547E-02   6.2360520E+00   3.8639158E-02
   1.6746985E+00  -3.1738803E-02   6.3014150E+00   5.1199406E-02
   1.6778026E+00  -2.1128973E-02   6.3922310E+00   3.4331542E-02
   1.6813960E+00   3.8347084E-03   6.4585404E+00   3.6859576E-02
   1.6844447E+00  -2.2839556E-02   6.5302567E+00   8.6211577E-02
   1.6879485E+00   2.9738907E-02   6.6344805E+00   6.7607619E-02
   1.6917442E+00  -3.3616368E-02   6.7524724E+00   6.7747749E-02
   1.6949931E+00  -5.9889186E-02   6.7961650E+00   7.3482975E-02
   1.6984620E+00  -9.8697506E-03   6.8827672E+00   6.1855443E-02
   1.7017769E+00  -2.7096406E-02   6.9204087E+00   6.5111436E-02
   1.7045840E+00  -3.3533949E-02   7.0395684E+00   8.0623783E-02
   1.7079413E+00   1.3946516E-02   7.1197181E+00   9.8062016E-02
   1.7118231E+00  -1.3798621E-02   7.1688938E+00   8.3491147E-02
   1.7148116E+00  -4.5401342E-03   7.2424045E+00   9.6128583E-02
   1.7180580E+00  -1.0425142E-02   7.3256040E+00   9.7489201E-02
   1.7212926E+00  -1.0104070E-02   7.4106579E+00   6.8091311E-02
   1.7252281E+00  -1.6856344E-03   7.4860411E+00   8.9041978E-02
   1.7289295E+00  -3.2880551E-03   7.5574474E+00   1.0518851E-01
   1.7317028E+00  -6.4651491E-03   7.6372342E+00   9.1625877E-02
   1.7356930E+00   4.7894660E-03   7.7211542E+00   7.7558778E-02
   1.7386175E+00  -5.9472504E-03   7.7963395E+00   9.2835225E-02
   1.7424235E+00   2.9184741E-03   7.8726797E+00   1.0469379E-01
   1.7452090E+00   5.0096153E-03   7.9395800E+00   9.0846598E-02
   1.7488446E+00  -3.4992434E-03   8.0575876E+00   1.1511841E-01
   1.7523422E+00   5.2157114E-03   8.1737871E+00   1.0079150E-01
   1.7553123E+00   3.3713295E-03   8.1359739E+00   1.0747851E-01
   1.7588794E+00   2.6923094E-02   8.2288494E+00   1.0340641E-01
   1.7624501E+00   2.8622746E-02   8.3784704E+00   8.8354528E-02
   1.7659245E+00   2.7885396E-02   8.4752626E+00   8.9480132E-02
   1.7692132E+00   1.9356303E-02   8.5254364E+00   9.0308018E-02
   1.7723956E+00   2.9742293E-02   8.5798473E+00   9.0217158E-02
   1.7755338E+00   3.4354739E-02   8.6686649E+00   9.1838755E-02
   1.7793961E+00   8.3607277E-03   8.7869968E+00   9.2807092E-02
   1.7824036E+00   4.1192159E-02   8.8494940E+00   7.9456598E-02
   1.7857267E+00   3.2417219E-02   8.8983040E+00   8.6267360E-02
   1.7893872E+00   2.0518161E-02   8.9904652E+00   8.1000559E-02
   1.7930059E+00   6.5030567E-02   9.1068468E+00   6.8009533E-02
   1.7956945E+00   3.7817914E-02   9.1690798E+00   6.1752312E-02
   1.7992473E+00   8.4293880E-02   9.2207193E+00   6.2972754E-02
   1.8027667E+00   6.4184688E-02   9.3010979E+00   5.3283866E-02
   1.8062546E+00   6.0846929E-02   9.4166927E+00   5.9081599E-02
   1.8097131E+00   3.4770366E-02   9.4516621E+00   4.7110837E-02
   1.8132027E+00   6.6045284E-02   9.6283340E+00   2.4330227E-02
   1.8161690E+00   6.9611549E-02   9.5773754E+00   3.0314028E-02
   1.8195187E+00   4.4279721E-02   9.6847563E+00   3.4326550E-02
   1.8227376E+00   2.2512013E-02   9.7308121E+00   3.3011254E-02
   1.8260823E+00   4.6322472E-02   9.7816381E+00   1.6639803E-02
   1.8294077E+00   8.9530803E-02   9.9133148E+00   1.2636974E-02
   1.8335389E+00   7.2047070E-02   9.9767847E+00   1.7869048E-03
   1.8368146E+00   5.4824226E-02   1.0053782E+01   1.3599339E-02
   1.8399192E+00   7.9931445E-02   1.0111140E+01   7.0844386E-03
   1.8430095E+00   5.3627539E-02   1.0225473E+01   1.0178550E-02
   1.8469861E+00   6.3830838E-02   1.0246540E+01   1.6714060E-03
   1.8500435E+00   7.1327411E-02   1.0348911E+01  -4.6183001E-03
   1.8534764E+00   7.6935007E-03   1.0508694E+01   2.1628581E-02
   1.8568140E+00   7.4822634E-02   1.0481616E+01  -4.9792589E-03
   1.8600700E+00   5.2430905E-02   1.0519944E+01   1.3525320E-02
   1.8635032E+00   5.2908454E-02   1.0590433E+01  -2.9399453E-02
   1.8667817E+00   4.7137626E-02   1.0680225E+01  -2.3330657E-02
   1.8703030E+00   1.0034781E-01   1.0744064E+01  -2.7412241E-02
   1.8736820E+00   7.0639685E-02   1.0807600E+01  -2.6540000E-02
   1.8770726E+00   6.8715900E-02   1.0879941E+01  -3.0524829E-02
   1.8803673E+00   7.5692274E-02   1.0934062E+01  -3.5610713E-02
   1.8835710E+00   8.0510274E-02   1.0978432E+01  -3.9223585E-02
   1.8873135E+00   8.2362719E-02   1.1038534E+01  -3.7840337E-02
   1.8903600E+00   8.0581330E-02   1.1101017E+01  -3.5035945E-02
   1.8939396E+00   9.5198289E-02   1.1167125E+01  -4.5634042E-02
   1.8973479E+00   8.9389145E-02   1.1198707E+01  -5.2693196E-02
   1.9007877E+00   9.7794436E-02   1.1245088E+01  -4.9166404E-02
   1.9041671E+00   1.0966502E-01   1.1330497E+01  -5.3930141E-02
   1.9073060E+00   9.1800936E-02   1.1332520E+01  -5.8432765E-02
   1.9106617E+00   9.8794989E-02   1.1383547E+01  -4.2523179E-02
   1.9144226E+00   1.1367245E-01   1.1470504E+01  -4.4594493E-02
   1.9176241E+00   1.1408597E-01   1.1480993E+01  -4.8814110E-02
   1.9207940E+00   1.2959193E-01   1.1506922E+01  -3.4815527E-02
   1.9244590E+00   1.2661980E-01   1.1607563E+01  -6.1768923E-02
   1.9275674E+00   1.3143234E-01   1.1650913E+01  -6.7846514E-02
   1.9311588E+00   1.1711051E-01   1.1652366E+01  -7.1376272E-02
   1.9342108E+00   1.1169856E-01   1.1667132E+01  -7.8601271E-02
   1.9377449E+00   1.4044012E-01   1.1731964E+01  -9.0963565E-02
   1.9412509E+00   1.2131333E-01   1.1785835E+01  -9.8029472E-02
   1.9447298E+00   1.3026059E-01   1.1798673E+01  -1.0418978E-01
   1.9481829E+00   1.2368942E-01   1.1795856E+01  -1.1573704E-01
   1.9511243E+00   1.1235867E-01   1.1844668E+01  -1.2488960E-01
   1.9545366E+00   1.1414001E-01   1.1894081E+01  -1.3657393E-01
   1.9579302E+00   9.1537043E-02   1.1915443E+01  -1.5004785E-01
   1.9613072E+00   1.1358646E-01   1.1912958E+01  -1.5790129E-01
   1.9646646E+00   1.1662793E-01   1.1953623E+01  -1.6904506E-01
   1.9680058E+00   1.2699595E-01   1.1974113E+01  -1.5989342E-01
   1.9718081E+00   1.1468495E-01   1.1977421E+01  -1.8061137E-01
   1.9751210E+00   9.2144072E-02   1.1979265E+01  -1.7278031E-01
   1.9784248E+00   1.0925504E-01   1.2005732E+01  -2.0499645E-01
   1.9817166E+00   1.1222860E-01   1.2023721E+01  -2.0984381E-01
   1.9849969E+00   1.1046015E-01   1.2012802E+01  -2.2247648E-01
   1.9882668E+00   1.1966019E-01   1.2023792E+01  -2.3832133E-01
   1.9919671E+00   1.2279474E-01   1.2014939E+01  -2.5166142E-01
   1.9952193E+00   1.2613201E-01   1.1994818E+01  -2.6269296E-01
   1.9984658E+00   1.2352632E-01   1.2013911E+01  -2.7142316E-01
   2.0021722E+00   1.4560474E-01   1.1978322E+01  -2.9684266E-01
   2.0051906E+00   1.3679649E-01   1.1963428E+01  -3.1038335E-01
   2.0088925E+00   1.2325530E-01   1.1980256E+01  -3.1838369E-01
   2.0121326E+00   1.2017633E-01   1.1927373E+01  -3.3590361E-01
   2.0155277E+00   6.6470779E-02   1.1998162E+01  -3.0100924E-01
   2.0190778E+00   9.0149745E-02   1.2002352E+01  -3.4506029E-01
   2.0223637E+00   1.2013379E-01   1.1885367E+01  -3.6129695E-01
   2.0257394E+00   1.6811620E-01   1.1743693E+01  -3.9368802E-01
   2.0291889E+00   1.4461121E-01   1.1811191E+01  -4.1301879E-01
   2.0321479E+00   9.8627999E-02   1.1850578E+01  -4.1684073E-01
   2.0355995E+00   1.1053988E-01   1.1724519E+01  -4.1842067E-01
   2.0390799E+00   1.0502184E-01   1.1737854E+01  -4.2960861E-01
   2.0425730E+00   1.0556205E-01   1.1725399E+01  -4.5604333E-01
   2.0460775E+00   1.0845093E-01   1.1611633E+01  -4.7976956E-01
   2.0491247E+00   1.0270160E-01   1.1588648E+01  -5.1062840E-01
   2.0527370E+00   7.7088088E-02   1.1534727E+01  -5.2578092E-01
   2.0557823E+00   9.8375842E-02   1.1490331E+01  -5.2952909E-01
   2.0592909E+00   9.1286041E-02   1.1454135E+01  -5.6195056E-01
   2.0627632E+00   7.6971442E-02   1.1382917E+01  -5.6919611E-01
   2.0661995E+00   7.2392605E-02   1.1302092E+01  -5.8529854E-01
   2.0696642E+00   7.6305822E-02   1.1262742E+01  -5.9921581E-01
   2.0726433E+00   5.2912191E-02   1.1205103E+01  -6.1172748E-01
   2.0763690E+00   3.8539439E-02   1.1160330E+01  -6.3797539E-01
   2.0794458E+00   6.1462123E-02   1.1062791E+01  -6.6247970E-01
   2.0831063E+00   4.8193078E-02   1.0990514E+01  -6.8096900E-01
   2.0861311E+00   5.5937491E-02   1.0917064E+01  -6.9172460E-01
   2.0897293E+00   6.0115505E-02   1.0819147E+01  -7.0857263E-01
   2.0932333E+00   6.0948055E-02   1.0794827E+01  -7.2837812E-01
   2.0965471E+00   6.1039105E-02   1.0641569E+01  -7.4542367E-01
   2.0996795E+00   6.1630998E-02   1.0576639E+01  -7.5897783E-01
   2.1031251E+00   4.5374848E-02   1.0558280E+01  -7.5880224E-01
   2.1064839E+00   5.2933864E-02   1.0425301E+01  -7.9914731E-01
   2.1098380E+00   5.2945498E-02   1.0214054E+01  -8.2579678E-01
   2.1134729E+00   7.3312819E-02   1.0285479E+01  -8.2859373E-01
   2.1167526E+00   4.1331481E-02   1.0094547E+01  -8.6018115E-01
   2.1199923E+00   4.5360431E-02   9.9178333E+00  -8.5960215E-01
   2.1236701E+00   5.0769679E-02   9.9003668E+00  -8.6663228E-01
   2.1268737E+00   4.5422245E-02   9.7903633E+00  -8.9988601E-01
   2.1300383E+00   3.0109972E-02   9.6215334E+00  -9.1954488E-01
   2.1337008E+00   4.6305213E-02   9.4923468E+00  -9.3134683E-01
   2.1368167E+00   4.8671562E-02   9.4358444E+00  -9.5468301E-01
   2.1403711E+00   5.1120136E-02   9.2639742E+00  -9.6664089E-01
   2.1439137E+00   4.4632621E-02   9.0938635E+00  -9.7534561E-01
   2.1470039E+00   5.3304382E-02   8.9757366E+00  -9.7835451E-01
   2.1505766E+00   5.6934912E-02   8.7432070E+00  -9.7729087E-01
   2.1540740E+00   5.2281771E-02   8.7284431E+00  -1.0119534E+00
   2.1571429E+00   6.3120112E-02   8.6056166E+00  -1.0209042E+00
   2.1606541E+00  -4.2001415E-02   8.3823824E+00  -1.0480334E+00
   2.1642253E+00   3.1218300E-02   8.2544804E+00  -1.0362662E+00
   2.1672812E+00   4.9944244E-02   8.2163563E+00  -1.0577487E+00
   2.1707931E+00   3.4509633E-02   7.9362044E+00  -1.0672452E+00
   2.1743100E+00  -1.5301524E-02   7.7874579E+00  -1.0759751E+00
   2.1774678E+00   4.9528707E-02   7.7004433E+00  -1.0896747E+00
   2.1810029E+00   1.2373561E-02   7.5278945E+00  -1.1035773E+00
   2.1841063E+00   3.2652598E-02   7.3800836E+00  -1.1027659E+00
   2.1876612E+00   7.9738302E-03   7.1617227E+00  -1.1132139E+00
   2.1908081E+00  -1.2965580E-02   7.0361028E+00  -1.1109281E+00
   2.1943800E+00  -5.6401682E-03   6.9351511E+00  -1.1324974E+00
   2.1979806E+00  -3.5270873E-02   6.6898293E+00  -1.1362584E+00
   2.2011523E+00  -2.8351557E-03   6.4747348E+00  -1.1406231E+00
   2.2043891E+00   1.1531550E-02   6.4405694E+00  -1.1399149E+00
   2.2080305E+00  -1.0161100E-01   6.1107726E+00  -1.1454047E+00
   2.2112300E+00  -2.8536852E-02   6.0299263E+00  -1.1496241E+00
   2.2145140E+00  -5.2435763E-02   5.8679614E+00  -1.1544492E+00
   2.2182083E+00  -3.6071762E-02   5.6896381E+00  -1.1560216E+00
   2.2214985E+00  -5.9927698E-02   5.4756279E+00  -1.1494621E+00
   2.2248354E+00  -4.1574210E-02   5.3378439E+00  -1.1581470E+00
   2.2282677E+00  -6.3549630E-02   5.2070298E+00  -1.1424903E+00
   2.2317119E+00  -1.0295643E-01   4.9836874E+00  -1.1450968E+00
   2.2347465E+00  -3.9485149E-02   4.8140745E+00  -1.1455287E+00
   2.2383389E+00  -6.7449063E-02   4.7464457E+00  -1.1435366E+00
   2.2414727E+00  -1.1013451E-01   4.4997101E+00  -1.1464043E+00
   2.2451971E+00  -1.0023979E-01   4.3844676E+00  -1.1564306E+00
   2.2484481E+00  -5.3722329E-02   4.1683059E+00  -1.1432575E+00
   2.2517745E+00  -1.3561599E-01   3.9756162E+00  -1.1433015E+00
   2.2552774E+00  -1.0021507E-01   3.8105767E+00  -1.1488199E+00
   2.2587283E+00  -7.6366156E-02   3.7147071E+00  -1.1507347E+00
   2.2616494E+00  -1.2028401E-01   3.5397329E+00  -1.1589820E+00
   2.2652898E+00  -1.1654524E-01   3.3146751E+00  -1.1443781E+00
   2.2689493E+00  -1.3614984E-01   3.1493838E+00  -1.1519003E+00
   2.2720809E+00  -1.0189525E-01   3.0058846E+00  -1.1502863E+00
   2.2751741E+00  -1.4485110E-01   2.7982056E+00  -1.1465516E+00
   2.2788813E+00  -1.1938226E-01   2.6543417E+00  -1.1481347E+00
   2.2823305E+00  -1.4531603E-01   2.5862682E+00  -1.1355207E+00
   2.2852223E+00  -1.6917498E-01   2.3945806E+00  -1.1318871E+00
   2.2888350E+00  -1.6227187E-01   2.2373466E+00  -1.1392075E+00
   2.2924473E+00  -1.3967851E-01   2.0393372E+00  -1.1319503E+00
   2.2953341E+00  -1.1155298E-01   1.9186429E+00  -1.1128100E+00
   2.2987635E+00  -1.6666906E-01   1.7993853E+00  -1.1208888E+00
   2.3027062E+00  -1.9555369E-01   1.6182977E+00  -1.0935738E+00
   2.3058605E+00  -2.6470408E-01   1.4231958E+00  -1.0676534E+00
   2.3089597E+00  -1.5688036E-01   1.3047481E+00  -1.0730292E+00
   2.3122408E+00  -1.8693706E-01   1.1907216E+00  -1.0477086E+00
   2.3160417E+00  -2.0647363E-01   9.4858021E-01  -1.0288087E+00
   2.3195679E+00  -1.5539970E-01   9.1755348E-01  -9.9318188E-01
   2.3228974E+00  -1.6238016E-01   6.8360484E-01  -9.8799473E-01
   2.3258512E+00  -1.4634199E-01   5.7634926E-01  -9.7693688E-01
   2.3293052E+00  -2.3145364E-01   3.7761781E-01  -9.6536213E-01
   2.3328717E+00  -2.2759520E-01   3.1504056E-01  -9.4003397E-01
   2.3359840E+00  -1.8357207E-01   2.6643774E-01  -9.0748388E-01
   2.3397434E+00  -2.0129082E-01   8.1163779E-02  -8.9140642E-01
   2.3429065E+00  -1.7961994E-01  -5.4908577E-02  -8.6897027E-01
   2.3464155E+00  -1.9934157E-01  -8.3395556E-02  -8.4869272E-01
   2.3498025E+00  -2.1284305E-01  -2.0146929E-01  -8.3844441E-01
   2.3532574E+00  -1.9025920E-01  -3.6975548E-01  -8.1220013E-01
   2.3562610E+00  -1.9961049E-01  -4.3653977E-01  -7.9952741E-01
   2.3597488E+00  -2.0454246E-01  -5.0446153E-01  -7.9021502E-01
   2.3633084E+00  -2.2043212E-01  -6.5815127E-01  -7.6796705E-01
